IBUName,Skier,ID,Nation,StartOrder,Bib,Is_Host_Nation,In_Startlist,Elo,Individual_Elo,Sprint_Elo,Pursuit_Elo,MassStart_Elo,Race_Elo,Race1_Prob,City,Country,Race_Type,Race_Date
Eduarda Westemaier Ribera,Eduarda Westemaier Ribera,2894,Brazil,999,999,False,False,1129.2679961484143,1282.0706652607184,1128.107897852275,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Ema Sobol,Ema Sobol,2966,Croatia,999,999,False,False,1215.9301682778612,1267.6757839448364,1240.7349933662613,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Nikita Funda,Nikita Funda,3191,Slovenia,999,999,False,False,1280.7574981181583,1295.5549853165262,1292.7974235613826,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Nika Pelan,Nika Pelan,3309,Slovenia,999,999,False,False,1284.479804952537,1297.2966406340158,1293.1105591425785,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Torild Eggan,Torild Eggan,3245,Norway,999,999,True,False,1272.9135710614948,1260.2438832275964,1272.285674045127,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Sunniva Thoresen Bolstad,Sunniva Thoresen Bolstad,3231,Norway,999,999,True,False,1272.9861066878614,1260.2438832275964,1271.0036864674871,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Lisa Elin Fergusson Sørlien,Lisa Elin Fergusson Sørlien,2948,Norway,999,999,True,False,1259.97237657987,1260.2438832275964,1267.2121175867676,1278.8699876120195,1293.5994389584696,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Lucie Jandurova,Lucie Jandurova,3152,Czechia,999,999,False,False,1268.976155289104,1298.1500536907563,1270.596990078681,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Iryna Tarasiuk,Iryna Tarasiuk,3107,Ukraine,999,999,False,False,1213.037079595039,1270.2113496004604,1229.1199007630426,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Hyunju Lee,Hyunju Lee,2518,South Korea,999,999,False,False,1017.1451319109811,1190.3081908771264,1049.8272668054792,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Themice Fontaine,Themice Fontaine,3378,France,999,999,False,False,1298.6913111620004,1304.8402262819968,1293.518025716316,1278.8699876120195,1299.9395367140407,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Silje Berg-Knutsen,Silje Berg-Knutsen,3204,Norway,999,999,True,False,1284.913949118186,1295.8081327295367,1292.2860402041272,1278.8699876120195,1292.7363234252646,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Julie Kvelvane,Julie Kvelvane,3160,Norway,999,999,True,False,1290.7731073841617,1296.6643732636242,1293.518025716316,1278.8699876120195,1299.9395367140407,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Ine Boehlke,Ine Boehlke,3458,Norway,999,999,True,False,1290.5708727048084,1295.0292026599495,1246.8089751486627,1278.8699876120195,1298.4395367140407,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Denise Maestri,Denise Maestri,3341,Italy,999,999,False,False,1285.0458552433568,1295.0292026599495,1293.518025716316,1278.8699876120195,1298.4395367140407,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Ida Backen,Ida Backen,3037,Sweden,999,999,False,False,1274.6767020893603,1288.0010866006469,1291.8797455160784,1278.8699876120195,1298.4395367140407,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Alessia Forlin,Alessia Forlin,3459,Italy,999,999,False,False,1283.9192286447303,1295.0292026599495,1293.518025716316,1278.8699876120195,1298.4395367140407,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Yekaterina Mussokhranova,Yekaterina Mussokhranova,3460,Kazakhstan,999,999,False,False,1283.9192286447303,1295.0292026599495,1293.518025716316,1278.8699876120195,1298.4395367140407,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Ilona Rantakomi,Ilona Rantakomi,3163,Finland,999,999,False,False,1288.758253134708,1295.0292026599495,1293.518025716316,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Nadia Klafki,Nadia Klafki,3383,Canada,999,999,False,False,1287.539613346838,1295.0292026599495,1292.8263578713809,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Mia Mai Huik,Mia Mai Huik,3048,Estonia,999,999,False,False,1272.1181262151174,1290.6006572052129,1282.4040874672617,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Julia Bartlett,Julia Bartlett,3176,Canada,999,999,False,False,1288.758253134708,1295.0292026599495,1293.518025716316,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Seven Bowen,Seven Bowen,3297,USA,999,999,False,False,1280.7475019980357,1292.789931640815,1290.578996001077,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Polina Podgornova,Polina Podgornova,3439,Kazakhstan,999,999,False,False,1298.6957300757335,1299.032652405668,1300.0,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Hannecke Lergaard Røtter,Hannecke Lergaard Røtter,3233,Norway,999,999,True,False,1269.0093631398556,1260.2438832275964,1276.1316367780462,1278.8699876120195,1293.5994389584696,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Mari Haugenes Elvestad,Mari Haugenes Elvestad,2947,Norway,999,999,True,False,1250.061749044252,1260.2438832275964,1261.3427196127857,1278.8699876120195,1286.862844397766,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Ruzhica Ilijoska,Ruzhica Ilijoska,3400,North Macedonia,999,999,False,False,1298.7205537059867,1260.2438832275964,1299.2970609458232,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Jovana Nikoloska,Jovana Nikoloska,3401,North Macedonia,999,999,False,False,1298.7205537059867,1260.2438832275964,1299.2970609458232,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Mirra Payson,Mirra Payson,3208,USA,999,999,False,False,1275.1493510409612,1288.1899085167456,1286.504592791071,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Matilda Dodos,Matilda Dodos,3432,France,999,999,False,False,1298.6957300757335,1299.032652405668,1300.0,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Cheyenne Tirschmann,Cheyenne Tirschmann,3157,Canada,999,999,False,False,1298.6957300757335,1299.032652405668,1300.0,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Barbora Fedorova,Barbora Fedorova,3433,Slovakia,999,999,False,False,1298.6957300757335,1299.032652405668,1300.0,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Mia Rodger,Mia Rodger,3206,Canada,999,999,False,False,1296.09039279227,1298.245030347722,1299.488471766512,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Louisa Schrempf,Louisa Schrempf,3350,Austria,999,999,False,False,1298.6957300757335,1299.032652405668,1300.0,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Nanna Møller,Nanna Møller,3360,Greenland,999,999,False,False,1298.6957300757335,1299.032652405668,1300.0,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Hanna Lidström,Hanna Lidström,3340,Sweden,999,999,False,False,1298.6957300757335,1299.032652405668,1300.0,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Milena Mashkovskaya,Milena Mashkovskaya,3222,Kazakhstan,999,999,False,False,1297.8243833125573,1298.3631735618,1300.0,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Jhullya Gomes,Jhullya Gomes,3455,Brazil,999,999,False,False,1298.6957300757335,1299.032652405668,1300.0,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Damika Morton,Damika Morton,3119,Australia,999,999,False,False,1199.8338296636034,1297.682219813688,1193.749735409147,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Kinga Tkocz,Kinga Tkocz,3268,Poland,999,999,False,False,1294.5163341824734,1299.032652405668,1298.1744807284797,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Maddalena Ballan,Maddalena Ballan,3434,Italy,999,999,False,False,1298.6957300757335,1299.032652405668,1300.0,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Katharina Pürgy,Katharina Pürgy,3318,Austria,999,999,False,False,1298.6957300757335,1299.032652405668,1300.0,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Stella Öhberg,Stella Öhberg,3435,Finland,999,999,False,False,1298.6957300757335,1299.032652405668,1300.0,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Martyna Jaskolska,Martyna Jaskolska,3437,Poland,999,999,False,False,1298.6957300757335,1299.032652405668,1300.0,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Synne Mackintosh Lund-Flaa,Synne Mackintosh Lund-Flaa,3367,Norway,999,999,True,False,1287.4457724542915,1260.2438832275964,1286.8656201599122,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Akylai Kazieva Akylai,Akylai Kazieva Akylai,3454,Kyrgyzstan,999,999,False,False,1298.6957300757335,1299.032652405668,1300.0,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Dominika Patrasova,Dominika Patrasova,3328,Slovakia,999,999,False,False,1298.6957300757335,1299.032652405668,1300.0,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Laureen Simberg,Laureen Simberg,3171,Estonia,999,999,False,False,1298.7454275467846,1300.0,1299.2970609458232,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Suji Cheon,Suji Cheon,2871,South Korea,999,999,False,False,1275.787494130608,1293.669023788823,1284.589624618301,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Sara Amor Lizama,Sara Amor Lizama,3389,Spain,999,999,False,False,1298.6957300757335,1299.032652405668,1300.0,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Emilija Bucic,Emilija Bucic,2817,Serbia,999,999,False,False,1108.4008155036008,1210.7632641107514,1161.5565101707723,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Gabriele Buchovskaja,Gabriele Buchovskaja,3356,Lithuania,999,999,False,False,1297.445270806437,1299.032652405668,1299.2970609458232,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Charlotte Mincher,Charlotte Mincher,3223,Great Britain,999,999,False,False,1288.0670283757347,1296.5126710644124,1292.9574659963205,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Teodora Jugovic,Teodora Jugovic,3390,Bosnia&Herzegovina,999,999,False,False,1297.445270806437,1299.032652405668,1299.2970609458232,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Juhee Lee,Juhee Lee,3178,South Korea,999,999,False,False,1298.7454275467846,1300.0,1299.2970609458232,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Rosie Franzke,Rosie Franzke,3121,Australia,999,999,False,False,1235.981401504581,1296.9036511550737,1234.7912899493258,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Ariadni Kostouli,Ariadni Kostouli,3144,Greece,999,999,False,False,1294.7147169246894,1299.032652405668,1297.1627422315132,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Diana Taalaibekova,Diana Taalaibekova,3260,Kyrgyzstan,999,999,False,False,1297.7806555064374,1298.2509953968506,1300.0,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Winifred McAllister Brown,Winifred McAllister Brown,3391,New Zealand,999,999,False,False,1300.0,1260.2438832275964,1300.0,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Natasha Duarte De Lima,Natasha Duarte De Lima,3200,Brazil,999,999,False,False,1228.3242292318434,1260.4696497582472,1257.4435653790715,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Sara Skokic,Sara Skokic,3132,Bosnia&Herzegovina,999,999,False,False,1269.7677449890282,1293.7066147849466,1277.757497887094,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Arina Gutu,Arina Gutu,3392,Moldova,999,999,False,False,1284.7312901311898,1297.2966406340158,1290.5736045972565,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Karla Gehrmann,Karla Gehrmann,3189,Germany,999,999,False,False,1298.598220580621,1299.2105818702291,1300.424013288417,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Gabriela Gasienica,Gabriela Gasienica,3164,Poland,999,999,False,False,1282.8423029604094,1298.2600275106097,1289.8638632996226,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Julia Rodrigues Reis,Julia Rodrigues Reis,3137,Brazil,999,999,False,False,1293.2865265937787,1300.0,1294.7700627607005,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Elif Sancar,Elif Sancar,3224,Great Britain,999,999,False,False,1278.1982620511992,1289.1395140881948,1289.9482138489182,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Seren Dodd,Seren Dodd,3403,Great Britain,999,999,False,False,1287.539613346838,1295.0292026599495,1292.8263578713809,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Palina Kresik,Palina Kresik,3393,Lithuania,999,999,False,False,1277.5961198374075,1295.0292026599495,1284.243190017246,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Antonina Borisenko,Antonina Borisenko,3274,Kyrgyzstan,999,999,False,False,1298.9529925823665,1260.2438832275964,1300.0,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Inobat Tajibaeva,Inobat Tajibaeva,3394,Uzbekistan,999,999,False,False,1287.539613346838,1295.0292026599495,1292.8263578713809,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Nico Pettit,Nico Pettit,3395,New Zealand,999,999,False,False,1297.8689653819752,1260.2438832275964,1297.4844364374194,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Sofija Bucic,Sofija Bucic,3396,Serbia,999,999,False,False,1300.0,1260.2438832275964,1300.0,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Anida Jahic,Anida Jahic,3397,Serbia,999,999,False,False,1300.0,1260.2438832275964,1300.0,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Jelizaveta Boronenko,Jelizaveta Boronenko,3388,Latvia,999,999,False,False,1280.0581201776422,1295.0292026599495,1287.0839759224289,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Berina Muminovic,Berina Muminovic,3399,Serbia,999,999,False,False,1300.0,1260.2438832275964,1300.0,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Bjørg Eide,Bjørg Eide,3338,Norway,999,999,True,False,1282.6304270499113,1300.0,1289.4295953151916,1278.8699876120195,1287.282223565946,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Mari Sofi Meland,Mari Sofi Meland,3241,Norway,999,999,True,False,1273.170128097409,1260.2438832275964,1278.6956119333256,1278.8699876120195,1287.282223565946,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Andrea Gulaker Gjønnes,Andrea Gulaker Gjønnes,2946,Norway,999,999,True,False,1239.2930997508806,1260.2438832275964,1262.6247071904254,1278.8699876120195,1273.8075298040812,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Maja Friis Rud,Maja Friis Rud,2943,Norway,999,999,True,False,1241.2956275351628,1260.2438832275964,1259.8783544522537,1278.8699876120195,1273.8075298040812,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Ann Kristin Aaland,Ann Kristin Aaland,3095,Norway,999,999,True,False,1289.3999089662748,1305.5591397357705,1281.7838007548562,1278.8699876120195,1289.58088737774,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Eva Liheim Alfstad,Eva Liheim Alfstad,2940,Norway,999,999,True,False,1254.8320419867182,1260.2438832275964,1262.149993761827,1278.8699876120195,1281.496255466955,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Kristine Sandstedt Ingebrigtsen,Kristine Sandstedt Ingebrigtsen,3364,Norway,999,999,True,False,1276.8839169111673,1260.2438832275964,1288.147607737552,1278.8699876120195,1287.282223565946,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Laura Kinybayeva,Laura Kinybayeva,3365,Kazakhstan,999,999,False,False,1185.0736892256473,1236.600867277475,1206.2562942043,1278.8699876120195,1290.173943830516,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Andjela Rajevac,Andjela Rajevac,3398,Serbia,999,999,False,False,1298.6957300757335,1299.032652405668,1300.0,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Dora Gaal,Dora Gaal,3122,Hungary,999,999,False,False,1278.2981682820775,1293.7879070478389,1287.513949761037,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Anastassiya Khvochshenok,Anastassiya Khvochshenok,3420,Kazakhstan,999,999,False,False,1283.739101798205,1293.313387376333,1290.63178557126,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Nell Anger,Nell Anger,3300,Australia,999,999,False,False,1292.229680607516,1298.2600275106097,1295.2539951355689,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Eveliina Hakala,Eveliina Hakala,3018,Finland,999,999,False,False,1212.406116915802,1253.37643034855,1236.2408455800044,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Sara Tronrud,Sara Tronrud,3169,Norway,999,999,True,False,1303.6575922319394,1300.0,1303.5314586692289,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Hanna Børve,Hanna Børve,2584,Norway,999,999,True,False,1288.4946698975714,1300.0,1293.841916844008,1278.8699876120195,1289.434516147204,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Marthe Dehn,Marthe Dehn,2646,Norway,999,999,True,False,1260.950563408959,1260.2438832275964,1277.5762304243449,1278.8699876120195,1276.6834303180058,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Agathe Brathagen,Agathe Brathagen,3205,Norway,999,999,True,False,1267.7227805377822,1295.8859148421516,1281.9543883673932,1278.8699876120195,1284.1236459163908,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Matilde Giordano,Matilde Giordano,3187,Italy,999,999,False,False,1297.445270806437,1299.032652405668,1299.2970609458232,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Viktorija Jovanovska,Viktorija Jovanovska,2190,North Macedonia,999,999,False,False,1216.5980750833548,1294.743839552893,1217.128103195872,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Agata Moskvova,Agata Moskvova,3215,Czechia,999,999,False,False,1172.599280634394,1236.398210462222,1212.2084919676754,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Danni Smith,Danni Smith,3421,Great Britain,999,999,False,False,1221.5545756056677,1265.102816100674,1249.6189463826645,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Hanna Vølstad,Hanna Vølstad,3422,Norway,999,999,True,False,1301.0098057169866,1300.6678230093423,1300.0,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Giovanna Nicolussi,Giovanna Nicolussi,3423,Germany,999,999,False,False,1299.8518185900118,1300.6678230093423,1300.0,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Emma Larsson,Emma Larsson,3337,Sweden,999,999,False,False,1299.8518185900118,1300.6678230093423,1300.0,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Adele Ouvrier Buffet,Adele Ouvrier Buffet,3424,France,999,999,False,False,1299.8518185900118,1300.6678230093423,1300.0,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Elza Bleidele,Elza Bleidele,2866,Latvia,999,999,False,False,1139.2182969958358,1239.768908115348,1134.0545690736226,1278.8699876120195,1295.5596857520395,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Ema Chlepkova,Ema Chlepkova,2960,Canada,999,999,False,False,1178.6675795943866,1264.855720477963,1212.0126766398482,1278.8699876120195,1289.4989510941978,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Annelise Baird,Annelise Baird,3295,USA,999,999,False,False,1276.4957190637167,1295.0415217125974,1288.3375052432984,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Adela Krampotova,Adela Krampotova,3414,Czechia,999,999,False,False,1292.2737284015366,1260.2438832275964,1294.1539955942642,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Enia Kalnina,Enia Kalnina,3052,Latvia,999,999,False,False,1153.0684897777803,1227.285095577922,1183.8792493335104,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Abigail Vandorn,Abigail Vandorn,3415,USA,999,999,False,False,1272.518501722261,1293.313387376333,1287.4252186402875,1278.8699876120195,1298.4395367140407,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Haley Finch,Haley Finch,3192,USA,999,999,False,False,1258.8510889708805,1288.4326816386,1277.0421696255107,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Brenna Barton,Brenna Barton,3195,USA,999,999,False,False,1274.9394447181828,1294.6068718478684,1285.5684424638955,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Aleksandra Szajnowska,Aleksandra Szajnowska,3042,Poland,999,999,False,False,1268.9782849062085,1290.9900035741769,1281.6201817972492,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Emily Berger,Emily Berger,3402,Great Britain,999,999,False,False,1285.942394726597,1297.2966406340158,1291.2618101538656,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Maija Rajala,Maija Rajala,3333,Finland,999,999,False,False,1294.8327351735363,1298.2600275106097,1297.0666914183976,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Suncica Pekic,Suncica Pekic,3416,Bosnia&Herzegovina,999,999,False,False,1293.5454293378732,1299.032652405668,1294.1539955942642,1278.8699876120195,1288.2101582455625,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Greta Lindqvist Seldahl,Greta Lindqvist Seldahl,3033,Sweden,999,999,False,False,1269.186064083303,1293.655340944582,1283.227291897301,1278.8699876120195,1297.5909497197515,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Lydia Hägg Eveby,Lydia Hägg Eveby,3417,Sweden,999,999,False,False,1294.4446383591005,1298.9318112376902,1297.0666914183976,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Nilla Grönborg,Nilla Grönborg,3183,Sweden,999,999,False,False,1293.4317155285114,1298.2600275106097,1297.0666914183976,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Evelina Rybalkina,Evelina Rybalkina,3220,Kazakhstan,999,999,False,False,1290.5613209263608,1297.592130989909,1296.5587545606445,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Astrid Hagström,Astrid Hagström,3418,Sweden,999,999,False,False,1293.4317155285114,1298.2600275106097,1297.0666914183976,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Aino Koskela,Aino Koskela,3331,Finland,999,999,False,False,1292.2737284015366,1298.2600275106097,1297.0666914183976,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
Martiina Mätas,Martiina Mätas,3419,Estonia,999,999,False,False,1293.5454293378732,1297.2966406340158,1297.0666914183976,1278.8699876120195,1300.0,1278.8699876120195,0.0,Holmenkollen,Norway,Pursuit,03/21/2026
