IBUName,Skier,ID,Nation,StartOrder,Bib,Is_Host_Nation,In_Startlist,Elo,Individual_Elo,Sprint_Elo,Pursuit_Elo,MassStart_Elo,Race_Elo,Race1_Prob,City,Country,Race_Type,Race_Date
Aksel Matias Meland,Aksel Matias Meland,4313,Norway,999,999,False,False,1278.8799258686674,1248.2792000296781,1274.734722880459,1281.474682203982,1297.910670651089,1297.910670651089,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Ola Johnsrud,Ola Johnsrud,5530,Norway,999,999,False,False,1261.8540771994612,1248.2792000296781,1270.5500076872595,1281.474682203982,1297.910670651089,1297.910670651089,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Danil Chervenko,Danil Chervenko,4694,Kazakhstan,999,999,False,False,1187.0901717445677,1263.2826589082597,1196.9022605894666,1296.7556832814637,1297.910670651089,1297.910670651089,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Matthew Chronicle,Matthew Chronicle,5283,Great Britain,999,999,False,False,1262.207548211962,1235.5326864656604,926.7716859716209,1281.474682203982,1297.910670651089,1297.910670651089,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Jon Bjarte Rinde,Jon Bjarte Rinde,5535,Norway,999,999,False,False,1255.8518909024726,1248.2792000296781,1264.9687268990822,1281.474682203982,1297.910670651089,1297.910670651089,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Andreas Haug,Andreas Haug,5498,Norway,999,999,False,False,1302.4404594038958,1304.491849430495,1297.476353031867,1281.474682203982,1297.910670651089,1297.910670651089,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Markus Aspevik Hannestad,Markus Aspevik Hannestad,5529,Norway,999,999,False,False,1264.8247765996373,1248.2792000296781,1274.2708615460444,1281.474682203982,1297.910670651089,1297.910670651089,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Morten Andre Søraas,Morten Andre Søraas,5022,Norway,999,999,False,False,1264.927973360797,1248.2792000296781,1259.1480480348482,1281.474682203982,1297.910670651089,1297.910670651089,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Henrik Schioldborg Nesse,Henrik Schioldborg Nesse,5223,Norway,999,999,False,False,1259.7663767642566,1248.2792000296781,1262.481963860432,1281.474682203982,1297.910670651089,1297.910670651089,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Phoenix Sparke,Phoenix Sparke,4997,Australia,999,999,False,False,1154.384942533427,1242.522053554268,1151.764376355811,1300.0,1297.910670651089,1297.910670651089,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Erik Sporaland,Erik Sporaland,5217,Norway,999,999,False,False,1286.9674415484044,1248.2792000296781,1286.5366517348516,1281.474682203982,1297.910670651089,1297.910670651089,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Jakob Wallenius,Jakob Wallenius,5229,Norway,999,999,False,False,1278.937006798934,1248.2792000296781,1282.5063094736925,1281.474682203982,1297.910670651089,1297.910670651089,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Sigurd Lehn,Sigurd Lehn,5312,Norway,999,999,False,False,1283.3228389744709,1300.0,1276.1312884754368,1281.474682203982,1297.910670651089,1297.910670651089,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Tov Røysland,Tov Røysland,5288,Norway,999,999,False,False,1302.0927459234808,1300.8302871318187,1293.3561744657218,1281.474682203982,1297.910670651089,1297.910670651089,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Kacper Brzoska,Kacper Brzoska,4923,Poland,999,999,False,False,1071.6059390045325,1178.2644574083802,1086.27816426166,1298.636549618007,1297.910670651089,1297.910670651089,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Åsbjørn Langeland Øvland,Åsbjørn Langeland Øvland,5380,Norway,999,999,False,False,1266.8831138172022,1248.2792000296781,1261.796351877289,1281.474682203982,1297.910670651089,1297.910670651089,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Gaute Haukvik-Jensen,Gaute Haukvik-Jensen,5531,Norway,999,999,False,False,1276.718191592079,1299.5971376456666,1270.5500076872595,1281.474682203982,1297.910670651089,1297.910670651089,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Yegor Grebenchshikov,Yegor Grebenchshikov,5063,Kazakhstan,999,999,False,False,1031.1650293654593,1190.287306698576,1046.0018939569593,1300.0,1297.910670651089,1297.910670651089,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Magnus Hørthe Lollik-Andersen,Magnus Hørthe Lollik-Andersen,5527,Norway,999,999,False,False,1278.378338255376,1248.2792000296781,1285.433423122399,1281.474682203982,1297.910670651089,1297.910670651089,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Magnus Moe Hagen,Magnus Moe Hagen,5533,Norway,999,999,False,False,1258.8836279746206,1248.2792000296781,1266.8291538284743,1281.474682203982,1297.910670651089,1297.910670651089,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Magnus Skeide Bakke,Magnus Skeide Bakke,5032,Norway,999,999,False,False,1283.6893208633692,1248.2792000296781,1277.06660502081,1281.474682203982,1297.910670651089,1297.910670651089,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Lars Horten Jordet,Lars Horten Jordet,5528,Norway,999,999,False,False,1281.7151534587367,1248.2792000296781,1277.9917154048292,1281.474682203982,1297.910670651089,1297.910670651089,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Albert Riseth,Albert Riseth,5037,Norway,999,999,False,False,1283.5126434018564,1248.2792000296781,1280.403004584222,1281.474682203982,1297.910670651089,1297.910670651089,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Øystein Selstad Berg,Øystein Selstad Berg,5525,Norway,999,999,False,False,1293.6019902268993,1248.2792000296781,1292.8751308399687,1281.474682203982,1297.910670651089,1297.910670651089,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Tobias Bjørken,Tobias Bjørken,5532,Norway,999,999,False,False,1271.2564380657209,1248.2792000296781,1266.8291538284743,1281.474682203982,1297.910670651089,1297.910670651089,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Elias Helset,Elias Helset,5534,Norway,999,999,False,False,1268.1632355429458,1248.2792000296781,1266.8291538284743,1281.474682203982,1297.910670651089,1297.910670651089,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Vadim Kurales,Vadim Kurales,4641,Kazakhstan,999,999,False,False,1095.2133305737186,1191.9368117402391,1088.3546702822912,1279.11485671368,1297.910670651089,1297.910670651089,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Fabian Müllauer,Fabian Müllauer,4798,Austria,999,999,False,False,1306.2940266056098,1218.4384574523708,1384.6150631470496,1198.6325559837985,1297.8940427790913,1297.8940427790913,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Miha Dovzan,Miha Dovzan,1098,Slovenia,999,999,False,False,1383.511050658652,1425.0515983014504,1378.1834802379765,1195.916661570465,1297.8254230573757,1297.8254230573757,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Mikito Tachizaki,Mikito Tachizaki,923,Japan,999,999,False,False,1163.71154515073,1210.502560347914,1151.5945056451512,1209.0886682442815,1297.42155370752,1297.42155370752,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Jakob Kulbin,Jakob Kulbin,4854,Estonia,999,999,False,False,1145.243504009259,1325.7121067702046,1128.4489235164665,1256.1948832640278,1297.398506030179,1297.398506030179,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Sebastian Joberg Horn,Sebastian Joberg Horn,5368,Norway,999,999,False,False,1265.813711390074,1248.2792000296781,1277.1700728757205,1281.474682203982,1297.3599540463654,1297.3599540463654,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Ask Grøtan Wang,Ask Grøtan Wang,5029,Norway,999,999,False,False,1258.2209011109182,1248.2792000296781,1254.231426580887,1281.474682203982,1297.3599540463654,1297.3599540463654,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Ole-Kristian Kvanli,Ole-Kristian Kvanli,5381,Norway,999,999,False,False,1270.8475418081516,1248.2792000296781,1263.902040179768,1281.474682203982,1297.3599540463654,1297.3599540463654,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Magnus Riseth Pedersen,Magnus Riseth Pedersen,5364,Norway,999,999,False,False,1267.0313757175704,1248.2792000296781,1276.9250286855151,1281.474682203982,1297.3599540463654,1297.3599540463654,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Simen Aaberg Skar,Simen Aaberg Skar,5025,Norway,999,999,False,False,1260.5954953595317,1248.2792000296781,1245.7942576474009,1281.474682203982,1297.3599540463654,1297.3599540463654,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Noah Lekhal Husnes,Noah Lekhal Husnes,5198,Norway,999,999,False,False,1276.8355856157038,1300.0,1273.5317478408035,1300.0,1297.3599540463654,1297.3599540463654,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Jakob Lundby,Jakob Lundby,5038,Norway,999,999,False,False,1270.4960917023182,1248.2792000296781,1258.1637551725028,1281.474682203982,1297.3599540463654,1297.3599540463654,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Ask Haughovd,Ask Haughovd,5028,Norway,999,999,False,False,1273.5811841525472,1248.2792000296781,1265.899061676256,1281.474682203982,1297.3599540463654,1297.3599540463654,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Matija Legovic,Matija Legovic,4837,Croatia,999,999,False,False,1276.3629058234562,1257.9640223441747,1296.849005174833,1307.038080092639,1297.3524008524255,1297.3524008524255,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Christoph Pircher,Christoph Pircher,4961,Italy,999,999,False,False,1215.330379261697,1237.7573140661327,1238.343706379516,1277.3401101183672,1297.0960633420189,1297.0960633420189,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Mark-Markos Kehva,Mark-Markos Kehva,4856,Estonia,999,999,False,False,1241.9046655576026,1272.4396741690332,1221.426114920995,1269.4722030471894,1296.9394188590345,1296.9394188590345,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Jakub Borgula,Jakub Borgula,4974,Slovakia,999,999,False,False,1241.158650211957,1274.7156522874948,1259.576241854971,1195.4369222076589,1296.885177473442,1296.885177473442,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Haldan Borglum,Haldan Borglum,4581,Canada,999,999,False,False,1147.3680873394349,1141.3004694025058,1209.6289636327144,1293.277052062512,1296.8612545943483,1296.8612545943483,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Antonin Delsol,Antonin Delsol,5458,France,999,999,False,False,1290.8974418858609,1285.4990627271673,1311.4794007580656,1295.0882772394343,1296.7714352510884,1296.7714352510884,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Matej Badan,Matej Badan,4731,Slovakia,999,999,False,False,1236.159255774903,1246.4907935534472,1256.3552118033815,1279.9238278392356,1296.7714352510884,1296.7714352510884,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Dominic Unterweger,Dominic Unterweger,1884,Austria,999,999,False,False,1326.8076518665905,1373.0799951178103,1230.156171895132,1274.1265239431564,1296.5413652799955,1296.5413652799955,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Rihards Lozbers,Rihards Lozbers,5426,Latvia,999,999,False,False,1241.9233078865682,1224.3059912560918,1282.3893214608852,1277.730686635382,1296.5277044705133,1296.5277044705133,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Jacob Jæger Barth,Jacob Jæger Barth,5384,Norway,999,999,False,False,1249.544051409442,1248.2792000296781,1254.5999055328057,1281.474682203982,1296.51489735136,1296.51489735136,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Sam Parmantier,Sam Parmantier,4880,Belgium,999,999,False,False,1166.8812935640235,1209.492264678515,1144.5569110786698,1300.0,1296.51489735136,1296.51489735136,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Samuel Stig Tyvold,Samuel Stig Tyvold,5373,Norway,999,999,False,False,1263.401585479743,1248.2792000296781,1256.4603324621985,1281.474682203982,1296.51489735136,1296.51489735136,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Alexandr Starodubets,Alexandr Starodubets,1743,South Korea,999,999,False,False,1061.126732346187,1188.8378926799364,1052.724186183878,1291.650095034891,1296.3993163047462,1296.3993163047462,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Andrei Usov,Andrei Usov,4805,Moldova,999,999,False,False,1175.2041289767806,1224.039503927106,1201.5381033400413,1281.474682203982,1296.391570823067,1296.391570823067,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
James Pacal,James Pacal,4851,Switzerland,999,999,False,False,1211.509368946832,1225.5063829221913,1231.4795982964977,1276.0759323683585,1296.3569108490306,1296.3569108490306,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Ryan Elden,Ryan Elden,4424,Canada,999,999,False,False,976.3439866610216,1173.0061505864378,996.0569172906504,1300.0,1296.284329465659,1296.284329465659,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Aleksandrs Patrijuks,Aleksandrs Patrijuks,1038,Latvia,999,999,False,False,1104.1431404375016,1094.3057783774202,1127.6353170167376,1277.3581652597036,1296.260637416034,1296.260637416034,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Jiri Blaha,Jiri Blaha,5239,Czechia,999,999,False,False,1149.5040239127686,1278.2051610985104,1138.5223084387771,1281.474682203982,1296.2016885306923,1296.2016885306923,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Enkhsaikhan Enkhbat,Enkhsaikhan Enkhbat,4501,Mongolia,999,999,False,False,1194.419515349433,1225.6807433021909,1209.6115876688848,1299.49402687443,1296.2016885306923,1296.2016885306923,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Simon Eder,Simon Eder,11,Austria,999,999,False,False,1459.674928660878,1496.0166723402324,1446.8727047136356,1346.483239733582,1295.9692089919668,1295.9692089919668,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Lukas Haslinger,Lukas Haslinger,4745,Austria,999,999,False,False,1304.8759652238653,1302.9697492992934,1267.4280417193102,1255.410947643523,1295.8297243986376,1295.8297243986376,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
David Elias,David Elias,5168,Czechia,999,999,False,False,1271.3777785543775,1277.231418802436,1257.7935684597735,1310.98378129695,1295.8297243986376,1295.8297243986376,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Jasper Fleming,Jasper Fleming,5173,Canada,999,999,False,False,1088.565561740429,1165.1461143391523,1104.3091008848724,1281.474682203982,1295.8297243986376,1295.8297243986376,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Jørgen Sæter,Jørgen Sæter,4644,Norway,999,999,False,False,1466.6724423014168,1311.7333186697035,1466.604066785475,1331.8324766698186,1295.8173988284532,1295.8173988284532,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Marco Barale,Marco Barale,4732,Italy,999,999,False,False,1286.1312927439958,1360.4824190392924,1283.3090686303065,1295.149254468423,1295.719812023426,1295.719812023426,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Felix Ratschiller,Felix Ratschiller,5071,Italy,999,999,False,False,1196.7474726142304,1262.5661020785658,1227.1183599647006,1276.5708845156305,1295.666768402203,1295.666768402203,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Martin Nevland,Martin Nevland,4610,Norway,999,999,False,False,1425.9066956733966,1401.6059926353691,1375.6342049028558,1281.558503486339,1295.630275877268,1295.630275877268,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Petter Austberg Bjørn,Petter Austberg Bjørn,4252,Norway,999,999,False,False,1338.89808599529,1248.2792000296781,1328.8875904503695,1299.8452290507362,1295.5939716662183,1295.5939716662183,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Fabian Kaskel,Fabian Kaskel,4794,Germany,999,999,False,False,1318.2960068435589,1314.356739514897,1310.8554147856212,1295.9385264196992,1295.3273057257752,1295.3273057257752,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Mehis Udam,Mehis Udam,4846,Estonia,999,999,False,False,1167.4970747337072,1200.7595663025522,1178.426676235852,1261.9585787742133,1295.1010566149944,1295.1010566149944,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Tomasz Jakiela,Tomasz Jakiela,1066,Poland,999,999,False,False,1136.0716243834534,1163.642233562578,1159.1844139483364,1254.349320670737,1294.9857858864443,1294.9857858864443,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Einar Hedegart,Einar Hedegart,4908,Norway,999,999,False,False,1332.4564589386262,1307.9774308430635,1338.276611390059,1291.9743934235078,1294.9468016077542,1294.9468016077542,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Kiyomasa Ojima,Kiyomasa Ojima,5056,Japan,999,999,False,False,1043.9885090067703,1035.3060663757244,1126.1683345234576,1268.2474506186195,1294.8108285822357,1294.8108285822357,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Santtu Panttila,Santtu Panttila,3497,Finland,999,999,True,False,1205.2249068563128,1263.7337169041527,1254.4972050399238,1277.1526398897402,1294.8035668916802,1294.8035668916802,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Arved Kühnisch,Arved Kühnisch,4861,Germany,999,999,False,False,1247.51629482307,1300.0,1266.6426666907364,1300.0,1294.8035668916802,1294.8035668916802,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Daniel Glasser,Daniel Glasser,4990,Austria,999,999,False,False,1243.268081323309,1285.429693684529,1261.449361730456,1300.0,1294.8035668916802,1294.8035668916802,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Oleksandr Ponomarenko,Oleksandr Ponomarenko,1742,Ukraine,999,999,False,False,1104.1417891975152,1237.2545430471723,1149.7160139057155,1265.196216855217,1294.8035668916802,1294.8035668916802,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Marcus Bolin Webb,Marcus Bolin Webb,4826,Great Britain,999,999,False,False,1069.817503038911,1126.271158682005,1104.648716536206,1288.830582801795,1294.7707201370845,1294.7707201370845,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Mark Vozelj,Mark Vozelj,4776,Slovenia,999,999,False,False,975.7338493416604,1095.151449247447,992.5877449576456,1284.3254539757588,1294.7267812915345,1294.7267812915345,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Jonas Marecek,Jonas Marecek,4423,Czechia,999,999,False,False,1301.204027282696,1252.8796826442388,1323.3693418515484,1216.8474894949456,1294.6063678353255,1294.6063678353255,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Matthias Riebli,Matthias Riebli,5241,Switzerland,999,999,False,False,1256.1969354749403,1260.662987454022,1271.7189363172868,1267.7320795873889,1294.4136855985685,1294.4136855985685,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Gaetan Paturel,Gaetan Paturel,4976,France,999,999,False,False,1579.2402574312498,1394.922818033196,1558.4252579559345,1360.0171243293253,1294.3380581904726,1294.3380581904726,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Kresimir Crnkovic,Kresimir Crnkovic,1233,Croatia,999,999,False,False,1162.8817645062477,1217.0637306818585,1159.8333044926355,1241.616107947014,1293.8497724100616,1293.8497724100616,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Jakub Stvrtecky,Jakub Stvrtecky,1784,Czechia,999,999,False,False,1298.6463080828078,1239.7245354909935,1320.7690012956812,1203.313831309151,1293.7718296441371,1293.7718296441371,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Matyas Martan,Matyas Martan,5064,Czechia,999,999,False,False,1134.661441408181,1226.565881464643,1190.086426208992,1268.5171078915896,1293.6442964920905,1293.6442964920905,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Maksim Fomin,Maksim Fomin,3534,Lithuania,999,999,False,False,1228.813015104624,1341.395159412045,1154.0470052002058,1255.9027818779912,1293.5822447048686,1293.5822447048686,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Ruslan Amurlayev,Ruslan Amurlayev,5060,Kazakhstan,999,999,False,False,1131.2345089371568,1198.672096684263,1164.354844657916,1281.474682203982,1293.454506913783,1293.454506913783,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Yerzhanat Kuandyk,Yerzhanat Kuandyk,5232,Kazakhstan,999,999,False,False,1013.2946172412596,1150.8580810276642,1043.6913951996553,1289.721601705419,1293.454506913783,1293.454506913783,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Philip Lindkvist-Fløtten,Philip Lindkvist-Fløtten,5546,Sweden,999,999,False,False,1260.7264108380234,1274.4835047391462,1307.1006343524457,1272.0604760738222,1293.433441517238,1293.433441517238,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Andreas Svedal,Andreas Svedal,5355,Denmark,999,999,False,False,1272.157302021889,1288.0644134210615,1284.227117463209,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Axel Ciuffo,Axel Ciuffo,1273,Argentina,999,999,False,False,843.1576362048776,1041.936784346398,863.9288370338642,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Yoshito Endo,Yoshito Endo,5628,Japan,999,999,False,False,1277.3127783275077,1289.0790029306409,1287.282192621894,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
William Pedersen,William Pedersen,5362,Great Britain,999,999,False,False,1275.8112459501071,1289.0790029306409,1287.282192621894,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Joseph Peng,Joseph Peng,5618,Taiwan,999,999,False,False,1296.2747706730206,1297.4898237678758,1297.9071472655553,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Edgar Popov,Edgar Popov,5617,Lithuania,999,999,False,False,1296.2747706730206,1297.4898237678758,1297.9071472655553,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Evangelos Parisis,Evangelos Parisis,5417,Greece,999,999,False,False,1285.1440212337163,1295.2794867294365,1287.4994682957768,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Bowen Cummings,Bowen Cummings,5619,Australia,999,999,False,False,1296.2747706730206,1297.4898237678758,1297.9071472655553,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Tyler Bradford,Tyler Bradford,5566,Australia,999,999,False,False,1296.9952732188,1300.0,1297.2757209419938,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Njegos Kosmajac,Njegos Kosmajac,5422,Bosnia&Herzegovina,999,999,False,False,1259.7319385573185,1291.3104950267225,1267.081063931696,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Vasileios Tsourekas,Vasileios Tsourekas,5565,Greece,999,999,False,False,1294.7818689201454,1297.4898237678758,1296.0980677627283,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Lucas Rhodes,Lucas Rhodes,5620,Great Britain,999,999,False,False,1298.1334113554572,1297.4898237678758,1244.0162311027425,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Andy Arens,Andy Arens,5611,Belgium,999,999,False,False,1296.2747706730206,1297.4898237678758,1297.9071472655553,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Mateusz Kotarski,Mateusz Kotarski,5612,Poland,999,999,False,False,1296.2747706730206,1297.4898237678758,1297.9071472655553,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Sebastian Garbowski,Sebastian Garbowski,5449,Poland,999,999,False,False,1292.7451946337578,1297.4898237678758,1293.9373115480137,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Dimitrij Stepanov,Dimitrij Stepanov,5615,Lithuania,999,999,False,False,1296.2747706730206,1297.4898237678758,1297.9071472655553,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Victor Cummings,Victor Cummings,5616,Australia,999,999,False,False,1296.2747706730206,1297.4898237678758,1297.9071472655553,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Sebastian Fossgard-Moser,Sebastian Fossgard-Moser,5613,Great Britain,999,999,False,False,1296.2747706730206,1297.4898237678758,1297.9071472655553,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Biel Gonzalez Fuentes,Biel Gonzalez Fuentes,5614,Spain,999,999,False,False,1296.2747706730206,1297.4898237678758,1297.9071472655553,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Nikita Dudchenko,Nikita Dudchenko,5606,Kazakhstan,999,999,False,False,1296.2747706730206,1297.4898237678758,1297.9071472655553,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Paul Mehdi Benhayoun,Paul Mehdi Benhayoun,5540,Morocco,999,999,False,False,960.62424484681,1117.525395935077,1009.5615302343951,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Victor Sendrea,Victor Sendrea,4431,Moldova,999,999,False,False,882.4261966128602,1041.2910456502757,925.3122711657776,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Ankhbold Boldbaatar,Ankhbold Boldbaatar,4936,Mongolia,999,999,False,False,914.9660350848926,1102.342094085262,950.4476904714222,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Guzman Sanz Calleja,Guzman Sanz Calleja,1561,Spain,999,999,False,False,848.6571328704381,1029.418406667097,856.4305897467334,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Athanasios Gastis,Athanasios Gastis,4804,Greece,999,999,False,False,1258.262471734559,1089.1667691987352,1252.21583951741,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Nadan Cho,Nadan Cho,5192,South Korea,999,999,False,False,1083.4947068714428,1252.81962848767,1073.3591302988432,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Jon Visser,Jon Visser,4434,Netherlands,999,999,False,False,1153.163151500535,1226.2510947089795,1195.4355194019488,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Nathan Carter,Nathan Carter,5427,Great Britain,999,999,False,False,1069.0325196683827,1186.0348045854978,1113.7087914348542,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Patricio Ajejandro Melinam Troncoso,Patricio Ajejandro Melinam Troncoso,5541,Chile,999,999,False,False,1111.9558068103263,1248.2792000296781,1088.0865213451066,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Boris Stanojevic,Boris Stanojevic,5084,Bosnia&Herzegovina,999,999,False,False,1056.3252879579643,1226.0843256664,1068.4776892236243,1281.474682203982,1293.4231742517582,1293.4231742517582,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
