FIS_Name,Skier,ID,Nation,In_FIS_List,Price,Team_Name,Team_Rank,Team_Time,Team_Position,Race_Date,City,Country,Elo,Distance_Elo,Distance_C_Elo,Distance_F_Elo,Sprint_Elo,Sprint_C_Elo,Sprint_F_Elo,Classic_Elo,Freestyle_Elo
Mikael Rovio,Mikael Rovio,13187,Finland,False,0,FINLAND I,0,,,02/14/2026,Milano Cortina,Italy,1232.796609981447,1286.1683664571142,1287.0573445337752,1271.8907673501392,1249.6413782518848,1265.4515639865704,1279.8921703222893,1248.0853728137954,1280.9469525956288
Inkki Inola,Inkki Inola,22799,Finland,False,0,FINLAND I,0,,,02/14/2026,Milano Cortina,Italy,1237.1419752587728,1265.4470988067346,1264.9441427992772,1271.8907673501392,1277.4619183383777,1281.6922552489175,1276.3143555604224,1244.0326230551243,1263.0914934217358
Eelis Valikainen,Eelis Valikainen,9712,Finland,False,0,FINLAND I,0,,,02/14/2026,Milano Cortina,Italy,1238.1237571160746,1242.2501670828824,1248.5207849360245,1262.2207562357275,1257.594488453734,1270.991151109611,1284.6183799833318,1238.1376358522348,1254.7277367925087
Oskari Kalliokoski,Oskari Kalliokoski,22800,Finland,False,0,FINLAND I,0,,,02/14/2026,Milano Cortina,Italy,1235.8634583542828,1265.4470988067346,1264.9441427992772,1271.8907673501392,1275.9488509381024,1280.3881077834797,1276.3143555604224,1242.8219052010106,1263.0914934217358
Rasmus Ahoniemi,Rasmus Ahoniemi,21264,Finland,False,0,FINLAND I,0,,,02/14/2026,Milano Cortina,Italy,1202.7250272223878,1233.9936322147196,1264.9441427992772,1270.8957556152325,1274.435783537827,1279.083960318042,1276.3143555604224,1241.6110650082423,1255.4654351100944
Valtteri Liukkonen,Valtteri Liukkonen,22802,Finland,False,0,FINLAND I,0,,,02/14/2026,Milano Cortina,Italy,1233.147614416542,1265.4470988067346,1264.9441427992772,1271.8907673501392,1274.435783537827,1279.083960318042,1276.3143555604224,1240.2653859958966,1263.0914934217358
Anton Kemppi,Anton Kemppi,21547,Finland,False,0,FINLAND I,0,,,02/14/2026,Milano Cortina,Italy,1344.8042224337337,1327.0047789341156,1312.1929319252292,1311.4695933368414,1272.7564249017205,1276.6394610305126,1276.3143555604224,1315.7618048579488,1326.9705789887812
Juuso Mäkelä,Juuso Mäkelä,4216,Finland,False,0,FINLAND I,0,,,02/14/2026,Milano Cortina,Italy,1276.2893442614536,1269.6686468643686,1273.650370800183,1275.2640321911538,1224.12025137576,1281.4933198531744,1226.0606990034644,1279.0114462177378,1276.3614024277765
Jussi Karkkulainen,Jussi Karkkulainen,5634,Finland,False,0,FINLAND I,0,,,02/14/2026,Milano Cortina,Italy,1239.854664515133,1226.3893471189822,1227.6283276754843,1261.164269210375,1244.928312660175,1283.132996923963,1241.4671557836768,1236.6022249805967,1248.3147352535375
Topias Vuorela,Topias Vuorela,20903,Finland,False,0,FINLAND I,0,,,02/14/2026,Milano Cortina,Italy,1270.6182626725931,1267.0914782975426,1283.0207292325376,1287.5420970786472,1300.7540747063963,1276.6394610305126,1300.5497110591027,1282.3584499001,1285.47952513591
Vaino Kontkanen,Vaino Kontkanen,20534,Finland,False,0,FINLAND I,0,,,02/14/2026,Milano Cortina,Italy,1248.895511675743,1246.4131020463572,1279.734077153763,1270.636010180367,1272.7564249017205,1276.6394610305126,1276.3143555604224,1279.3608982488813,1263.4295820891134
Topi Huttunen,Topi Huttunen,9708,Finland,False,0,FINLAND I,0,,,02/14/2026,Milano Cortina,Italy,1195.9913576842057,1185.0581072172326,1222.5648508405309,1244.2829495742733,1277.2692210764103,1289.304400816258,1280.5383671570785,1218.6379554916805,1231.1479702659135
Jirka Oja,Jirka Oja,20710,Finland,False,0,FINLAND I,0,,,02/14/2026,Milano Cortina,Italy,1233.7247584574798,1239.132252285588,1279.734077153763,1263.9164512072914,1272.7564249017205,1276.6394610305126,1276.3143555604224,1279.3608982488813,1249.6613363384038
Lassi Juhanoja,Lassi Juhanoja,6459,Finland,False,0,FINLAND I,0,,,02/14/2026,Milano Cortina,Italy,1188.9640071015883,1209.1825776690257,1229.1328657407746,1274.4111729792016,1265.1084557104252,1266.9568689782532,1287.8843936763335,1205.7872047389906,1262.8503700229503
Elmeri Toivanen,Elmeri Toivanen,5651,Finland,False,0,FINLAND I,0,,,02/14/2026,Milano Cortina,Italy,1275.2250919232993,1205.927873648871,1234.224929817961,1252.827113597816,1283.0237668887382,1291.2844477824249,1278.3867669713777,1225.995853475953,1273.1927386396817
Petteri Mattila,Petteri Mattila,14186,Finland,False,0,FINLAND I,0,,,02/14/2026,Milano Cortina,Italy,1180.3050789707438,1203.324654289465,1237.7244370601798,1259.2717869716205,1265.5913241016908,1274.567949532061,1286.1897413171116,1218.508884045214,1238.3498664187966
Vili Hämäläinen,Vili Hämäläinen,5737,Finland,False,0,FINLAND I,0,,,02/14/2026,Milano Cortina,Italy,1177.2464345963865,1182.992360231719,1226.9214543116886,1231.8881125372918,1278.922437344827,1276.6394610305126,1277.603695341574,1219.9044531728434,1209.8502740847844
August Hognabba,August Hognabba,9716,Finland,False,0,FINLAND I,0,,,02/14/2026,Milano Cortina,Italy,1185.5341562292394,1181.8025300126756,1211.9242034146173,1243.3506782096183,1258.9016742621684,1276.6394610305126,1261.5988896544443,1208.2695540320265,1229.161540293932
Emil Tarvainen,Emil Tarvainen,22808,Finland,False,0,FINLAND I,0,,,02/14/2026,Milano Cortina,Italy,1256.6779973183825,1257.0404805799185,1276.4474250749884,1282.881121468891,1272.7564249017205,1276.6394610305126,1276.3143555604224,1276.66954022419,1278.802439515381
Iiro Uusitalo,Iiro Uusitalo,12622,Finland,False,0,FINLAND I,0,,,02/14/2026,Milano Cortina,Italy,1197.7466634351251,1217.8642815133992,1251.4814380499315,1266.6182417712637,1272.6430629666506,1276.6394610305126,1270.736206463664,1252.3677778661804,1235.7591109904008
Topias Torvinen,Topias Torvinen,16916,Finland,False,0,FINLAND I,0,,,02/14/2026,Milano Cortina,Italy,1174.13256151154,1185.6073196652098,1231.073905846418,1250.383530531293,1272.7564249017205,1276.6394610305126,1276.3143555604224,1224.3157275846115,1234.4577076908392
Jani Peltotalo,Jani Peltotalo,3550,Finland,False,0,FINLAND I,0,,,02/14/2026,Milano Cortina,Italy,1186.7921108377654,1192.1536165548418,1224.0585080597457,1244.7576601554786,1272.7564249017205,1276.6394610305126,1276.3143555604224,1217.963307555209,1231.138478910959
Oscar Högnabba,Oscar Högnabba,4129,Finland,False,0,FINLAND I,0,,,02/14/2026,Milano Cortina,Italy,1174.669363247923,1174.976093995796,1212.3040397908962,1234.072846952934,1289.20489647167,1276.6394610305126,1289.8425516025875,1201.5227956082051,1217.2886869721365
Iiro-Mikko Harju,Iiro-Mikko Harju,5659,Finland,False,0,FINLAND I,0,,,02/14/2026,Milano Cortina,Italy,1137.496484221442,1147.9651409252212,1183.6336769771883,1219.6621478978564,1209.9277398620552,1235.0600053862872,1231.513954885723,1170.7602283704296,1188.6903231656038
Veikka Huuskonen,Veikka Huuskonen,22809,Finland,False,0,FINLAND I,0,,,02/14/2026,Milano Cortina,Italy,1264.0328719192526,1268.2627670094996,1268.230794878052,1271.8907673501392,1272.7564249017205,1276.6394610305126,1276.3143555604224,1268.5954661501155,1263.0914934217358
Santtu Nyman,Santtu Nyman,4095,Finland,False,0,FINLAND I,0,,,02/14/2026,Milano Cortina,Italy,1112.150005372101,1129.559431296988,1190.13996085254,1231.0854987866146,1244.0389975410249,1280.4541437692865,1247.654622345836,1173.6729377236888,1189.8749673262178
Johannes Alarotu,Johannes Alarotu,22805,Finland,False,0,FINLAND I,0,,,02/14/2026,Milano Cortina,Italy,1261.1585495929835,1265.4470988067346,1264.9441427992772,1271.8907673501392,1272.7564249017205,1276.6394610305126,1276.3143555604224,1265.9041081254245,1263.0914934217358
Melker Wikblom,Melker Wikblom,20523,Finland,False,0,FINLAND I,0,,,02/14/2026,Milano Cortina,Italy,1275.9620278262114,1270.1227517577297,1268.4463946079234,1294.2993011510316,1272.7564249017205,1276.6394610305126,1276.3143555604224,1264.2242151429862,1300.765615293237
Joni Mustonen,Joni Mustonen,5636,Finland,False,0,FINLAND I,0,,,02/14/2026,Milano Cortina,Italy,1254.9545583290142,1254.2833295302396,1243.6725623929033,1272.3026798155297,1249.340779143179,1276.6394610305126,1244.8302514439724,1248.0548057086376,1259.4282469890718
Kalle Tossavainen,Kalle Tossavainen,20898,Finland,False,0,FINLAND I,0,,,02/14/2026,Milano Cortina,Italy,1294.6544153554332,1290.0434941743677,1300.0,1289.3388738125675,1300.7540747063963,1276.6394610305126,1300.5497110591027,1300.4009375962355,1290.9787560674274
Juuso Varis,Juuso Varis,17551,Finland,False,0,FINLAND I,0,,,02/14/2026,Milano Cortina,Italy,1278.7866873654923,1278.2332052360202,1292.658748848305,1279.9611703714747,1278.75907839285,1276.1921908418562,1276.3143555604224,1292.8711480544634,1279.916362582031
Juho Koskinen,Juho Koskinen,22812,Finland,False,0,FINLAND I,0,,,02/14/2026,Milano Cortina,Italy,1282.6258092557528,1282.3233802181094,1270.5352018222306,1285.5445361030374,1272.7564249017205,1276.6394610305126,1276.3143555604224,1265.8809362347463,1282.3927478854248
Ari Luusua,Ari Luusua,1609,Finland,False,0,FINLAND I,0,,,02/14/2026,Milano Cortina,Italy,1325.313255176006,1263.1034565670602,1273.4045979020536,1235.708794185345,1411.473977141938,1454.112413098764,1314.7224483030973,1335.0624475800212,1272.6993519356429
Jonni Mukkala,Jonni Mukkala,12437,Finland,False,0,FINLAND I,0,,,02/14/2026,Milano Cortina,Italy,1255.1311213048275,1274.3065686033544,1286.9812073981714,1283.1153704388362,1272.554660399038,1273.689905200883,1286.1897413171116,1266.4774177973063,1275.095167337508
Karri Stevander,Karri Stevander,20691,Finland,False,0,FINLAND I,0,,,02/14/2026,Milano Cortina,Italy,1229.0958895398417,1233.2667790434757,1271.6449454366918,1259.7283510298182,1272.7564249017205,1276.6394610305126,1276.3143555604224,1264.6283002481982,1251.3631433889518
Pyry Rannikko,Pyry Rannikko,17629,Finland,False,0,FINLAND I,0,,,02/14/2026,Milano Cortina,Italy,1243.1722921248304,1246.2570128149391,1270.5352018222306,1252.1095632948216,1272.7564249017205,1276.6394610305126,1276.3143555604224,1265.8809362347463,1239.0919532129992
Antti Rolig,Antti Rolig,20711,Finland,False,0,FINLAND I,0,,,02/14/2026,Milano Cortina,Italy,1258.2403237654923,1263.3075356532556,1270.5352018222306,1269.243280475584,1272.7564249017205,1276.6394610305126,1276.3143555604224,1265.8809362347463,1258.6371072635138
Tuomas Latvalahti,Tuomas Latvalahti,22813,Finland,False,0,FINLAND I,0,,,02/14/2026,Milano Cortina,Italy,1268.2541976244072,1272.468541508432,1270.5352018222306,1276.222584883525,1272.7564249017205,1276.6394610305126,1276.3143555604224,1265.8809362347463,1264.4412060352045
Valtteri Heinimaa,Valtteri Heinimaa,16915,Finland,False,0,FINLAND I,0,,,02/14/2026,Milano Cortina,Italy,1249.0985714765063,1254.9293058795438,1287.798710659352,1269.296307002223,1272.7564249017205,1276.6394610305126,1276.3143555604224,1285.688916536639,1256.41327737563
Joona Levanen,Joona Levanen,22815,Finland,False,0,FINLAND I,0,,,02/14/2026,Milano Cortina,Italy,1268.2541976244072,1272.468541508432,1270.5352018222306,1276.222584883525,1272.7564249017205,1276.6394610305126,1276.3143555604224,1265.8809362347463,1264.4412060352045
Waltteri Vinkanharju,Waltteri Vinkanharju,3648,Finland,False,0,FINLAND I,0,,,02/14/2026,Milano Cortina,Italy,1202.795008720041,1198.3885491991682,1225.79503975107,1227.2952393396636,1248.9244748117535,1257.0557733203043,1258.9832605414845,1223.2386144916666,1204.504924937951
Jonas Nordstrom,Jonas Nordstrom,14003,Finland,False,0,FINLAND I,0,,,02/14/2026,Milano Cortina,Italy,1237.7525196891788,1245.643324539363,1281.8292081895895,1262.3214656876814,1292.2296444093415,1276.6394610305126,1292.8425516025875,1278.4717076274062,1243.872948202592
Juuso Ketonen,Juuso Ketonen,22539,Finland,False,0,FINLAND I,0,,,02/14/2026,Milano Cortina,Italy,1266.817036461273,1271.0607074070497,1270.5352018222306,1274.890877566452,1272.7564249017205,1276.6394610305126,1276.3143555604224,1265.8809362347463,1262.6460518501824
Heikki Sumanen,Heikki Sumanen,20692,Finland,False,0,FINLAND I,0,,,02/14/2026,Milano Cortina,Italy,1229.7047134475745,1240.467255885373,1284.022332221736,1261.253036573145,1272.7564249017205,1276.6394610305126,1276.3143555604224,1278.648576582436,1246.0710279683597
Juuso Hamalainen,Juuso Hamalainen,6482,Finland,False,0,FINLAND I,0,,,02/14/2026,Milano Cortina,Italy,1192.4506220509286,1202.8390680932257,1251.0508009302105,1253.3717056864166,1272.7564249017205,1276.6394610305126,1276.3143555604224,1234.2106165084217,1237.833775341931
Arttu Nyman,Arttu Nyman,4121,Finland,False,0,FINLAND I,0,,,02/14/2026,Milano Cortina,Italy,1128.4395802487188,1143.0996015186824,1195.4773537260528,1211.9623606385928,1260.9790505018325,1263.7195484709923,1276.438440404023,1168.5411692331536,1188.8483360900354
Kalle Rytkönen,Kalle Rytkönen,7921,Finland,False,0,FINLAND I,0,,,02/14/2026,Milano Cortina,Italy,1162.327247089156,1168.6222255849116,1237.9347900109665,1227.3765552692876,1272.7564249017205,1276.6394610305126,1276.3143555604224,1225.2438666432458,1209.5529339660754
Ilmo Räisänen,Ilmo Räisänen,7923,Finland,False,0,FINLAND I,0,,,02/14/2026,Milano Cortina,Italy,1159.1711645262033,1175.2298196685815,1244.952608160452,1233.0779652825815,1289.20489647167,1276.6394610305126,1289.8425516025875,1228.546846932799,1205.1353898704272
Isac Holmström,Isac Holmström,12408,Finland,False,0,FINLAND I,0,,,02/14/2026,Milano Cortina,Italy,1216.6181845554522,1220.9154249485955,1223.6217515021135,1271.8907673501392,1272.7564249017205,1276.6394610305126,1276.3143555604224,1212.348665049282,1263.0914934217358
Richard Jouve,Richard Jouve,2768,France,False,0,FRANCE I,0,,,02/14/2026,Milano Cortina,Italy,1469.7073590500804,1377.526524543406,1345.9723973724065,1379.4315802581468,1548.0214565756237,1500.459858274233,1523.810313109685,1444.2943786804783,1507.0704938489785
Jules Chappaz,Jules Chappaz,12181,France,False,0,FRANCE I,0,,,02/14/2026,Milano Cortina,Italy,1649.5299800908076,1535.013889138128,1444.0593504029846,1414.7514728367548,1653.334208479056,1565.8305108745687,1618.9695183638694,1567.6346177475314,1561.6559041447915
Remi Bourdin,Remi Bourdin,17445,France,False,0,FRANCE I,0,,,02/14/2026,Milano Cortina,Italy,1534.0282674856032,1521.1588838040811,1452.0449145506063,1439.0641200687237,1455.3687607349686,1307.0345184310918,1530.0077122297257,1406.116420118694,1554.259295611467
Emil Porret,Emil Porret,20546,France,False,0,FRANCE I,0,,,02/14/2026,Milano Cortina,Italy,1128.4293207871451,1173.441826477545,1219.4442956296425,1242.0739734085855,1243.3737022335556,1264.5896168509685,1278.1960968021451,1183.980210233421,1211.8141387997434
Hugo Lapalus,Hugo Lapalus,6018,France,False,0,FRANCE I,0,,,02/14/2026,Milano Cortina,Italy,1665.566580232713,1729.56503868015,1632.5200196999208,1619.9544408949791,1203.6582749426514,1204.3143756952386,1214.3718280513704,1546.8055380455094,1587.2823108216664
Mathis Desloges,Mathis Desloges,12767,France,False,0,FRANCE I,0,,,02/14/2026,Milano Cortina,Italy,1689.917543707087,1685.240482520942,1471.334819657262,1577.4930629863593,1279.32547081033,1286.4633779732944,1281.6551641484814,1459.010071517705,1613.2790885239745
Clement Parisse,Clement Parisse,2353,France,False,0,FRANCE I,0,,,02/14/2026,Milano Cortina,Italy,1458.8752512284218,1498.7579002455618,1418.6119060949677,1490.9185383783906,1194.0626613628162,1213.0224515971108,1176.4588059664788,1379.4414189695856,1455.4587404777271
Jules Lapierre,Jules Lapierre,3646,France,False,0,FRANCE I,0,,,02/14/2026,Milano Cortina,Italy,1563.4098957675735,1600.6589483078442,1390.387562360998,1577.5653769775374,1185.9165821679185,1226.5142358326098,1194.1539622480911,1347.4954403772929,1550.89746709284
Victor Lovera,Victor Lovera,17106,France,False,0,FRANCE I,0,,,02/14/2026,Milano Cortina,Italy,1494.968676666444,1505.8535096338255,1311.0279264735354,1495.859101588842,1274.4251474943324,1274.8978481394142,1293.167027933201,1293.146313158296,1508.5105068959497
Lucas Chanavat,Lucas Chanavat,3582,France,False,0,FRANCE I,0,,,02/14/2026,Milano Cortina,Italy,1383.7958059525797,1059.717350233453,1118.4986628629772,1140.2068308203245,1644.7294407447018,1510.509658860953,1776.4212338849327,1364.2664068493475,1459.7277526651212
Theo Schely,Theo Schely,12166,France,False,0,FRANCE I,0,,,02/14/2026,Milano Cortina,Italy,1579.9030002808847,1548.1184987409172,1498.786425043284,1396.944661728524,1463.5646531433706,1416.3446799198016,1388.098073909283,1508.5218967844855,1449.0572679260051
Victor Cullet,Victor Cullet,20654,France,False,0,FRANCE I,0,,,02/14/2026,Milano Cortina,Italy,1270.768607178166,1285.0574749743664,1288.7889558711768,1293.0702438343162,1295.227215509494,1282.560098916571,1283.984333339112,1274.9591720493816,1278.6435701745136
Sabin Coupat,Sabin Coupat,17089,France,False,0,FRANCE I,0,,,02/14/2026,Milano Cortina,Italy,1229.805512686913,1242.9419234839954,1260.8262379707487,1271.2472588383173,1276.0269756678406,1281.2975222464715,1277.5390119885574,1249.522559102733,1251.2192153924464
Ivan Essonnier,Ivan Essonnier,19083,France,False,0,FRANCE I,0,,,02/14/2026,Milano Cortina,Italy,1299.9354925313226,1276.7490423052943,1300.7126983924754,1280.6084801287805,1312.4078313061982,1330.3214138761728,1286.275113591737,1316.369796689507,1282.810183770379
Gaspard Rousset,Gaspard Rousset,12706,France,False,0,FRANCE I,0,,,02/14/2026,Milano Cortina,Italy,1287.8400656639408,1289.338779838997,1288.129089049192,1348.7254010245176,1301.4862717075102,1300.0109577755877,1386.37770875792,1284.7813548601844,1411.212018770069
Matteo Correia,Matteo Correia,14046,France,False,0,FRANCE I,0,,,02/14/2026,Milano Cortina,Italy,1422.9916782653702,1381.0390581535526,1356.4836761372126,1328.8557252993164,1314.2226317208256,1316.0223203415069,1295.0627841834048,1372.848427925885,1349.1552606530618
Julien Arnaud,Julien Arnaud,12762,France,False,0,FRANCE I,0,,,02/14/2026,Milano Cortina,Italy,1255.039944306792,1258.961225497129,1265.3278038040985,1275.9774908526022,1282.0082340953643,1268.6744315174367,1299.0833631407866,1250.2663080046618,1276.2738618439096
Milhan Laissus,Milhan Laissus,20928,France,False,0,FRANCE I,0,,,02/14/2026,Milano Cortina,Italy,1319.5401130726,1304.1192488841386,1285.7568761243697,1321.7758565842228,1288.25266406965,1301.0987681787358,1277.1113133631927,1287.0730546285258,1333.918420204398
Mathieu Blanc,Mathieu Blanc,21756,France,False,0,FRANCE I,0,,,02/14/2026,Milano Cortina,Italy,1335.1641121960265,1320.32035584017,1281.628635120588,1339.1405708002203,1297.0505958900576,1305.4268388602725,1293.818048896343,1288.077334948796,1364.1071429166225
Romain Vaxelaire,Romain Vaxelaire,19942,France,False,0,FRANCE I,0,,,02/14/2026,Milano Cortina,Italy,1301.6800605959995,1301.6144009665936,1297.7501328772412,1307.0279794848334,1280.6523707064491,1296.7963257139802,1270.7979154001875,1295.6252154390684,1301.0681530450868
Simon Vuillet,Simon Vuillet,17506,France,False,0,FRANCE I,0,,,02/14/2026,Milano Cortina,Italy,1281.815524785305,1297.8214654001044,1303.9725778776449,1286.5247592935575,1285.3745558793694,1278.6688573724798,1283.83479929756,1286.387171457996,1285.965944659138
Jeremy Royer,Jeremy Royer,5936,France,False,0,FRANCE I,0,,,02/14/2026,Milano Cortina,Italy,1398.6071743446576,1378.7541600269558,1377.2446273070304,1287.098816854387,1300.7072778494444,1300.4062193738032,1300.0,1383.5281746461542,1282.8940465666285
Nathan Jouannon,Nathan Jouannon,19394,France,False,0,FRANCE I,0,,,02/14/2026,Milano Cortina,Italy,1213.1669147764628,1232.992090057712,1237.0059655661337,1295.8690715864368,1272.7564249017205,1276.6394610305126,1276.3143555604224,1218.6589466234602,1294.8309212658237
Bastien Laurent,Bastien Laurent,20408,France,False,0,FRANCE I,0,,,02/14/2026,Milano Cortina,Italy,1235.684477634559,1249.708732296754,1250.942861878642,1293.379373424913,1272.7564249017205,1276.6394610305126,1276.3143555604224,1239.9592429806603,1292.5339668575173
Antoine Millet,Antoine Millet,21926,France,False,0,FRANCE I,0,,,02/14/2026,Milano Cortina,Italy,1239.7512229097983,1256.238732662003,1254.1541691732905,1271.8907673501392,1272.7564249017205,1276.6394610305126,1276.3143555604224,1241.7112392845606,1263.0914934217358
Charly Deuffic,Charly Deuffic,19986,France,False,0,FRANCE I,0,,,02/14/2026,Milano Cortina,Italy,1253.237426618925,1270.9396164946602,1280.8580088200408,1296.3871325566904,1278.6310047630686,1298.086180142635,1266.757008167864,1278.607290059162,1272.247658962229
Anael Lecerf,Anael Lecerf,22085,France,False,0,FRANCE I,0,,,02/14/2026,Milano Cortina,Italy,1256.3873206780902,1269.6326611594002,1277.8726754013924,1296.1527764268178,1288.5583856640606,1276.6394610305126,1274.2390736545483,1278.3354765416225,1278.4107661576154
Quentin Viguier,Quentin Viguier,19954,France,False,0,FRANCE I,0,,,02/14/2026,Milano Cortina,Italy,1317.0119682893906,1282.6323707744205,1299.8764760697543,1283.7907526416138,1330.363181146657,1315.4794198928168,1276.3143555604224,1318.967226379812,1280.9145791039684
Felix Caillot,Felix Caillot,21893,France,False,0,FRANCE I,0,,,02/14/2026,Milano Cortina,Italy,1273.1518035165184,1272.0679749144117,1287.867419580852,1289.5910434282184,1294.8781637647298,1295.5468241298563,1293.818048896343,1284.9583943499513,1282.9689328535803
Simon Chappaz,Simon Chappaz,14045,France,False,0,FRANCE I,0,,,02/14/2026,Milano Cortina,Italy,1272.4522354440664,1271.7794445659804,1274.4897811996505,1292.95532090889,1286.5350979150437,1303.8237481762878,1271.6111443111888,1289.00723263531,1274.1439295911853
Luc Primet,Luc Primet,14067,France,False,0,FRANCE I,0,,,02/14/2026,Milano Cortina,Italy,1299.6948720622786,1288.271636103153,1290.1564795788454,1294.00218285256,1306.149626767574,1301.5043290526974,1303.4056805137714,1300.5779781728254,1294.4894026308343
Isaie Taxil,Isaie Taxil,22895,France,False,0,FRANCE I,0,,,02/14/2026,Milano Cortina,Italy,1286.805152417233,1290.0800423806113,1287.9700773718992,1271.8907673501392,1272.7564249017205,1276.6394610305126,1276.3143555604224,1286.7890674198986,1263.0914934217358
Thomas Joly,Thomas Joly,13197,France,False,0,FRANCE I,0,,,02/14/2026,Milano Cortina,Italy,1322.8349976939703,1331.3312170309027,1329.1029056226623,1271.8907673501392,1272.7564249017205,1276.6394610305126,1276.3143555604224,1310.7096026492468,1263.0914934217358
Thomas Bing,Thomas Bing,1522,Germany,False,0,GERMANY I,0,,,02/14/2026,Milano Cortina,Italy,1297.4158999064578,1305.0114852339989,1310.390598358087,1295.8970697515394,1257.3423946166806,1268.7188380531768,1237.8190966279008,1299.8884263831696,1258.0118099663607
Christoph Friedl,Christoph Friedl,5928,Germany,False,0,GERMANY I,0,,,02/14/2026,Milano Cortina,Italy,1282.2993177345172,1284.099760664761,1283.9131359377334,1271.8907673501392,1272.7564249017205,1276.6394610305126,1276.3143555604224,1280.4306170983102,1263.0914934217358
Hannes Weber,Hannes Weber,19576,Germany,False,0,GERMANY I,0,,,02/14/2026,Milano Cortina,Italy,1295.0767861083898,1296.0688967053777,1296.024615485635,1299.2753246988134,1272.7564249017205,1276.6394610305126,1276.3143555604224,1296.1179204362456,1299.2218841122838
Jan Stölben,Jan Stölben,14033,Germany,False,0,GERMANY I,0,,,02/14/2026,Milano Cortina,Italy,1469.0645414380692,1320.196951620798,1263.1610762356793,1328.565714937968,1564.4281278523704,1454.1348046140577,1580.0036484005038,1400.303730702848,1466.773300714134
Marius Bauer,Marius Bauer,9377,Germany,False,0,GERMANY I,0,,,02/14/2026,Milano Cortina,Italy,1264.344852287035,1176.1224976877372,1228.0590465558194,1224.4827307832022,1272.314885035208,1262.6670596476042,1263.6663033458435,1212.2789682053792,1260.7523599358217
Janosch Brugger,Janosch Brugger,3657,Germany,False,0,GERMANY I,0,,,02/14/2026,Milano Cortina,Italy,1488.6074795025163,1501.2994895455508,1482.8582997651465,1429.4437525681328,1345.0195209561932,1306.7520732903993,1348.9857254481933,1422.4736653518978,1456.275633351418
Friedrich Moch,Friedrich Moch,9323,Germany,False,0,GERMANY I,0,,,02/14/2026,Milano Cortina,Italy,1413.3888459949555,1457.6916177550395,1414.9187657227096,1503.6973958769968,1204.5160516139897,1209.1025785682846,1229.4605537368948,1374.9722455387548,1439.3175155290735
Elias Keck,Elias Keck,14056,Germany,False,0,GERMANY I,0,,,02/14/2026,Milano Cortina,Italy,1323.8442832664373,1345.9156763640126,1321.7718811167938,1312.3763236971456,1327.8015357600673,1302.7455889438293,1305.1344522449942,1306.517014263757,1321.2929043048068
Florian Knopf,Florian Knopf,9319,Germany,False,0,GERMANY I,0,,,02/14/2026,Milano Cortina,Italy,1245.5559558970192,1287.923625898521,1286.6057933073575,1301.7204389057904,1254.783101285629,1262.486300082354,1259.9622726117964,1246.4962670962495,1268.072856398309
Anian Sossau-Daubermann,Anian Sossau-Daubermann,9340,Germany,False,0,GERMANY I,0,,,02/14/2026,Milano Cortina,Italy,1342.59266439682,1296.742214975258,1228.4672796168586,1349.996258015954,1385.04422334605,1329.089235367272,1390.416171493787,1270.932781338592,1379.5747613184487
Florian Notz,Florian Notz,1488,Germany,False,0,GERMANY I,0,,,02/14/2026,Milano Cortina,Italy,1515.635795693178,1561.5836287398415,1435.8756490603548,1530.1685451675926,1088.4482543003608,1162.0083316967891,1052.6563537116206,1392.8297336955864,1487.4175721732622
Jannis Grimmecke,Jannis Grimmecke,18926,Germany,False,0,GERMANY I,0,,,02/14/2026,Milano Cortina,Italy,1284.7349374757584,1281.9066967297522,1276.362047836799,1320.38213187611,1312.2862848311138,1311.7893723430973,1319.730732931561,1278.5125459949486,1298.3579582120326
Marius Kastner,Marius Kastner,14055,Germany,False,0,GERMANY I,0,,,02/14/2026,Milano Cortina,Italy,1375.532735667057,1283.2634488337465,1289.519984034607,1288.539873319118,1391.6222562697087,1296.6052495191989,1383.8336797219015,1288.717062053561,1374.6309685403778
Simon Jung,Simon Jung,14053,Germany,False,0,GERMANY I,0,,,02/14/2026,Milano Cortina,Italy,1295.591933972286,1292.048769554186,1280.0321117746676,1310.0112527325916,1308.1531969922985,1297.6525981074217,1315.9204512546562,1289.5027340395989,1303.825135733098
Niklas Schmid,Niklas Schmid,20927,Germany,False,0,GERMANY I,0,,,02/14/2026,Milano Cortina,Italy,1281.8389297425135,1273.432427454448,1284.4878824994853,1288.9845643237138,1289.4430636626075,1304.9723973219795,1290.3937145844748,1296.269365406352,1281.5488124673088
Robin Fischer,Robin Fischer,19076,Germany,False,0,GERMANY I,0,,,02/14/2026,Milano Cortina,Italy,1272.523108034286,1272.1685667297324,1283.029089049192,1284.8494385654944,1329.1224382355806,1286.9942307599588,1348.0870235432833,1282.0520939565492,1284.0674180467054
Toni Rollinger,Toni Rollinger,20929,Germany,False,0,GERMANY I,0,,,02/14/2026,Milano Cortina,Italy,1281.012676180739,1259.6212034303949,1278.2552289985808,1289.8739761419351,1284.5051903519734,1294.9753714008266,1280.642778061051,1269.421349735893,1279.4412479755267
Max Goether,Max Goether,19837,Germany,False,0,GERMANY I,0,,,02/14/2026,Milano Cortina,Italy,1285.5960681714716,1311.3668186621253,1299.7111987480523,1312.3842054905026,1288.4894696783183,1283.4843404282897,1331.2214964296215,1284.7420338222537,1334.184173744694
