Nation,Season,Race,Place,Date,City,Country,Event,TeamSize,Distance,MS,Technique,Sex,Team_Elo,Team_Distance_Elo,Team_Distance_C_Elo,Team_Distance_F_Elo,Team_Sprint_Elo,Team_Sprint_C_Elo,Team_Sprint_F_Elo,Team_Classic_Elo,Team_Freestyle_Elo,Team_Pelo,Team_Distance_Pelo,Team_Distance_C_Pelo,Team_Distance_F_Pelo,Team_Sprint_Pelo,Team_Sprint_C_Pelo,Team_Sprint_F_Pelo,Team_Classic_Pelo,Team_Freestyle_Pelo,Avg_Elo,Avg_Distance_Elo,Avg_Distance_C_Elo,Avg_Distance_F_Elo,Avg_Sprint_Elo,Avg_Sprint_C_Elo,Avg_Sprint_F_Elo,Avg_Classic_Elo,Avg_Freestyle_Elo,Avg_Pelo,Avg_Distance_Pelo,Avg_Distance_C_Pelo,Avg_Distance_F_Pelo,Avg_Sprint_Pelo,Avg_Sprint_C_Pelo,Avg_Sprint_F_Pelo,Avg_Classic_Pelo,Avg_Freestyle_Pelo,TeamMembers,MemberIDs,AvgAge,MaxAge,MinAge,AvgExp,MaxExp,MinExp
Switzerland,2013,7,16,2012-12-07,"Québec, QC",Canada,World Cup,2,Ts,0,F,L,2567.4756916433603,2546.1259554901044,2525.826617207339,2489.2251582964536,2590.0585783664656,2556.6568635283943,2587.4478737060526,2525.656820522482,2593.740296349576,2571.696932280696,2546.1259554901044,2525.826617207339,2489.2251582964536,2594.290455005078,2556.6568635283943,2594.404374616647,2525.656820522482,2600.9195922391373,1283.7378458216801,1273.0629777450522,1262.9133086036695,1244.6125791482268,1295.0292891832328,1278.3284317641971,1293.7239368530263,1262.828410261241,1296.870148174788,1285.848466140348,1273.0629777450522,1262.9133086036695,1244.6125791482268,1297.145227502539,1278.3284317641971,1297.2021873083236,1262.828410261241,1300.4597961195686,"Bettina Gruber,Tatjana Stiffler","158,631",,27.849418206707735,24.073921971252567,20.0,28,12
Canada,2013,7,17,2012-12-07,"Québec, QC",Canada,World Cup,2,Ts,0,F,L,2702.8194955407134,2388.132369471534,2417.3454254341905,2417.549444608737,2896.7450315243086,2832.1437267751603,2792.6742431564403,2713.0788744455103,2622.0994326637765,2713.31288309927,2388.132369471534,2417.3454254341905,2417.549444608737,2914.014288168294,2832.1437267751603,2811.5856005746673,2713.0788744455103,2632.7476760679997,1351.4097477703567,1194.066184735767,1208.6727127170952,1208.7747223043684,1448.3725157621543,1416.0718633875802,1396.3371215782201,1356.5394372227552,1311.0497163318882,1356.656441549635,1194.066184735767,1208.6727127170952,1208.7747223043684,1457.007144084147,1416.0718633875802,1405.7928002873336,1356.5394372227552,1316.3738380339998,"Daria Gaiazova,Chandra Crawford","54,59",,29.051334702258725,28.9555099247091,98.5,102,95
Germany,2013,7,17,2012-12-07,"Québec, QC",Canada,World Cup,2,Ts,0,F,M,2681.176812424338,2441.2264214855436,2531.9136911987334,2477.586625606618,2848.5724968686623,2688.663424960798,2811.762943811916,2656.570376379319,2659.8176828004885,2686.5939918597824,2441.2264214855436,2531.9136911987334,2477.586625606618,2858.6707726009313,2688.663424960798,2824.1101273308486,2656.570376379319,2666.523332049564,1340.588406212169,1220.6132107427718,1265.9568455993667,1238.793312803309,1424.2862484343311,1344.331712480399,1405.881471905958,1328.2851881896595,1329.9088414002442,1343.2969959298912,1220.6132107427718,1265.9568455993667,1238.793312803309,1429.3353863004656,1344.331712480399,1412.0550636654243,1328.2851881896595,1333.261666024782,"Daniel Heun,Josef Wenzl","104,86",,27.964407939767284,26.13826146475017,58.5,83,34
Austria,2013,7,18,2012-12-07,"Québec, QC",Canada,World Cup,2,Ts,0,F,M,2589.344910692251,2459.7181217318607,2468.878599098738,2526.434373148354,2621.6038778502443,2559.664655376713,2606.6411853234954,2513.226763628056,2589.754274777244,2593.7909784180392,2459.7181217318607,2468.878599098738,2526.434373148354,2625.784436440148,2559.664655376713,2612.335355282756,2513.226763628056,2596.082835177845,1294.6724553461254,1229.8590608659304,1234.439299549369,1263.217186574177,1310.8019389251222,1279.8323276883566,1303.3205926617477,1256.613381814028,1294.877137388622,1296.8954892090196,1229.8590608659304,1234.439299549369,1263.217186574177,1312.892218220074,1279.8323276883566,1306.167677641378,1256.613381814028,1298.0414175889225,"Martin Stockinger,Aurelius Herburger","229,1650",,28.824093086926762,22.740588637919235,29.5,51,8
USA,2013,7,18,2012-12-07,"Québec, QC",Canada,World Cup,2,Ts,0,F,L,2515.1413653212558,2558.00884197657,2532.6135939951664,2572.9911617252965,2538.6521481940763,2561.638573757344,2561.1225210329094,2555.0872479936957,2545.283674280686,2521.873185511997,2558.00884197657,2532.6135939951664,2572.9911617252965,2545.8108077290603,2561.638573757344,2572.615455781767,2555.0872479936957,2555.4706310884285,1257.5706826606279,1279.004420988285,1266.3067969975832,1286.4955808626482,1269.3260740970381,1280.819286878672,1280.5612605164547,1277.5436239968478,1272.641837140343,1260.9365927559984,1279.004420988285,1266.3067969975832,1286.4955808626482,1272.9054038645302,1280.819286878672,1286.3077278908836,1277.5436239968478,1277.7353155442142,"Rebecca Rorabaugh,Caitlin Gregg","696,146",,32.082135523613964,23.44147843942505,9.5,16,3
USA,2013,7,19,2012-12-07,"Québec, QC",Canada,World Cup,2,Ts,0,F,M,2568.470679484933,2465.7322277107,2488.0472687184174,2489.2251582964536,2568.261504503177,2545.0182361381912,2592.0857439277293,2538.7127355615057,2591.1922737469067,2574.322850898111,2465.7322277107,2488.0472687184174,2489.2251582964536,2572.9486990843952,2545.049385863999,2600.0,2539.707161819635,2600.0,1284.2353397424665,1232.86611385535,1244.0236343592087,1244.6125791482268,1284.1307522515885,1272.5091180690956,1296.0428719638646,1269.3563677807529,1295.5961368734534,1287.1614254490555,1232.86611385535,1244.0236343592087,1244.6125791482268,1286.4743495421976,1272.5246929319994,1300.0,1269.8535809098175,1300.0,"Patrick O'Brien,Reese Hanneman","2706,1839",,24.876112251882272,22.951403148528406,1.5,2,1
Switzerland,2013,7,19,2012-12-07,"Québec, QC",Canada,World Cup,1,Ts,0,F,L,1250.9168408359828,1232.86611385535,1244.0236343592087,1244.6125791482268,1244.1785888990562,1251.0113177095718,1270.8209352393988,1259.8508339532984,1276.6556645196479,1255.113188551982,1232.86611385535,1244.0236343592087,1244.6125791482268,1248.0963402506118,1251.0113177095718,1277.5711977335159,1259.8508339532984,1283.1084537954428,1250.9168408359828,1232.86611385535,1244.0236343592087,1244.6125791482268,1244.1785888990562,1251.0113177095718,1270.8209352393988,1259.8508339532984,1276.6556645196479,1255.113188551982,1232.86611385535,1244.0236343592087,1244.6125791482268,1248.0963402506118,1251.0113177095718,1277.5711977335159,1259.8508339532984,1283.1084537954428,Heidi Widmer,527,,21.7741273100616,21.7741273100616,5.0,5,5
Canada,2013,7,19,2012-12-07,"Québec, QC",Canada,World Cup,1,Ts,0,F,L,1209.990342729315,1164.4529800796947,1249.710777709797,1196.1855188852642,1299.067905476312,1301.9304919051515,1268.3478375772213,1280.869389138082,1180.4370167834406,1213.0000628733264,1164.4529800796947,1249.710777709797,1196.1855188852642,1304.835974799509,1301.9304919051515,1274.9898701153072,1280.869389138082,1183.4938648064808,1209.990342729315,1164.4529800796947,1249.710777709797,1196.1855188852642,1299.067905476312,1301.9304919051515,1268.3478375772213,1280.869389138082,1180.4370167834406,1213.0000628733264,1164.4529800796947,1249.710777709797,1196.1855188852642,1304.835974799509,1301.9304919051515,1274.9898701153072,1280.869389138082,1183.4938648064808,Alysson Marshall,595,,24.722792607802873,24.722792607802873,23.0,23,23
Canada,2013,7,20,2012-12-07,"Québec, QC",Canada,World Cup,4,Ts,0,F,M,5092.176230956002,5012.7023610675815,5035.150432567121,4971.909345954908,5171.80755771359,5100.474838943977,5180.900414236253,5078.88862288899,5098.815898609815,5111.3341253658,5012.7023610675815,5035.150432567121,4971.909345954908,5192.999518101269,5100.474838943977,5210.25893221693,5078.88862288899,5123.85158542715,1273.0440577390004,1253.1755902668954,1258.7876081417803,1242.977336488727,1292.9518894283974,1275.1187097359943,1295.2251035590632,1269.7221557222474,1274.7039746524538,1277.83353134145,1253.1755902668954,1258.7876081417803,1242.977336488727,1298.2498795253173,1275.1187097359943,1302.5647330542324,1269.7221557222474,1280.9628963567875,"Brent McMurtry,Philip Widmer,Kate Brennan,Andrea Dupont","204,107,790,1559",,32.32854209445585,25.53867214236824,17.5,32,5
Switzerland,2013,7,21,2012-12-07,"Québec, QC",Canada,World Cup,2,Ts,0,F,M,2736.457622854816,2537.1350282661724,2524.212259298016,2531.482666065871,2768.494561484011,2471.298317141008,2871.975981843082,2465.2008980318406,2847.3503292620035,2751.9213589497003,2537.1350282661724,2524.212259298016,2531.482666065871,2785.080966428858,2471.298317141008,2898.7139499152777,2465.2008980318406,2871.205011782672,1368.228811427408,1268.5675141330862,1262.106129649008,1265.7413330329355,1384.2472807420054,1235.649158570504,1435.987990921541,1232.6004490159203,1423.6751646310017,1375.9606794748502,1268.5675141330862,1262.106129649008,1265.7413330329355,1392.540483214429,1235.649158570504,1449.3569749576388,1232.6004490159203,1435.602505891336,"Jöri Kindschi,Eligius Tambornino","126,132",,26.16563997262149,26.119096509240247,38.5,39,38
Kazakhstan,2013,7,21,2012-12-07,"Québec, QC",Canada,World Cup,2,Ts,0,F,L,2302.464801423585,2323.2283782187938,2378.2467242877965,2380.076555916866,2361.0741105406805,2382.2964877048144,2486.5321827360085,2333.336179347093,2350.3522753398374,2309.5213608929316,2323.2283782187938,2378.2467242877965,2380.076555916866,2369.6701681349305,2382.2964877048144,2503.390948737949,2333.336179347093,2360.9765430254147,1151.2324007117925,1161.6141891093969,1189.1233621438982,1190.038277958433,1180.5370552703403,1191.1482438524072,1243.2660913680043,1166.6680896735465,1175.1761376699187,1154.7606804464658,1161.6141891093969,1189.1233621438982,1190.038277958433,1184.8350840674652,1191.1482438524072,1251.6954743689746,1166.6680896735465,1180.4882715127073,"Tatyana Ossipova,Marina Matrossova","198,460",,25.207392197125255,22.43394934976044,58.0,61,55
Italy,2013,7,22,2012-12-07,"Québec, QC",Canada,World Cup,2,Ts,0,F,L,2606.8299238796562,2554.285849952472,2514.1946782888344,2571.233737240158,2584.511987516791,2565.513808817085,2581.730666657726,2571.25124887947,2604.284979379904,2624.6406558191966,2554.285849952472,2514.1946782888344,2571.233737240158,2602.625187932502,2565.513808817085,2605.6445555764203,2571.25124887947,2626.3786785108377,1303.4149619398281,1277.142924976236,1257.0973391444172,1285.616868620079,1292.2559937583956,1282.7569044085426,1290.865333328863,1285.625624439735,1302.142489689952,1312.3203279095983,1277.142924976236,1257.0973391444172,1285.616868620079,1301.312593966251,1282.7569044085426,1302.8222777882102,1285.625624439735,1313.1893392554189,"Elisa Brocard,Greta Laurent","73,147",,28.112251882272417,20.596851471594796,47.5,86,9
Australia,2013,7,22,2012-12-07,"Québec, QC",Canada,World Cup,2,Ts,0,F,M,2240.59595995647,2294.3033610649445,2352.1243941364787,2376.76499259339,2309.6420169742596,2394.6040373487076,2389.4135092706965,2331.810294445653,2329.4578608163692,2244.2801821891244,2294.3033610649445,2352.1243941364787,2376.76499259339,2313.799621353999,2394.6040373487076,2398.067020098461,2331.810294445653,2337.0019221185535,1120.297979978235,1147.1516805324723,1176.0621970682394,1188.382496296695,1154.8210084871298,1197.3020186743538,1194.7067546353483,1165.9051472228266,1164.7289304081846,1122.1400910945622,1147.1516805324723,1176.0621970682394,1188.382496296695,1156.8998106769996,1197.3020186743538,1199.0335100492305,1165.9051472228266,1168.5009610592767,"Philip Bellingham,Callum Watson","1951,1615",,23.170431211498972,21.78507871321013,27.0,48,6
Canada,2013,7,23,2012-12-07,"Québec, QC",Canada,World Cup,4,Ts,0,F,M,5166.312507936343,4931.4644554214,4976.094537436835,4978.450316592907,5165.077704526443,5090.676008366908,5154.6852932342845,5062.032955546344,5158.400366052554,5200.0,4931.4644554214,4976.094537436835,4978.450316592907,5200.0,5090.800607270138,5200.0,5066.01066057886,5200.0,1291.5781269840857,1232.86611385535,1244.0236343592087,1244.6125791482268,1291.2694261316108,1272.669002091727,1288.6713233085711,1265.508238886586,1289.6000915131385,1300.0,1232.86611385535,1244.0236343592087,1244.6125791482268,1300.0,1272.7001518175346,1300.0,1266.502665144715,1300.0,"Russell Kennedy,Alexis Turgeon,Zoe Roy,Maya MacIsaac-Jones","1498,2299,1570,1569",,25.399041752224502,17.533196440793976,1.0,1,1
USA,2013,7,24,2012-12-07,"Québec, QC",Canada,World Cup,2,Ts,0,F,M,2436.280599593383,2393.570907153071,2465.489450428499,2483.9842266961614,2532.931604548099,2536.405287740003,2557.66167815499,2498.8696041913195,2504.051379822654,2448.7105189239624,2393.570907153071,2465.489450428499,2483.9842266961614,2548.1574782405332,2536.405287740003,2578.4166631285416,2498.8696041913195,2521.7169055278755,1218.1402997966916,1196.7854535765355,1232.7447252142495,1241.9921133480807,1266.4658022740496,1268.2026438700016,1278.830839077495,1249.4348020956597,1252.025689911327,1224.3552594619812,1196.7854535765355,1232.7447252142495,1241.9921133480807,1274.0787391202666,1268.2026438700016,1289.2083315642708,1249.4348020956597,1260.8584527639377,"Reid Pletcher,Sylvan Ellefson","1740,2079",,25.930184804928132,24.191649555099247,10.5,18,3
USA,2013,7,25,2012-12-07,"Québec, QC",Canada,World Cup,2,Ts,0,F,M,2581.3652470089937,2465.7322277107,2488.0472687184174,2489.2251582964536,2580.8234849736364,2545.338004183454,2575.5857439277293,2531.016477773172,2577.1922737469067,2600.0,2465.7322277107,2488.0472687184174,2489.2251582964536,2600.0,2545.400303635069,2600.0,2533.00533028943,2600.0,1290.6826235044969,1232.86611385535,1244.0236343592087,1244.6125791482268,1290.4117424868182,1272.669002091727,1287.7928719638646,1265.508238886586,1288.5961368734534,1300.0,1232.86611385535,1244.0236343592087,1244.6125791482268,1300.0,1272.7001518175346,1300.0,1266.502665144715,1300.0,"Ryan Scott,Erik Bjornsen","2707,1475",,23.340177960301162,21.401779603011637,1.0,1,1
Norway,2013,21,1,2013-01-13,Liberec,Czechia,World Cup,2,Ts,0,F,L,3161.1832412408903,2837.6609032617803,2810.0051476874523,2669.0015399119166,3247.2420690040763,3020.219479620326,3111.431812410258,3024.7479938731385,3028.6254741690564,3151.9900504678644,2837.6609032617803,2810.0051476874523,2669.0015399119166,3237.5572286044417,3020.219479620326,3097.78024248119,3024.7479938731385,3015.6842298016654,1580.5916206204452,1418.8304516308901,1405.0025738437262,1334.5007699559583,1623.6210345020381,1510.109739810163,1555.715906205129,1512.3739969365693,1514.3127370845282,1575.9950252339322,1418.8304516308901,1405.0025738437262,1334.5007699559583,1618.7786143022208,1510.109739810163,1548.890121240595,1512.3739969365693,1507.8421149008327,"Maiken Caspersen Falla,Ingvild Flugstad Østberg","25,26",,22.420260095824776,22.17932922655715,86.5,112,61
Russia,2013,21,1,2013-01-13,Liberec,Czechia,World Cup,2,Ts,0,F,M,3086.9018403902874,2571.251697607985,2520.0669948171694,2621.778021228224,3141.0753415202244,2943.672829551556,3111.314549610791,2909.2783092936306,3073.431450654023,3071.903216512016,2571.251697607985,2520.0669948171694,2621.778021228224,3123.050120439667,2943.672829551556,3089.2559797358526,2909.2783092936306,3055.527706486782,1543.4509201951437,1285.6258488039925,1260.0334974085847,1310.889010614112,1570.5376707601122,1471.836414775778,1555.6572748053954,1454.6391546468153,1536.7157253270116,1535.951608256008,1285.6258488039925,1260.0334974085847,1310.889010614112,1561.5250602198334,1471.836414775778,1544.6279898679263,1454.6391546468153,1527.763853243391,"Mikhail Devjatiarov Jr.,Nikolay Morilov","97,42",,27.173169062286107,26.425735797399042,72.5,97,48
Norway,2013,21,2,2013-01-13,Liberec,Czechia,World Cup,2,Ts,0,F,M,3184.657750648471,2712.392389295015,2657.674510073851,2634.366465660806,3255.358668373321,3081.8476837951885,3064.09905039189,3044.450888458958,3014.687723777586,3174.709203129927,2712.392389295015,2657.674510073851,2634.366465660806,3243.5409056910094,3081.8476837951885,3043.16224093681,3044.450888458958,2997.4020778075264,1592.3288753242355,1356.1961946475076,1328.8372550369254,1317.183232830403,1627.6793341866605,1540.9238418975942,1532.049525195945,1522.225444229479,1507.343861888793,1587.3546015649636,1356.1961946475076,1328.8372550369254,1317.183232830403,1621.7704528455047,1540.9238418975942,1521.581120468405,1522.225444229479,1498.7010389037632,"Eirik Brandsdal,Pål Golberg","43,88",,26.17385352498289,22.494182067077343,44.0,54,34
Sweden,2013,21,2,2013-01-13,Liberec,Czechia,World Cup,2,Ts,0,F,L,2833.784656350909,2614.373386016765,2588.950273753902,2601.010438114491,2917.2021375568684,2828.9320946444113,2840.4233272669535,2755.1383518966813,2821.9677135267916,2818.410867970497,2614.373386016765,2588.950273753902,2601.010438114491,2900.519927325176,2828.9320946444113,2819.5674200475505,2755.1383518966813,2804.770483291525,1416.8923281754544,1307.1866930083825,1294.475136876951,1300.5052190572455,1458.6010687784342,1414.4660473222057,1420.2116636334767,1377.5691759483407,1410.9838567633958,1409.2054339852484,1307.1866930083825,1294.475136876951,1300.5052190572455,1450.259963662588,1414.4660473222057,1409.7837100237753,1377.5691759483407,1402.3852416457626,"Ida Ingemarsdotter,Stina Nilsson","19,572",,27.718001368925393,19.5564681724846,63.5,124,3
Sweden,2013,21,3,2013-01-13,Liberec,Czechia,World Cup,2,Ts,0,F,L,2712.8587861967935,2453.3265757775944,2573.5934429100425,2492.814271166793,2861.8911817490325,2757.8252744917127,2764.016759452038,2704.4275264473526,2669.4396902691096,2696.237242398711,2453.3265757775944,2573.5934429100425,2492.814271166793,2846.197489429765,2757.8252744917127,2743.313788325828,2704.4275264473526,2649.719872310583,1356.4293930983968,1226.6632878887972,1286.7967214550213,1246.4071355833964,1430.9455908745163,1378.9126372458563,1382.008379726019,1352.2137632236763,1334.7198451345548,1348.1186211993554,1226.6632878887972,1286.7967214550213,1246.4071355833964,1423.0987447148825,1378.9126372458563,1371.656894162914,1352.2137632236763,1324.8599361552915,"Magdalena Pajala,Linn Sömskar","85,101",,24.843258042436688,23.613963039014372,32.5,44,21
Russia,2013,21,3,2013-01-13,Liberec,Czechia,World Cup,2,Ts,0,F,M,3142.85683202183,2503.1337931723006,2589.044094889223,2554.6934478475387,3247.011359219713,3092.899036955744,3128.130058488625,3042.1668719962167,3022.7298849600584,3133.7763915172022,2503.1337931723006,2589.044094889223,2554.6934478475387,3237.3707031076,3092.899036955744,3112.4954974430566,3042.1668719962167,3007.8930141113588,1571.428416010915,1251.5668965861503,1294.5220474446114,1277.3467239237693,1623.5056796098565,1546.449518477872,1564.0650292443124,1521.0834359981084,1511.3649424800292,1566.8881957586011,1251.5668965861503,1294.5220474446114,1277.3467239237693,1618.6853515538,1546.449518477872,1556.2477487215283,1521.0834359981084,1503.9465070556794,"Alexey Petukhov,Nikita Kriukov","22,61",,29.546885694729635,27.6249144421629,70.5,72,69
Germany,2013,21,4,2013-01-13,Liberec,Czechia,World Cup,2,Ts,0,F,L,2961.7191533209607,2763.737893322713,2720.8233205776387,2700.080485491959,2989.917930519434,2841.9021338158022,2896.0242846424417,2841.701455761048,2900.616285367526,2953.7506666476,2763.737893322713,2720.8233205776387,2700.080485491959,2980.516776344608,2841.9021338158022,2883.411249427685,2841.701455761048,2891.0553244612165,1480.8595766604803,1381.8689466613564,1360.4116602888193,1350.0402427459794,1494.958965259717,1420.9510669079011,1448.0121423212208,1420.850727880524,1450.308142683763,1476.8753333238,1381.8689466613564,1360.4116602888193,1350.0402427459794,1490.258388172304,1420.9510669079011,1441.7056247138426,1420.850727880524,1445.5276622306083,"Hanna Kolb,Nicole Fessel","55,18",,29.65639972621492,21.399041752224502,117.0,188,46
Norway,2013,21,4,2013-01-13,Liberec,Czechia,World Cup,2,Ts,0,F,M,2964.258458529728,2696.043518903346,2611.789045626806,2610.910434022699,3036.8060203017308,2798.584722895893,3125.167216822277,2763.429972032263,3052.5528432984756,2951.5087346282626,2696.043518903346,2611.789045626806,2610.910434022699,3022.0316422782444,2798.584722895893,3112.3601020511824,2763.429972032263,3041.2951799686602,1482.129229264864,1348.021759451673,1305.894522813403,1305.4552170113495,1518.4030101508654,1399.2923614479464,1562.5836084111386,1381.7149860161314,1526.2764216492378,1475.7543673141313,1348.021759451673,1305.894522813403,1305.4552170113495,1511.0158211391222,1399.2923614479464,1556.1800510255912,1381.7149860161314,1520.6475899843301,"Øystein Pettersen,Anders Gløersen","64,82",,29.984941820670773,26.647501711156742,70.5,86,55
Switzerland,2013,21,5,2013-01-13,Liberec,Czechia,World Cup,2,Ts,0,F,L,2721.4622446111,2527.600529787628,2528.823827326713,2514.6918974914342,2819.305829564179,2606.3945321237184,2820.971764480214,2558.215599968834,2770.1238347152,2709.200566708434,2527.600529787628,2528.823827326713,2514.6918974914342,2806.901660534515,2606.3945321237184,2808.230575233077,2558.215599968834,2758.696129689842,1360.73112230555,1263.800264893814,1264.4119136633565,1257.3459487457171,1409.6529147820895,1303.1972660618592,1410.485882240107,1279.107799984417,1385.0619173576,1354.600283354217,1263.800264893814,1264.4119136633565,1257.3459487457171,1403.4508302672575,1303.1972660618592,1404.1152876165386,1279.107799984417,1379.348064844921,"Bettina Gruber,Laurien van der Graaff","158,83",,27.95071868583162,25.25119780971937,36.5,40,33
Czechia,2013,21,5,2013-01-13,Liberec,Czechia,World Cup,2,Ts,0,F,M,2682.760284876038,2569.7201450456473,2532.725107386602,2589.6596153356754,2725.436819805507,2570.680985723342,2725.659747503879,2554.1279215894556,2684.529858748222,2661.7984225644927,2569.7201450456473,2532.725107386602,2589.6596153356754,2700.288336939647,2570.680985723342,2696.17476776321,2554.1279215894556,2660.11511329973,1341.380142438019,1284.8600725228237,1266.362553693301,1294.8298076678377,1362.7184099027536,1285.340492861671,1362.8298737519394,1277.0639607947278,1342.264929374111,1330.8992112822464,1284.8600725228237,1266.362553693301,1294.8298076678377,1350.1441684698234,1285.340492861671,1348.087383881605,1277.0639607947278,1330.057556649865,"Dusan Kozisek,Ales Razym","55,228",,29.727583846680357,26.321697467488022,108.5,132,85
Russia,2013,21,6,2013-01-13,Liberec,Czechia,World Cup,2,Ts,0,F,L,2664.8393737555375,2608.1877951244173,2621.540503503003,2529.645367923511,2676.4149568696794,2647.598689015781,2622.3745885140474,2651.423447525047,2614.4735284418284,2653.021817423419,2608.1877951244173,2621.540503503003,2529.645367923511,2661.8202108827636,2647.598689015781,2604.5400027020887,2651.423447525047,2600.11784842211,1332.4196868777688,1304.0938975622087,1310.7702517515015,1264.8226839617555,1338.2074784348397,1323.7993445078905,1311.1872942570237,1325.7117237625234,1307.2367642209142,1326.5109087117096,1304.0938975622087,1310.7702517515015,1264.8226839617555,1330.9101054413818,1323.7993445078905,1302.2700013510444,1325.7117237625234,1300.058924211055,"Oxana Lavretskaya,Svetlana Nikolaeva","103,58",,25.533196440793976,24.23545516769336,30.5,50,11
Italy,2013,21,6,2013-01-13,Liberec,Czechia,World Cup,2,Ts,0,F,M,2793.3753111385913,2608.372140730447,2603.5147138401508,2587.8996397899855,2856.4829833411995,2800.95688327472,2846.46180590769,2762.896172593806,2800.079354594012,2778.610741975369,2608.372140730447,2603.5147138401508,2587.8996397899855,2839.2009804995887,2800.95688327472,2826.2063348191386,2762.896172593806,2783.347062622044,1396.6876555692957,1304.1860703652235,1301.7573569200754,1293.9498198949927,1428.2414916705998,1400.47844163736,1423.230902953845,1381.448086296903,1400.039677297006,1389.3053709876845,1304.1860703652235,1301.7573569200754,1293.9498198949927,1419.6004902497943,1400.47844163736,1413.1031674095693,1381.448086296903,1391.673531311022,"Fabio Pasini,Renato Pasini","112,40",,35.455167693360714,32.39151266255989,130.5,151,110
Kazakhstan,2013,21,7,2013-01-13,Liberec,Czechia,World Cup,2,Ts,0,F,M,2635.401357208289,2514.0818688316913,2535.138588927932,2443.7092897133693,2700.225896494511,2653.56809190701,2635.1621238447487,2595.168752157457,2567.440675606466,2616.7453738599443,2514.0818688316913,2535.138588927932,2443.7092897133693,2678.7432116758237,2653.56809190701,2606.8655134922574,2595.168752157457,2542.788383747503,1317.7006786041445,1257.0409344158456,1267.569294463966,1221.8546448566847,1350.1129482472554,1326.784045953505,1317.5810619223744,1297.5843760787286,1283.720337803233,1308.3726869299721,1257.0409344158456,1267.569294463966,1221.8546448566847,1339.3716058379118,1326.784045953505,1303.4327567461287,1297.5843760787286,1271.3941918737514,"Yevgeniy Kochevoy,Denis Volotka","178,200",,28.27104722792608,27.260780287474333,50.0,61,39
USA,2013,21,7,2013-01-13,Liberec,Czechia,World Cup,2,Ts,0,F,L,2704.232939011,2611.1509595488596,2581.202502234605,2538.0838997461988,2706.200809311235,2648.066764869458,2660.1775972278238,2623.6921120525676,2614.9175837180746,2695.5930327488422,2611.1509595488596,2581.202502234605,2538.0838997461988,2694.8770643322414,2648.066764869458,2646.699971772875,2623.6921120525676,2602.9734727614386,1352.1164695055,1305.5754797744298,1290.6012511173026,1269.0419498730994,1353.1004046556175,1324.033382434729,1330.0887986139119,1311.8460560262838,1307.4587918590373,1347.7965163744211,1305.5754797744298,1290.6012511173026,1269.0419498730994,1347.4385321661207,1324.033382434729,1323.3499858864375,1311.8460560262838,1301.4867363807193,"Sadie Maubet Bjornsen,Ida Sargent","133,457",,24.969199178644764,23.145790554414784,35.5,42,29
Italy,2013,21,8,2013-01-13,Liberec,Czechia,World Cup,2,Ts,0,F,L,2612.349772709983,2487.5642252214984,2502.797198957078,2526.7630536915526,2634.3951619593654,2540.036909831203,2665.707968634699,2520.256251704842,2660.0915575181707,2603.1842130264026,2487.5642252214984,2502.797198957078,2526.7630536915526,2623.1776280149675,2540.036909831203,2655.3300278709244,2520.256251704842,2652.1239594166127,1306.1748863549915,1243.7821126107492,1251.398599478539,1263.3815268457763,1317.1975809796827,1270.0184549156015,1332.8539843173494,1260.128125852421,1330.0457787590854,1301.5921065132013,1243.7821126107492,1251.398599478539,1263.3815268457763,1311.5888140074837,1270.0184549156015,1327.6650139354622,1260.128125852421,1326.0619797083064,"Gaia Vuerich,Ilaria Debertolis","114,629",,23.32375085557837,21.530458590006845,22.0,24,20
Germany,2013,21,8,2013-01-13,Liberec,Czechia,World Cup,2,Ts,0,F,M,2650.1339479392627,2493.293046824201,2504.460210908298,2519.625904173561,2725.246186946495,2684.5411462962093,2649.54791267798,2632.1447092967683,2607.021865088654,2634.087298267658,2493.293046824201,2504.460210908298,2519.625904173561,2707.1921403753995,2684.5411462962093,2624.7908907412607,2632.1447092967683,2586.413498879933,1325.0669739696314,1246.6465234121006,1252.230105454149,1259.8129520867806,1362.6230934732475,1342.2705731481046,1324.77395633899,1316.0723546483841,1303.510932544327,1317.043649133829,1246.6465234121006,1252.230105454149,1259.8129520867806,1353.5960701876998,1342.2705731481046,1312.3954453706303,1316.0723546483841,1293.2067494399664,"Aleksander Wolz,Sebastian Eisenlauer","1471,95",,22.83915126625599,21.979466119096507,12.0,20,4
Germany,2013,21,9,2013-01-13,Liberec,Czechia,World Cup,2,Ts,0,F,M,2995.2019513958367,2786.0657868925,2738.0457720661616,2711.8825389680733,2983.1817381812853,2844.174052385414,2904.1865287963574,2898.0070532974687,2889.6518320152036,2993.3381531565433,2786.0657868925,2738.0457720661616,2711.8825389680733,2978.1791547795565,2844.174052385414,2895.632906224483,2898.0070532974687,2883.8614049661146,1497.6009756979183,1393.03289344625,1369.0228860330808,1355.9412694840366,1491.5908690906426,1422.087026192707,1452.0932643981787,1449.0035266487344,1444.8259160076018,1496.6690765782716,1393.03289344625,1369.0228860330808,1355.9412694840366,1489.0895773897782,1422.087026192707,1447.8164531122416,1449.0035266487344,1441.9307024830573,"Tim Tscharnke,Josef Wenzl","54,86",,28.06570841889117,23.085557837097877,82.5,87,78
