FIS_Name,Skier,ID,Nation,In_FIS_List,Price,Team_Name,Team_Rank,Team_Time,Team_Position,Race_Date,City,Country,Elo,Distance_Elo,Distance_C_Elo,Distance_F_Elo,Sprint_Elo,Sprint_C_Elo,Sprint_F_Elo,Classic_Elo,Freestyle_Elo
Aruzhan Sabirova,Aruzhan Sabirova,9331,Kazakhstan,False,0,KAZAKHSTAN I,0,,,02/14/2026,Milano Cortina,Italy,1222.760325301371,1247.153293171013,1283.8253899308286,1275.855016358449,1274.669390881091,1278.6870855005518,1284.0554982232052,1265.3848269692066,1260.0894019785642
Arina Andryuschshenko,Arina Andryuschshenko,10926,Kazakhstan,False,0,KAZAKHSTAN I,0,,,02/14/2026,Milano Cortina,Italy,1254.9136271405596,1277.74221853087,1294.6634937786966,1292.7085996170106,1279.3441595734744,1287.182042908718,1280.2190354456304,1284.256914196466,1275.4157537345889
Sabina Suleimenova,Sabina Suleimenova,9336,Kazakhstan,False,0,KAZAKHSTAN I,0,,,02/14/2026,Milano Cortina,Italy,1216.4508689084037,1245.8848993738643,1282.79855671298,1278.1426107797265,1265.6529291343456,1273.5802579341937,1269.9970101358167,1263.7664646773414,1252.5381175987814
Kamila Makhmutova,Kamila Makhmutova,6339,Kazakhstan,False,0,KAZAKHSTAN I,0,,,02/14/2026,Milano Cortina,Italy,1139.2748390613203,1141.0557752241746,1229.7993809159796,1187.7511809515847,1275.8720022097957,1261.422470185709,1270.5323970747102,1230.9141200341812,1169.8748622220542
Karina Boranbayeva,Karina Boranbayeva,6923,Kazakhstan,False,0,KAZAKHSTAN I,0,,,02/14/2026,Milano Cortina,Italy,1215.6773123181258,1247.0200538939612,1280.2794686397094,1279.4216019096905,1268.4494112215866,1277.257629492658,1274.1292309420992,1260.667463650877,1257.3450037692048
Darya Ledeneva,Darya Ledeneva,11716,Kazakhstan,False,0,KAZAKHSTAN I,0,,,02/14/2026,Milano Cortina,Italy,1275.6334111102285,1288.4220952361236,1296.4062683451705,1294.5920429913474,1287.9316842318246,1292.967496664504,1285.8191459953257,1290.3115587867496,1284.9537605888063
Daria Namm,Daria Namm,11254,Kazakhstan,False,0,KAZAKHSTAN I,0,,,02/14/2026,Milano Cortina,Italy,1254.2013569697472,1270.08103634976,1291.1162253201076,1287.9641971639053,1284.660288363949,1292.967496664504,1281.1872293772374,1285.050793198574,1272.5276661279831
Aidana Chonkonova,Aidana Chonkonova,9399,Kazakhstan,False,0,KAZAKHSTAN I,0,,,02/14/2026,Milano Cortina,Italy,1223.3226497450885,1254.2100429014663,1284.2750272602343,1281.3038938099287,1269.0376616318629,1278.455969804421,1272.6702552053837,1266.9245952025549,1260.5885883744209
Karina Medvetskaya,Karina Medvetskaya,11253,Kazakhstan,False,0,KAZAKHSTAN I,0,,,02/14/2026,Milano Cortina,Italy,1255.7916033242216,1276.9549269457575,1291.1162253201076,1289.8303744912876,1280.2601211948236,1287.182042908718,1281.1872293772374,1280.42688207757,1275.12766026768
Olga Rafalskaya,Olga Rafalskaya,12440,Kazakhstan,False,0,KAZAKHSTAN I,0,,,02/14/2026,Milano Cortina,Italy,1284.8544185257922,1292.152543139564,1295.3327587213469,1298.0971341649315,1293.071582803066,1279.1312144617048,1285.8191459953257,1295.1798981714282,1288.1677039998392
Patricijia Eiduka,Patricijia Eiduka,3240,Latvia,False,0,LATVIA I,0,,,02/14/2026,Milano Cortina,Italy,1499.8993934236344,1479.4634137671628,1328.4623339257896,1476.026847605048,1411.5047459235786,1265.2223893688647,1503.5309620732469,1326.4979610144987,1536.8127855328255
Kitija Auzina,Kitija Auzina,1651,Latvia,False,0,LATVIA I,0,,,02/14/2026,Milano Cortina,Italy,1098.839590604766,1144.8051904917545,1145.8982814499077,1233.1311125100765,1132.006723038142,1155.9558857247073,1175.1339009846686,1089.158345547064,1182.613084834484
Adriana Suminska,Adriana Suminska,10845,Latvia,False,0,LATVIA I,0,,,02/14/2026,Milano Cortina,Italy,1262.5090805736495,1201.0533027910867,1273.6265353066956,1241.139800737258,1268.002322008998,1279.9858526054477,1277.5620283396772,1281.086105936817,1277.62132170776
Linda Kaparkaleja,Linda Kaparkaleja,10843,Latvia,False,0,LATVIA I,0,,,02/14/2026,Milano Cortina,Italy,1173.0214507525045,1240.9483961392762,1274.5173428589294,1246.4515204368718,1221.5979067526364,1227.5386486654222,1286.1925333901822,1225.1901366604704,1216.1236020855429
Samanta Krampe,Samanta Krampe,6758,Latvia,False,0,LATVIA I,0,,,02/14/2026,Milano Cortina,Italy,1140.4895020461802,1161.014107675374,1248.4424044690484,1201.0040815296732,1216.3127198588884,1223.3155996088906,1257.325668998034,1195.0757380593286,1169.05671917977
Amanda Reilija Zarina,Amanda Reilija Zarina,11988,Latvia,False,0,LATVIA I,0,,,02/14/2026,Milano Cortina,Italy,1204.9330576203522,1241.1585256552517,1272.231445325552,1275.274186382587,1269.717904531869,1278.1205370469015,1298.0166350807588,1244.497589456309,1255.4960163415644
Emilija Tamoseviciute,Emilija Tamoseviciute,10907,Lithuania,False,0,LITHUANIA I,0,,,02/14/2026,Milano Cortina,Italy,1098.7618982762197,1150.1497392698873,1233.7408416556327,1217.9374262794515,1206.644144213718,1246.4420419290602,1230.7360138923882,1185.3935728419683,1162.6003235033018
Jevgenija Kolga,Jevgenija Kolga,685,Lithuania,False,0,LITHUANIA I,0,,,02/14/2026,Milano Cortina,Italy,1092.5574442435584,1164.5501094695394,1248.361097753005,1226.2122925913004,1206.418121242542,1243.5858192153833,1253.6096052769296,1193.7204170734967,1168.2525344254948
Egle Savickaite,Egle Savickaite,7450,Lithuania,False,0,LITHUANIA I,0,,,02/14/2026,Milano Cortina,Italy,1161.7948993692576,1205.642330700235,1253.4307256369316,1250.6982736836248,1221.2486004434609,1252.0002183644017,1230.1214768068849,1217.8754785264125,1182.600833023134
Ieva Dainyte,Ieva Dainyte,9326,Lithuania,False,0,LITHUANIA I,0,,,02/14/2026,Milano Cortina,Italy,1147.236281553467,1221.9287956974026,1250.93656505299,1267.685286670638,1178.4359278021016,1188.9597847455714,1251.529370223663,1166.4533846002712,1218.5762275055313
Kornelija Sukovaite,Kornelija Sukovaite,11986,Lithuania,False,0,LITHUANIA I,0,,,02/14/2026,Milano Cortina,Italy,1260.6285487222697,1212.4079452323342,1272.231445325552,1248.6985646736234,1263.2500933090348,1278.1205370469015,1256.6022303598793,1244.497589456309,1259.2317055660276
Greta Gabriele Kilbauskaite,Greta Gabriele Kilbauskaite,11960,Lithuania,False,0,LITHUANIA I,0,,,02/14/2026,Milano Cortina,Italy,1263.6582516925666,1233.875846586407,1269.5965749810218,1247.7231073810806,1266.3168933090349,1272.5484623260045,1260.301018238667,1265.892696833233,1262.4769319439804
Ariuntungalag Enkhbayar,Ariuntungalag Enkhbayar,567,Mongolia,False,0,MONGOLIA I,0,,,02/14/2026,Milano Cortina,Italy,1156.097995551245,1197.6617629867376,1234.909633392096,1241.9456230275823,1227.2601321803638,1251.5575764864325,1230.3432777220803,1206.040303163173,1199.9021681268785
Ariunbold Tumur,Ariunbold Tumur,10797,Mongolia,False,0,MONGOLIA I,0,,,02/14/2026,Milano Cortina,Italy,1294.965182385636,1247.951969142647,1282.3346660035345,1278.8229486414043,1298.0071599757016,1279.1312144617048,1298.521826319475,1276.1287447024995,1296.0109378494922
Nandintsetseg Naranbat,Nandintsetseg Naranbat,11374,Mongolia,False,0,MONGOLIA I,0,,,02/14/2026,Milano Cortina,Italy,1287.1554211832386,1293.9463037463022,1297.6809745412118,1297.3231280737093,1297.3672831967217,1279.1312144617048,1298.1336675397447,1294.6745498370922,1295.769226968982
Ana Cvetanovska,Ana Cvetanovska,4070,North Macedonia,False,0,NORTH MACEDONIA I,0,,,02/14/2026,Milano Cortina,Italy,1055.2455306450945,1095.348745701337,1245.9482438851066,1136.208437303565,1167.175278667887,1258.272126059885,1136.59062784382,1226.3772544590686,1053.920192969106
Rosana Kiroska,Rosana Kiroska,490,North Macedonia,False,0,NORTH MACEDONIA I,0,,,02/14/2026,Milano Cortina,Italy,1196.1859522604925,1247.055879958369,1294.8539874511848,1247.1575006942114,1216.3185129117749,1251.8178032915685,1219.5859631751207,1257.0412685597794,1202.2210241926778
Marie Risvoll Amundsen,Marie Risvoll Amundsen,9416,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1287.8117210278376,1277.8784714381,1270.030147942262,1277.3932787668923,1243.4907984590225,1277.366855341074,1266.3443667298866,1256.0158498524086,1289.7756728877198
Gro Thomassen,Gro Thomassen,12252,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1300.0,1300.0,1300.0,1270.027956810131,1269.2502765970794,1279.1312144617048,1274.0309875784442,1300.0,1259.5664800050884
Silja Fjærestad Hønsi,Silja Fjærestad Hønsi,6322,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1292.6922007277249,1293.6383461002542,1300.0,1295.447347230364,1269.2502765970794,1279.1312144617048,1274.0309875784442,1300.0,1294.6184269867736
Eline Henny Hansen,Eline Henny Hansen,12253,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1300.0,1300.0,1300.0,1270.027956810131,1269.2502765970794,1279.1312144617048,1274.0309875784442,1300.0,1259.5664800050884
Anikken Gjerde Alnæs,Anikken Gjerde Alnæs,1751,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1330.9269336143593,1410.486154360751,1401.0815830744714,1250.323970543184,1333.4135503746866,1274.6770805046103,1345.9188782999386,1412.4120214135987,1329.5511847511416
Mari Torsteinsrud,Mari Torsteinsrud,8967,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1281.2111421379393,1273.948612164858,1294.8008960095394,1278.9395414007308,1297.336376694885,1279.1312144617048,1295.4035258141018,1294.5778521322202,1275.5566314735152
Tuva Aas Stræte,Tuva Aas Stræte,10254,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1255.4242758153516,1250.8937268384796,1288.5725725108348,1266.2485228629837,1269.2502765970794,1279.1312144617048,1274.0309875784442,1288.654913919292,1261.0520273752652
Vilde Børseth,Vilde Børseth,11739,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1282.836038133806,1286.05187517104,1296.5254606720123,1291.600561084661,1296.370399387098,1279.1312144617048,1296.3186764549223,1296.2567372245935,1285.5208205657989
Franziska Skogsholm,Franziska Skogsholm,4314,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1229.1009507511312,1246.9879521200912,1273.2037454722547,1273.7307160704247,1274.3483446579312,1289.2111275646491,1280.8353372930276,1263.7112647472272,1257.629645565259
Julie Johansen Trosten,Julie Johansen Trosten,11450,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1279.40190848112,1280.1130668351925,1288.2735314655422,1292.5742484063533,1269.2502765970794,1279.1312144617048,1274.0309875784442,1288.1361557250266,1290.2622965600904
Lone Johanne Nilssen,Lone Johanne Nilssen,12258,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1300.0,1300.0,1300.0,1270.027956810131,1269.2502765970794,1279.1312144617048,1274.0309875784442,1300.0,1259.5664800050884
Benedicte Stien Schreiner,Benedicte Stien Schreiner,11042,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1276.023934704556,1276.7674972865811,1294.3954167722334,1288.971473449927,1269.2502765970794,1279.1312144617048,1274.0309875784442,1294.0838806180986,1284.930260934077
Elise Bredesen Øvereng,Elise Bredesen Øvereng,11027,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1283.457488227906,1283.7382932016549,1294.3873732955203,1292.127208140492,1269.2502765970794,1279.1312144617048,1274.0309875784442,1293.0852962586696,1292.0340416908705
Mari Johanna Brox,Mari Johanna Brox,2136,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1266.704681800932,1265.294091641523,1267.9045986381293,1270.027956810131,1269.2502765970794,1279.1312144617048,1274.0309875784442,1268.025867212783,1259.5664800050884
Julie Kristoffersen,Julie Kristoffersen,2950,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1250.4186872552928,1275.3095246381108,1279.2003541314302,1300.0,1269.273878769102,1283.8998367864865,1285.7235773728717,1262.6707715690632,1283.9514967712223
Kristine Stavås Skistad,Kristine Stavås Skistad,3207,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1512.88792613005,1191.47821386564,1218.3576516079156,1242.5894912130202,1705.3330872791316,1596.9436749981992,1664.6428263535636,1467.2526517110457,1504.552213585125
Hedda Bakkemo,Hedda Bakkemo,6437,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1399.4089410252675,1309.1030434778088,1305.6831079606202,1275.9356902508896,1407.1136261302224,1382.486973476288,1297.85218459124,1379.2952836262857,1298.8792239329805
Ane Appelkvist Stenseth,Ane Appelkvist Stenseth,1829,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1447.0512125897333,1174.2447987212392,1218.770016934331,1227.731322093204,1450.8114858396088,1459.8496557873734,1384.009215164541,1440.3432656014154,1371.5117869547532
Lotta Udnes Weng,Lotta Udnes Weng,1671,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1533.1110921647817,1507.3121357682878,1466.0991101331288,1460.2833930937277,1512.1526145008695,1428.4789035298556,1539.4213273024288,1457.0895701602788,1526.6935651169815
Ingrid Bergene Aabrekk,Ingrid Bergene Aabrekk,6828,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1376.76357516026,1219.4157872108517,1227.2634270286535,1268.766074052573,1471.0734265627425,1380.1381874571364,1506.2247716831191,1330.21428106067,1376.4783059970882
Margrete Røssum Dyrhovd,Margrete Røssum Dyrhovd,1778,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1376.9732892433276,1183.2223167699378,1207.7233028139824,1222.0433699351745,1383.054644311562,1365.0774466756238,1296.4303559695363,1367.6235865833803,1297.4778981656136
Mathilde Myhrvold,Mathilde Myhrvold,2298,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1621.362399369715,1324.058560920162,1318.4535863693116,1297.075191453206,1637.652751058053,1467.7006782952071,1670.3739651388794,1449.9429778925264,1601.916904188123
Hedda Østberg Amundsen,Hedda Østberg Amundsen,2364,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1448.2990680055657,1383.123580361487,1347.0272985029233,1326.3034513307343,1426.1792978497208,1400.698074819989,1358.9156546619824,1400.4894538085468,1370.6382209816984
Tiril Udnes Weng,Tiril Udnes Weng,1668,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1489.630176880053,1507.4960358558824,1461.1304166048817,1476.203425534918,1463.1324817697473,1407.0338170285595,1517.965653043288,1436.1153631450204,1506.4430981480352
Thea Sørum,Thea Sørum,4286,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1216.9751080810845,1177.1214115109349,1234.2187775349537,1213.2472193921049,1246.5185256703132,1270.665727809323,1247.6038624655098,1250.052297766483,1204.9712524833085
Milla Grosberghaugen Andreassen,Milla Grosberghaugen Andreassen,10424,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1450.960500034937,1325.4216206719907,1336.3829045547095,1288.7123878756065,1452.7138156811384,1385.2048159177582,1444.4448916645638,1407.6625821249331,1378.0588151332558
Kristin Austgulen Fosnæs,Kristin Austgulen Fosnæs,4268,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1640.9817529728302,1641.907890507796,1476.3870869318594,1547.6011359737006,1383.137459206313,1308.1932852249329,1421.6151088758902,1475.6471023097902,1596.5073051637282
Maiken Min Midtskogen,Maiken Min Midtskogen,3375,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1319.869447912484,1086.7510530623665,1171.6636305372645,1167.0205187750478,1323.3242792476162,1310.4607659381527,1318.786540480451,1310.1045836621358,1308.2758281870836
Julie Bjervig Drivenes,Julie Bjervig Drivenes,3357,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1597.2603370152633,1549.290610813579,1440.2572376887426,1428.453793190963,1439.8268590091177,1389.4694603721834,1393.6473360442965,1476.154461163916,1493.8879817044717
Julie Myhre,Julie Myhre,1841,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1529.4429764130102,1316.8961186634267,1288.766643057734,1318.5316212947514,1547.3145987703474,1456.1153064697924,1552.9065126115531,1415.2574675351818,1512.524777326865
Nora Sødal Råstad,Nora Sødal Råstad,8991,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1248.7608388460123,1178.0895275518485,1223.9737751858636,1226.5197276572217,1309.3485874345963,1280.1194083295788,1326.552794254625,1233.1954493116891,1263.7271422594092
Mari Landro Svingheim,Mari Landro Svingheim,6424,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1281.9507034760948,1194.9738994259883,1240.7816182137249,1209.4387655962273,1295.5338860151355,1295.431035674773,1270.4961454826075,1281.4689660406882,1222.47268367814
Nora Elisabeth Falster,Nora Elisabeth Falster,8959,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1313.8092610536871,1294.6864365553445,1272.248440505157,1289.2672851266727,1317.651411880181,1277.0820697692573,1338.6390750426633,1278.6873395045827,1311.2634454031668
Elena Rise Johnsen,Elena Rise Johnsen,4267,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1416.9150887870978,1311.9414318388897,1310.0350623072534,1290.7814966605547,1415.0549069826254,1377.2869946366286,1390.697110555711,1363.17034069928,1371.837745956699
Maria Hartz Melling,Maria Hartz Melling,6790,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1354.7106062847486,1294.5194790657747,1249.4760254379632,1291.7597541101966,1358.273333601379,1300.799381191588,1392.778210942031,1305.390024495108,1366.4344627543526
Helene Ekrheim Haugen,Helene Ekrheim Haugen,10438,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1334.7256821186577,1237.5531135140277,1260.3232214224086,1273.5581378272282,1337.0337808370653,1329.6795805995237,1294.9234423892897,1331.37492319313,1296.224705463219
Anna Heggen,Anna Heggen,6792,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1364.457654520222,1336.1544449355729,1333.00454548954,1284.9701654357282,1268.8323597207975,1271.2393250569676,1284.4499034493451,1333.158843186314,1318.926135035511
Ida Ramstad,Ida Ramstad,6413,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1153.859731837007,1107.939807101809,1192.1554429509897,1172.7065803618727,1231.4503260965805,1241.6041771631803,1267.539532257219,1178.4911487142338,1182.7560469480586
Hanne Wilberg Rofstad,Hanne Wilberg Rofstad,4299,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1340.3737730951368,1225.9946800849254,1241.3672117556478,1242.8522685846594,1342.427112678041,1288.654008893496,1362.3265508401253,1291.6275960578728,1344.4760066358874
Ingrid Andrea Gulbrandsen,Ingrid Andrea Gulbrandsen,4275,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1328.432673325725,1202.22702346238,1252.818761414483,1211.7230692323087,1325.885235852311,1321.4196731402758,1301.9615170513057,1319.4932786100544,1249.7039724285205
Nora Christine Hansen,Nora Christine Hansen,10467,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1319.927671115429,1244.5671953250985,1270.455924842894,1270.1294350776868,1322.9151845864556,1315.7793254949397,1303.1631246853167,1315.6717689520935,1285.8488850445322
Mina Sofie Kjærås Moland,Mina Sofie Kjærås Moland,10446,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1256.5073448873602,1206.8136144266305,1248.5359945600487,1252.4913682046897,1304.936756733397,1285.042477349923,1311.2729627607446,1249.74208535943,1278.923995510605
Ragnhild Aarekol,Ragnhild Aarekol,6833,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1136.5576451812783,1103.956222303643,1182.6795522408972,1186.0857914487997,1228.5186680224213,1245.4229581860816,1244.9526830607406,1181.209335120394,1163.3793470480643
Elise Fredheim Simonsen,Elise Fredheim Simonsen,10463,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1228.7693558977926,1203.372223635508,1261.516309844227,1245.2045403817365,1275.840100537346,1284.3740472125662,1296.732297186475,1254.1102798269844,1255.6753183798485
Ingeborg Andberg Stenersen,Ingeborg Andberg Stenersen,10331,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1196.5676888165256,1172.352514122635,1232.0041274038892,1230.911353009212,1259.012595561105,1271.683422068747,1266.5522886436584,1234.8065416015122,1214.045392551922
Mari Nordlunde,Mari Nordlunde,2317,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1253.2392310908592,1199.3399016781195,1210.3655844168757,1217.2660427346816,1262.8754818356351,1256.6188122645851,1264.0050216511763,1226.7390422154374,1241.4301354736094
Johanne Hauge Harviken,Johanne Hauge Harviken,2345,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1355.9353106495626,1311.5996220304723,1290.8099775207772,1318.6288646349649,1349.4881423397287,1274.5697378201185,1367.7140767390792,1291.31399557162,1361.6495018571616
Tuva Anine Brusveen-Jensen,Tuva Anine Brusveen-Jensen,8955,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1286.460852857909,1283.950820714883,1287.0694818591885,1300.2966904495283,1247.188127605717,1268.9279535466703,1260.847610026671,1287.9115998579473,1300.298542363998
Karoline Grøtting,Karoline Grøtting,6419,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1370.247559650519,1368.2420071252857,1371.1562243242404,1345.67956072105,1303.6064291812193,1288.8917552521752,1308.860273199345,1359.1435706033326,1302.563015226848
Anniken Sand,Anniken Sand,10437,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1296.21391645112,1296.1088375973288,1299.7250533226943,1294.975910602768,1273.4722119949288,1301.9417369165265,1270.813025097441,1312.0677682981395,1282.0429757705754
Siri Lindbergsengen Nesheim,Siri Lindbergsengen Nesheim,10966,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1154.9775149039135,1182.9887273170175,1228.7586757189697,1259.5636955930286,1237.7184464786287,1255.9256364898288,1270.924438874456,1199.409666947601,1236.0725047610786
Ingrid Bentsen,Ingrid Bentsen,10520,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1201.10257881313,1239.983220497107,1268.697631866229,1279.352150118439,1260.1906030893574,1290.4139974064758,1257.613163619027,1257.64406592698,1241.3429089401411
Sigrid Jøranli Sundgaard,Sigrid Jøranli Sundgaard,6900,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1187.6534557861685,1183.6284992673943,1230.562424123843,1241.5593663418165,1248.9039551034973,1271.89008057643,1267.3967019689546,1219.7392274053805,1230.4733261531564
Tiril Næss Iversen,Tiril Næss Iversen,10983,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1260.5704576382834,1272.256313378217,1284.2785882787286,1291.0602215761926,1284.6768751602915,1287.3348328680963,1274.0309875784442,1269.682313741131,1290.9522995648863
Julie Jeistad,Julie Jeistad,10345,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1137.2917876017889,1149.7322844972057,1220.0120638478925,1228.2716153015954,1234.1713194024062,1261.181749569401,1261.322792470701,1201.717431050533,1194.2265902064942
Aurora Gårder Strand,Aurora Gårder Strand,8962,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1110.342309217128,1146.1203520445974,1195.7456209455956,1249.3177562928292,1224.154747398811,1263.725445751762,1242.478941388846,1169.0623455698003,1196.9758642058196
Tora Rønneberg Weng,Tora Rønneberg Weng,10499,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1182.544183766801,1187.7819752248145,1249.80188752691,1240.642869987407,1262.1120610286391,1281.2505644503092,1276.8579548792434,1234.945614079524,1229.3782001683492
Tiril Marie Møller Gundersen,Tiril Marie Møller Gundersen,9007,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1100.5153345469278,1117.3397763886014,1204.887439209317,1206.659781088477,1225.2258250476357,1249.1586758038338,1256.895919851901,1167.769640169861,1179.3939046952337
Andrine Rønning,Andrine Rønning,10509,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1163.812589150615,1190.5483189423417,1255.9939122835026,1238.3736564384064,1255.3180990245692,1281.2505644503092,1262.750616665407,1238.3611573284238,1209.834786756142
Synne Børresen Bollingmo,Synne Børresen Bollingmo,6785,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1129.8529076647224,1157.7595696349729,1224.8116963593905,1230.9801204980376,1222.7793397647868,1263.5142819689945,1252.95441033663,1198.7880112400962,1199.7013220378408
Eline Klevberg Lerfall,Eline Klevberg Lerfall,10460,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1181.6383068053046,1198.5006801717968,1256.0880188666006,1246.2057749576943,1260.527579366286,1284.7566180381402,1262.750616665407,1245.802731622986,1220.192617132139
Mathea Tegdal,Mathea Tegdal,8980,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1211.097195341365,1224.0507848303434,1278.8572174392446,1253.145819320502,1271.582693358275,1281.2505644503092,1291.8380009346977,1259.2051684287349,1246.0319588823206
Victoria Nitteberg,Victoria Nitteberg,10355,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1128.8688605417728,1157.4153228478133,1217.7634652677868,1245.403112404088,1232.2081467684563,1257.5354333327364,1266.307032246368,1186.3532277541349,1210.1063947403743
Emma Bangstad Bergersen,Emma Bangstad Bergersen,8437,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1053.6378697744806,1073.4962117830837,1177.9545714806677,1169.4896404318258,1195.55471246567,1235.3448189219175,1232.4837644437025,1134.1879046559563,1134.9111927490603
Thea Berge Haukaas,Thea Berge Haukaas,10514,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1219.4821541474585,1236.3400548411546,1281.9012838642743,1259.750968650584,1279.3976321035675,1285.1704359759872,1274.0309875784442,1266.4019218388082,1250.0224549734874
Emma Skjerstad,Emma Skjerstad,4137,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1030.7724618622603,1061.3155818950358,1173.0414842546502,1160.2958406582634,1190.1569004528687,1255.2533724504713,1207.673006466595,1143.831109490163,1104.526047765717
Jenny Axisa Eriksen,Jenny Axisa Eriksen,11009,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1194.9663879870195,1220.9595750010649,1264.4607212045678,1228.0489230342744,1268.3614266423683,1276.036819250559,1262.7668768245255,1241.807416782823,1176.1193410442625
Hanne Garberg,Hanne Garberg,6943,Norway,False,0,NORWAY I,0,,,02/14/2026,Milano Cortina,Italy,1085.2631296943114,1180.4019243840237,1269.6999309665246,1224.6868974130382,1171.633523915009,1210.217192418459,1226.9160220685333,1180.8412789401018,1159.375589637045
