FIS_Name,Skier,ID,Nation,In_FIS_List,Price,Team_Name,Team_Rank,Team_Time,Team_Position,Race_Date,City,Country,Elo,Distance_Elo,Distance_C_Elo,Distance_F_Elo,Sprint_Elo,Sprint_C_Elo,Sprint_F_Elo,Classic_Elo,Freestyle_Elo
Karina Arkhipkina,Karina Arkhipkina,-207183,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1260.4987780409554,1290.204922562595,1294.2793006684144,1295.5158302365437,1283.0621728071678,1296.099642391532,1299.3487144640203,1289.2273162831664,1285.1312387118485
Mariya Lipnyagova,Mariya Lipnyagova,-207000,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1294.8097551057792,1297.2390502579556,1298.411065608775,1298.834071929094,1298.147610297075,1298.7223429956152,1299.2337817223768,1297.3364969953393,1297.4773988968373
Anastasiya Melekhina,Anastasiya Melekhina,-208034,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1296.7417372571322,1298.8225346173751,1300.0,1298.834071929094,1298.147610297075,1298.7223429956152,1299.3487144640203,1298.9084804293975,1297.4773988968373
Sofya Lopatina,Sofya Lopatina,-210091,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1297.6527651409597,1298.8225346173751,1263.7303431750056,1298.834071929094,1298.6849834174063,1298.7223429956152,1270.1263920205172,1298.9084804293975,1298.479574915877
Arina Ukolova,Arina Ukolova,-208073,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1293.6186067232177,1298.8225346173751,1263.7303431750056,1298.834071929094,1295.209078430964,1296.77402416748,1299.3487144640203,1295.943496556993,1297.4773988968373
Valeriya Shumeyko,Valeriya Shumeyko,-209005,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1294.8097551057792,1297.2390502579556,1298.411065608775,1298.834071929094,1298.147610297075,1298.7223429956152,1299.3487144640203,1297.3364969953393,1297.4773988968373
Ulyana Morozova,Ulyana Morozova,-208070,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1297.6527651409597,1300.0,1300.0,1300.0,1298.6849834174063,1298.7223429956152,1300.0,1300.0,1298.479574915877
Valeriya Ilina,Valeriya Ilina,-206675,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1290.0188839192622,1294.4910567769878,1263.7303431750056,1294.3610417164557,1295.2219043360333,1296.77402416748,1300.0,1295.943496556993,1293.5289784235124
Kseniya Melnik,Kseniya Melnik,-208074,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1297.6527651409597,1300.0,1300.0,1298.834071929094,1298.6849834174063,1300.0,1300.0,1300.0,1298.479574915877
Anastasiya Vlasikhina,Anastasiya Vlasikhina,5678,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1279.5668120471053,1284.361631537098,1294.6229554042186,1291.6015974175918,1298.6849834174063,1298.7223429956152,1300.0,1292.9391589152078,1287.6737959642169
Tatyana Sergienko,Tatyana Sergienko,-210039,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1297.6527651409597,1298.8225346173751,1263.7303431750056,1298.834071929094,1298.6849834174063,1298.7223429956152,1270.1263920205172,1298.9084804293975,1298.479574915877
Valeriya Lukashkova,Valeriya Lukashkova,-206048,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1274.1846305710917,1289.72575044347,1299.2939324501367,1290.2747803220811,1282.3412685963758,1286.1809684161583,1300.0,1283.7899181653556,1288.2536275732534
Anastasiya Pashkova,Anastasiya Pashkova,3909,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1289.8554427682732,1292.0860263977174,1298.1306654220884,1292.9066164946885,1298.147610297075,1298.7223429956152,1299.2337817223768,1297.3364969953393,1291.0256045147398
Vladislava Golubeva,Vladislava Golubeva,-207894,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1297.6527651409597,1298.8225346173751,1300.0,1298.834071929094,1298.6849834174063,1298.7223429956152,1300.0,1298.9084804293975,1298.479574915877
Arina Kalinina,Arina Kalinina,4984,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1204.4999979786971,1235.642832772438,1282.8972067608152,1255.2608034954176,1256.8112893006185,1272.457523384494,1262.883781597283,1259.2157711230875,1234.4373683653391
Viktoriya Eremeeva,Viktoriya Eremeeva,-207658,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1297.6527651409597,1298.8225346173751,1300.0,1298.834071929094,1300.0,1300.0,1300.0,1300.0,1298.479574915877
Vasilisa Volkova,Vasilisa Volkova,-208015,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1297.6527651409597,1300.0,1300.0,1300.0,1298.6849834174063,1300.0,1300.0,1300.0,1298.479574915877
Viktoriya Sivina,Viktoriya Sivina,-208080,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1294.8097551057792,1298.131860524214,1298.1306654220884,1300.0,1298.147610297075,1300.0,1299.3487144640203,1298.145428297869,1297.4773988968373
Sofya Malofeeva,Sofya Malofeeva,-207659,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1297.6527651409597,1298.8225346173751,1300.0,1298.834071929094,1300.0,1300.0,1270.1263920205172,1300.0,1298.479574915877
Aleksandra Sviridova,Aleksandra Sviridova,-209722,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1297.6527651409597,1298.8225346173751,1300.0,1300.0,1300.0,1300.0,1300.0,1298.9084804293975,1300.0
Alyona Sipkina,Alyona Sipkina,-210217,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1297.6527651409597,1298.8225346173751,1263.7303431750056,1298.834071929094,1298.6849834174063,1298.7223429956152,1270.1263920205172,1298.9084804293975,1298.479574915877
Ekaterina Arsenteva,Ekaterina Arsenteva,-209698,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1297.6527651409597,1298.8225346173751,1300.0,1298.834071929094,1300.0,1300.0,1270.1263920205172,1300.0,1298.479574915877
Alena Perevalova,Alena Perevalova,-207557,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1297.6527651409597,1298.8225346173751,1263.7303431750056,1298.834071929094,1298.6849834174063,1298.7223429956152,1270.1263920205172,1298.9084804293975,1298.479574915877
Yaroslava Nemtsova,Yaroslava Nemtsova,-207523,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1294.8097551057792,1297.2390502579556,1298.1306654220884,1298.834071929094,1299.3659488993958,1300.0,1299.2337817223768,1298.145428297869,1297.4773988968373
Maria Kuznetsova,Maria Kuznetsova,5416,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1217.101370403216,1258.3192967937114,1276.3608008071085,1279.0781796095034,1253.9913016583023,1274.9826357922664,1259.1528138997614,1261.9765626344663,1245.9078846787752
Polina Komyagina,Polina Komyagina,-209094,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1297.6527651409597,1298.8225346173751,1263.7303431750056,1298.834071929094,1298.6849834174063,1298.7223429956152,1270.1263920205172,1298.9084804293975,1298.479574915877
Anastasiya Bozhok,Anastasiya Bozhok,-210017,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1297.6527651409597,1298.8225346173751,1263.7303431750056,1298.834071929094,1298.6849834174063,1298.7223429956152,1270.1263920205172,1298.9084804293975,1298.479574915877
Darya Kupriyanova,Darya Kupriyanova,-207466,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0
Viktoriya Molokova,Viktoriya Molokova,-205167,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1274.208431913711,1281.5613999251,1297.286533189423,1284.2080434922843,1291.742165264647,1297.388559276549,1292.530922394953,1294.4891148579136,1276.9303467076872
Dana Tikhomirova,Dana Tikhomirova,-206475,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1249.9031092818866,1268.7555722850475,1291.7496749392033,1278.339466174063,1275.5438040871709,1280.3230087730494,1298.6581234599637,1272.5107695657018,1273.5792992369395
Arina Olennikova,Arina Olennikova,9229,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1277.4874980390111,1293.0073721942529,1300.0,1293.4503152178213,1281.965581663332,1292.3947559792646,1278.239909807141,1293.777850334601,1280.480549787099
Anastasiya Pukhovskaya,Anastasiya Pukhovskaya,-209089,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1297.6527651409597,1298.8225346173751,1263.7303431750056,1298.834071929094,1298.6849834174063,1298.7223429956152,1270.1263920205172,1298.9084804293975,1298.479574915877
Marina Skurikhina,Marina Skurikhina,-209548,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1297.6527651409597,1298.8225346173751,1263.7303431750056,1298.834071929094,1298.6849834174063,1298.7223429956152,1270.1263920205172,1298.9084804293975,1298.479574915877
Anastasiya Sukhareva,Anastasiya Sukhareva,-210092,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1297.6527651409597,1298.8225346173751,1263.7303431750056,1298.834071929094,1298.6849834174063,1298.7223429956152,1270.1263920205172,1298.9084804293975,1298.479574915877
Ekaterina Besprozvannykh,Ekaterina Besprozvannykh,-209088,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1297.6527651409597,1298.8225346173751,1263.7303431750056,1298.834071929094,1298.6849834174063,1298.7223429956152,1270.1263920205172,1298.9084804293975,1298.479574915877
Arina Zamaldinova,Arina Zamaldinova,-209589,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1298.8248199789375,1238.6738064704537,1263.7303431750056,1263.7393757425248,1298.6849834174063,1298.7223429956152,1270.1263920205172,1298.9084804293975,1251.381883295346
Ulyana Fayfer,Ulyana Fayfer,-210159,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1297.6527651409597,1298.8225346173751,1263.7303431750056,1298.834071929094,1298.6849834174063,1298.7223429956152,1270.1263920205172,1298.9084804293975,1298.479574915877
Alisa Petrishcheva,Alisa Petrishcheva,-207976,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1297.6527651409597,1298.8225346173751,1300.0,1298.834071929094,1298.6849834174063,1298.7223429956152,1300.0,1298.9084804293975,1298.479574915877
Viktoriya Novak,Viktoriya Novak,-210056,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1297.6527651409597,1298.8225346173751,1263.7303431750056,1298.834071929094,1298.6849834174063,1298.7223429956152,1270.1263920205172,1298.9084804293975,1298.479574915877
Darya Zvorygina,Darya Zvorygina,-210215,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1297.6527651409597,1298.8225346173751,1263.7303431750056,1298.834071929094,1298.6849834174063,1298.7223429956152,1270.1263920205172,1298.9084804293975,1298.479574915877
Diana Borisenko,Diana Borisenko,-209600,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1297.6527651409597,1298.8225346173751,1263.7303431750056,1298.834071929094,1298.6849834174063,1298.7223429956152,1270.1263920205172,1298.9084804293975,1298.479574915877
Alyona Potylitsyna,Alyona Potylitsyna,-210174,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1297.6527651409597,1298.8225346173751,1263.7303431750056,1298.834071929094,1298.6849834174063,1298.7223429956152,1270.1263920205172,1298.9084804293975,1298.479574915877
Kseniya Matsutina,Kseniya Matsutina,-210165,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1297.6527651409597,1298.8225346173751,1263.7303431750056,1298.834071929094,1298.6849834174063,1298.7223429956152,1270.1263920205172,1298.9084804293975,1298.479574915877
Elvira Kuznetsova,Elvira Kuznetsova,-209703,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1297.6527651409597,1298.8225346173751,1300.0,1298.834071929094,1298.6849834174063,1298.7223429956152,1270.1263920205172,1298.9084804293975,1298.479574915877
Dariya Zhdankina,Dariya Zhdankina,-210170,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1297.6527651409597,1298.8225346173751,1300.0,1298.834071929094,1298.6849834174063,1298.7223429956152,1300.0,1298.9084804293975,1298.479574915877
Valeriya Kanzychakova,Valeriya Kanzychakova,-210216,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1297.6527651409597,1298.8225346173751,1263.7303431750056,1298.834071929094,1298.6849834174063,1298.7223429956152,1270.1263920205172,1298.9084804293975,1298.479574915877
Mariya Bykova,Mariya Bykova,-210089,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1297.6527651409597,1298.8225346173751,1263.7303431750056,1298.834071929094,1298.6849834174063,1298.7223429956152,1270.1263920205172,1298.9084804293975,1298.479574915877
Inna Rybkina,Inna Rybkina,-206626,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1290.8618286230455,1291.873272087643,1298.9098283885764,1291.9288227160064,1299.1544656884876,1298.0401587784386,1300.5003592807536,1297.1980028514815,1290.6228276762986
Elvina Altapova,Elvina Altapova,-205901,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1171.7039678901276,1206.6694941395886,1261.837076106896,1238.2839108814742,1264.347674965126,1280.5137502351652,1276.7782374930468,1246.1821240223348,1202.896705158032
Kseniya Sviridova,Kseniya Sviridova,-206076,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1212.140295740049,1226.184022827006,1281.2871124847793,1245.9698928675643,1281.181263044238,1288.3556356316149,1293.013222830616,1270.1276983700889,1233.8998154651936
Ekaterina Valishevskaya,Ekaterina Valishevskaya,-209220,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1298.8248199789375,1298.8225346173751,1300.0,1298.834071929094,1261.2940790401542,1273.3435307385596,1270.1263920205172,1300.0,1298.479574915877
Diana Shtyrkova,Diana Shtyrkova,-209221,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1298.8248199789375,1298.8225346173751,1300.0,1298.834071929094,1300.0,1273.3435307385596,1300.0,1300.0,1298.479574915877
Mariya Volokzhanina,Mariya Volokzhanina,-207465,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1298.8248199789375,1298.8225346173751,1300.0,1298.834071929094,1300.0,1300.0,1270.1263920205172,1300.0,1298.479574915877
Karina Goncharova,Karina Goncharova,-205879,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1279.7253063916737,1300.2800214621725,1281.9944669347735,1288.8128512833528,1262.2740833040314,1276.8066949256672,1282.546836785869,1265.6828875146923,1279.2589607612774
Lidiya Gorbunova,Lidiya Gorbunova,-202489,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1410.2141106459922,1427.5424822483092,1360.095461973331,1339.844137047764,1279.0799132919467,1296.905291793516,1277.6653225694315,1364.0664866229693,1331.2848275675162
Alisa Zhambalova,Alisa Zhambalova,1585,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1451.896531834346,1477.726874140825,1428.1404799947877,1384.02995195849,1209.8564177392798,1246.6440278960106,1159.9152895121588,1397.5246493052312,1369.0532861994602
Dariya Nepryaeva,Dariya Nepryaeva,6555,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1527.4892678150002,1524.363122432858,1353.1788754708095,1318.345933323084,1333.9931651612512,1309.0207652120282,1328.6525502752295,1379.323411603627,1353.8912108764853
Ekaterina Nikitina,Ekaterina Nikitina,-205064,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1392.814775412883,1399.5470106724104,1316.6135437216465,1344.6972438188168,1291.5623300064583,1299.3929077995274,1293.195330557125,1324.420272077685,1355.5007415157936
Alina Pekletsova,Alina Pekletsova,-205937,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1417.9994182454273,1470.459184683138,1323.4782236730723,1390.5306450596693,1266.7740307936592,1281.84836910563,1279.566349272729,1311.8256175775557,1378.1879337066744
Anna Koroleva,Anna Koroleva,-366003,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1329.1353888550589,1301.2977892014785,1307.1280319725786,1297.1692422437302,1317.2804950217612,1316.9003814347006,1302.4011095213673,1328.5768462535732,1304.178673745213
Evgeniya Krupitskaya,Evgeniya Krupitskaya,7436,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1311.144700198266,1308.6019142275477,1277.2353375764249,1314.3162473014722,1266.5157184318855,1274.4116446404848,1283.625788283704,1281.3622259157964,1318.6436299949532
Elizaveta Maslakova,Elizaveta Maslakova,9261,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1378.7301897250013,1395.838858708796,1323.4667003026618,1320.5461171102042,1267.5327262063456,1287.1438620473548,1260.7788295618784,1327.6668936635544,1309.9389930388568
Elizaveta Lupatova,Elizaveta Lupatova,9184,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1288.2362134671323,1261.216748346626,1292.9131986013765,1260.5897612541442,1237.4968737255,1255.6890830913956,1292.2140668712275,1223.5709283785236,1262.685667975146
Alena Baranova,Alena Baranova,6219,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1404.2465745638976,1300.549615479316,1304.8717981295797,1268.249234750083,1388.156427290226,1359.5188027541433,1335.3026657917335,1372.4649054232873,1323.584995795756
Olga Tsareva,Olga Tsareva,1389,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1235.475099517672,1251.7104528159966,1261.1848189412178,1265.700540052588,1237.3820243962618,1273.3448312505843,1215.5470027235892,1257.9529125215845,1228.258146780222
Tatiana Sorina,Tatiana Sorina,1860,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1643.534410537418,1645.0550228536792,1504.9512256458042,1523.0576767573373,1478.624365731811,1428.9212541573254,1443.1450511439623,1549.2937050341147,1558.9430115461575
Kseniya Shorokhova,Kseniya Shorokhova,-205905,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1309.3525277120136,1271.1484919296254,1273.5983233178056,1262.597150864064,1252.1585970738677,1270.8197904382262,1267.9470154458488,1259.3680256270356,1273.0506841317886
Ekaterina Smirnova,Ekaterina Smirnova,4945,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1353.970420927374,1353.8373571688871,1319.478632299323,1327.5675839205524,1281.0777934974851,1265.9914085860055,1280.35425507315,1311.036833910584,1330.7058164550274
Olga Sergeeva,Olga Sergeeva,1631,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1275.4182160890484,1261.834108121833,1289.3518601003982,1247.3687329483432,1273.953716568466,1326.148652994443,1258.1604240826807,1336.999324790773,1269.13284576653
Dariya Kaneva,Dariya Kaneva,9167,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1323.0018363378745,1329.084077983401,1307.075503706762,1288.085393300426,1230.9603624821004,1264.6417793860169,1244.5518332007664,1290.9220744144466,1279.3843293450193
Ekaterina Shibekina,Ekaterina Shibekina,-206351,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1300.5477716818584,1328.3554721986384,1284.401716440767,1310.5146159092951,1255.952648514337,1267.78250029113,1281.817791975553,1260.6854611339545,1306.8580786595928
Anna Machekhina,Anna Machekhina,-366007,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1272.6810738507409,1269.5595356153294,1284.3954302970071,1286.2387906679446,1292.0310762924555,1292.802106868672,1293.031673626512,1291.1180925540762,1278.4200104591816
Arina Kusurgasheva,Arina Kusurgasheva,9171,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1297.990105145512,1328.635656913306,1241.6370658669866,1336.6330893691854,1195.7872655445085,1244.6588514011316,1221.52196820274,1199.4181473131398,1321.9865497643827
Ekaterina Bulycheva,Ekaterina Bulycheva,6145,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1218.6019154929784,1219.4925198030778,1237.973572034548,1231.7205466988892,1204.025814264175,1246.2949086029955,1224.3039114020276,1205.093719902937,1224.4894267188763
Ekaterina Meged,Ekaterina Meged,6139,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1178.2295321515894,1173.6629910912468,1237.665876303564,1224.6082695075115,1233.942985936657,1247.9115878633418,1273.2359880615031,1206.740423377998,1216.6672466796097
Ruslana Dyakova,Ruslana Dyakova,-205677,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1280.8124816872628,1277.3136420272967,1296.5503667328912,1282.2251802713206,1290.6658425944945,1297.4966281987915,1286.2730866506386,1299.0793904505,1269.8742453657203
Kseniya Bushmeleva,Kseniya Bushmeleva,-206903,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1269.593673917181,1278.3769842817478,1287.112141694267,1289.0465303073145,1287.946132480227,1289.821993526204,1297.3791814340796,1282.8176682237122,1285.5536002802248
Hristina Matsokina,Hristina Matsokina,5012,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1301.96835791956,1260.7661809321282,1297.687804042605,1251.7981584778013,1367.2679844384618,1376.1009493360132,1335.3610933659263,1343.4087663547346,1286.610709146245
Anna Kozhinova,Anna Kozhinova,9342,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1203.830276315486,1226.5990038996017,1266.094615789543,1261.9236358137416,1239.55990361681,1271.3814616870673,1255.247420561774,1252.4861388477402,1233.6948208764031
Ekaterina Evtyagina,Ekaterina Evtyagina,6700,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1261.138392388644,1211.0092537252135,1247.4804232071035,1242.754094659194,1302.051437790252,1307.464686813659,1292.7495373898153,1268.691175310704,1255.422505651992
Anastasiya Drugovskaya,Anastasiya Drugovskaya,-206336,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1214.0737519737324,1241.613546187418,1282.4826604908717,1269.621558749613,1282.9381447016765,1283.4520054306067,1296.2246165005984,1270.664647538919,1258.6603541201105
Anastasiya Faleeva,Anastasiya Faleeva,5537,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1237.871984212668,1226.105027239743,1251.941864208617,1251.0474030242726,1263.2720598628716,1306.6980671684514,1232.172901380752,1277.4688132837382,1216.6661709404348
Alesya Rushentseva,Alesya Rushentseva,6509,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1125.5218335793336,1178.3092888431686,1239.168898006322,1230.634517247742,1213.5513933566206,1263.433862519629,1222.5906750145475,1222.299040680355,1173.6977810436042
Milena Gabusheva,Milena Gabusheva,9036,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1216.9745449638797,1175.152567126903,1229.385412002784,1236.5429500963692,1260.910449646744,1276.40945021905,1271.733029810638,1233.0506545332846,1235.324476782346
Arina Kalicheva,Arina Kalicheva,6565,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1285.0956461187557,1332.060044966464,1298.8869179677197,1323.9071825369087,1234.1610019832826,1253.9241214912308,1248.7584309263257,1282.6868937348463,1294.879187315922
Arina Bylinko,Arina Bylinko,9276,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1202.0212204929423,1229.9401939335248,1273.4862761333204,1263.354494373314,1255.6490328010248,1271.0442377294771,1258.8593851038024,1256.706656090906,1236.344738997611
Lyubov Kudryashova,Lyubov Kudryashova,-206306,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1185.2451650223784,1209.1551699233803,1259.3128903850052,1247.6683287149049,1265.8781225462717,1275.8731585503815,1291.4348054680634,1240.3350560421115,1234.7818723905698
Elizaveta Rostova,Elizaveta Rostova,10318,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1098.0601134115184,1139.789815071926,1238.971267669433,1209.755836155658,1232.7586970119205,1255.779546847887,1262.137015161047,1205.8970316323098,1173.567234605059
Tatyana Samukhina,Tatyana Samukhina,-206331,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1199.1380774335823,1222.2225629622924,1278.1478197957074,1259.686114498811,1277.5426694693217,1279.0251530033138,1291.4834580230845,1265.8352486326007,1240.9001754660765
Anastasiya Stepanova,Anastasiya Stepanova,5516,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1164.7035329578032,1203.9709920242697,1269.0259850475954,1241.932049169802,1260.935662277731,1262.3026218187351,1273.4742498383814,1248.5932781977212,1209.5040349518126
Polina Poroshkina,Polina Poroshkina,-204413,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1157.939086264664,1178.1163063750998,1245.8547200871535,1227.6916641567943,1234.3783415453695,1263.4384911408133,1257.017011818213,1223.6207034039714,1211.4502075566515
Olesya Lyashenko,Olesya Lyashenko,8699,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1165.2657275673628,1220.6572516887966,1248.183912651678,1268.872281718494,1213.7928263372603,1259.0279094563946,1229.2323950624354,1216.098063795337,1218.4651618597538
Arina Perevozchikova,Arina Perevozchikova,9417,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1157.0261851441055,1202.62353443688,1244.9548950448443,1251.390082828087,1241.241139656084,1266.890846186383,1252.7717118306211,1234.4712890089722,1213.9139391503868
Yuliya Orlova,Yuliya Orlova,-206597,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1284.1461250361808,1286.4637754587109,1288.2593159063038,1298.2536415318125,1302.8241696893958,1301.0249331226596,1301.512865451169,1287.6092676559003,1299.295107082104
Mariya Efanova,Mariya Efanova,-207422,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1286.0290546619565,1300.0,1300.0,1300.0,1299.2278462008949,1300.0,1303.5863361908082,1300.0,1292.7627034435673
Lyudmila Bronnikova,Lyudmila Bronnikova,-205356,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1186.213346810592,1227.7170065855828,1268.738436146865,1259.9852662738156,1267.1849900763773,1272.349286947494,1278.4605544699334,1259.5538029910235,1239.9885652435246
Polina Shelabina,Polina Shelabina,-200354,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1195.3240447065548,1230.645609984002,1272.910219512518,1259.524603892186,1277.6001968153298,1280.1817282990478,1292.8848551701594,1264.584028473169,1241.433465281669
Alexandra Kononova,Alexandra Kononova,9165,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1199.8244917938996,1232.7642722833425,1250.768008298953,1269.4619939723962,1237.6029106695596,1278.0976339064705,1235.2751361637766,1238.4674096043657,1229.5631248322336
Anna Grekova,Anna Grekova,-205982,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1205.334352195399,1237.878096931006,1277.9657843418954,1266.0171679091206,1273.103614160775,1280.8833570566794,1287.4973870870588,1261.4364617905983,1254.058062350758
Polina Tarutina,Polina Tarutina,-206276,Russia,False,0,RUSSIA I,0,,,01/23/2026,Goms,Switzerland,1214.241329242049,1248.242510737975,1272.6548522862104,1269.8366624835576,1257.1145027650966,1280.252509428282,1270.3606232397528,1255.313317626123,1244.79772108178
