Date,City,Country,Event,HillSize,Distance,RaceType,MassStart,TeamEvent,Season,Race,Sex,Place,Skier,Nation,ID,Birthday,Leg,TeamID,SJ_Pos,CC_Pos,Age,Exp
2025-12-05,Trondheim,Norway,World Cup,102,5,Individual Compact,0,0,2026,1,L,11,Marte Leinan Lund,Norway,7,2001-04-01T00:00:00.000000,0,"",15,4,24.67898699520876,1
2025-12-06,Trondheim,Norway,World Cup,102,5,Mass Start,1,0,2026,2,L,11,Marte Leinan Lund,Norway,7,2001-04-01T00:00:00.000000,0,"",17,2,24.68172484599589,2
2025-12-19,Ramsau,Austria,World Cup,98,5,Mass Start,1,0,2026,3,L,6,Marte Leinan Lund,Norway,7,2001-04-01T00:00:00.000000,0,"",11,3,24.71731690622861,3
2025-12-20,Ramsau,Austria,World Cup,98,5,Individual,0,0,2026,4,L,6,Marte Leinan Lund,Norway,7,2001-04-01T00:00:00.000000,0,"",11,4,24.720054757015742,4
2026-01-09,Otepää,Estonia,World Cup,97,5,Mass Start,1,0,2026,5,L,7,Marte Leinan Lund,Norway,7,2001-04-01T00:00:00.000000,0,"",16,3,24.774811772758383,5
2026-01-10,Otepää,Estonia,World Cup,97,5,Individual,0,0,2026,6,L,9,Marte Leinan Lund,Norway,7,2001-04-01T00:00:00.000000,0,"",16,3,24.777549623545518,6
2026-01-11,Otepää,Estonia,World Cup,97,5,Individual Compact,0,0,2026,7,L,5,Marte Leinan Lund,Norway,7,2001-04-01T00:00:00.000000,0,"",14,4,24.78028747433265,7
2026-01-17,Oberhof,Germany,World Cup,100,5,Individual,0,0,2026,8,L,9,Marte Leinan Lund,Norway,7,2001-04-01T00:00:00.000000,0,"",22,6,24.79671457905544,8
2026-01-18,Oberhof,Germany,World Cup,100,5,Individual,0,0,2026,9,L,12,Marte Leinan Lund,Norway,7,2001-04-01T00:00:00.000000,0,"",17,6,24.799452429842574,9
2026-01-30,Seefeld,Austria,World Cup,109,5,Mass Start,1,0,2026,10,L,12,Marte Leinan Lund,Norway,7,2001-04-01T00:00:00.000000,0,"",23,2,24.83230663928816,10
2026-01-31,Seefeld,Austria,World Cup,109,5,Individual Compact,0,0,2026,11,L,4,Marte Leinan Lund,Norway,7,2001-04-01T00:00:00.000000,0,"",17,2,24.83504449007529,11
2026-02-01,Seefeld,Austria,World Cup,109,7.5,Individual,0,0,2026,12,L,7,Marte Leinan Lund,Norway,7,2001-04-01T00:00:00.000000,0,"",12,5,24.83778234086242,12
2021-12-03,Lillehammer,Norway,World Cup,98,5,Individual,0,0,2022,1,L,24,Chulpan Valieva,Russia,73,2001-01-27T00:00:00.000000,0,"",21,22,20.84873374401095,1
2021-12-04,Lillehammer,Norway,World Cup,98,5,Individual,0,0,2022,2,L,23,Chulpan Valieva,Russia,73,2001-01-27T00:00:00.000000,0,"",23,22,20.851471594798085,2
2021-12-12,Otepää,Estonia,World Cup,97,5,Individual,0,0,2022,4,L,21,Chulpan Valieva,Russia,73,2001-01-27T00:00:00.000000,0,"",22,20,20.87337440109514,3
2021-12-17,Ramsau,Austria,World Cup,98,5,Individual,0,0,2022,5,L,21,Chulpan Valieva,Russia,73,2001-01-27T00:00:00.000000,0,"",21,22,20.8870636550308,4
2022-01-08,Val di Fiemme,Italy,World Cup,104,5,Mass Start,1,0,2022,6,L,23,Chulpan Valieva,Russia,73,2001-01-27T00:00:00.000000,0,"",22,22,20.947296372347708,5
2020-12-18,Ramsau,Austria,World Cup,98,N/A,Individual,0,0,2021,1,L,5,Sigrun Kleinrath,Austria,76,2004-01-16T00:00:00.000000,0,"",5,8,16.922655715263517,1
2021-02-27,Oberstdorf,Germany,World Championship,106,N/A,Individual,0,0,2021,2,L,9,Sigrun Kleinrath,Austria,76,2004-01-16T00:00:00.000000,0,"",11,10,17.117043121149898,2
2022-01-08,Val di Fiemme,Italy,World Cup,104,5,Mass Start,1,0,2022,6,L,16,Sigrun Kleinrath,Austria,76,2004-01-16T00:00:00.000000,0,"",15,18,17.979466119096507,3
2021-02-27,Oberstdorf,Germany,World Championship,106,N/A,Individual,0,0,2021,2,L,11,Cindy Haasch,Germany,78,2004-08-19T00:00:00.000000,0,"",18,3,16.525667351129364,1
2021-12-03,Lillehammer,Norway,World Cup,98,5,Individual,0,0,2022,1,L,12,Cindy Haasch,Germany,78,2004-08-19T00:00:00.000000,0,"",15,2,17.28952772073922,2
2021-12-04,Lillehammer,Norway,World Cup,98,5,Individual,0,0,2022,2,L,9,Cindy Haasch,Germany,78,2004-08-19T00:00:00.000000,0,"",13,5,17.29226557152635,3
2021-12-11,Otepää,Estonia,World Cup,97,5,Mass Start,1,0,2022,3,L,7,Cindy Haasch,Germany,78,2004-08-19T00:00:00.000000,0,"",9,3,17.311430527036276,4
2021-12-12,Otepää,Estonia,World Cup,97,5,Individual,0,0,2022,4,L,8,Cindy Haasch,Germany,78,2004-08-19T00:00:00.000000,0,"",13,3,17.314168377823407,5
2021-12-17,Ramsau,Austria,World Cup,98,5,Individual,0,0,2022,5,L,12,Cindy Haasch,Germany,78,2004-08-19T00:00:00.000000,0,"",13,9,17.32785763175907,6
2022-01-08,Val di Fiemme,Italy,World Cup,104,5,Mass Start,1,0,2022,6,L,12,Cindy Haasch,Germany,78,2004-08-19T00:00:00.000000,0,"",17,7,17.388090349075974,7
2022-03-12,Schonach,Germany,World Cup,106,5,Individual,0,0,2022,7,L,14,Cindy Haasch,Germany,78,2004-08-19T00:00:00.000000,0,"",19,3,17.560574948665298,8
2022-03-13,Schonach,Germany,World Cup,106,5,Individual,0,0,2022,8,L,12,Cindy Haasch,Germany,78,2004-08-19T00:00:00.000000,0,"",16,6,17.56331279945243,9
2022-12-02,Lillehammer,Norway,World Cup,100,5,Individual,0,0,2023,1,L,19,Cindy Haasch,Germany,78,2004-08-19T00:00:00.000000,0,"",21,13,18.286105407255306,10
2022-12-03,Lillehammer,Norway,World Cup,100,5,Individual,0,0,2023,2,L,21,Cindy Haasch,Germany,78,2004-08-19T00:00:00.000000,0,"",22,17,18.288843258042437,11
2023-01-08,Otepää,Estonia,World Cup,97,5,Individual,0,0,2023,5,L,13,Cindy Haasch,Germany,78,2004-08-19T00:00:00.000000,0,"",11,14,18.38740588637919,12
2023-01-27,Seefeld,Austria,World Cup,109,5,Individual,0,0,2023,6,L,14,Cindy Haasch,Germany,78,2004-08-19T00:00:00.000000,0,"",14,11,18.439425051334702,13
2023-01-28,Seefeld,Austria,World Cup,109,5,Individual,0,0,2023,7,L,12,Cindy Haasch,Germany,78,2004-08-19T00:00:00.000000,0,"",12,13,18.442162902121833,14
2023-02-11,Schonach,Germany,World Cup,100,5,Individual,0,0,2023,8,L,15,Cindy Haasch,Germany,78,2004-08-19T00:00:00.000000,0,"",15,7,18.480492813141684,15
2023-02-12,Schonach,Germany,World Cup,100,5,Individual,0,0,2023,9,L,14,Cindy Haasch,Germany,78,2004-08-19T00:00:00.000000,0,"",13,12,18.483230663928815,16
2023-03-11,Holmenkollen,Norway,World Cup,106,5,Individual,0,0,2023,11,L,16,Cindy Haasch,Germany,78,2004-08-19T00:00:00.000000,0,"",20,16,18.55715263518138,17
2024-12-06,Lillehammer,Norway,World Cup,98,5,Individual,0,0,2025,1,L,18,Cindy Haasch,Germany,78,2004-08-19T00:00:00.000000,0,"",20,18,20.298425735797398,18
2024-12-07,Lillehammer,Norway,World Cup,98,5,Individual Compact,0,0,2025,2,L,24,Cindy Haasch,Germany,78,2004-08-19T00:00:00.000000,0,"",20,22,20.30116358658453,19
2024-12-20,Ramsau,Austria,World Cup,96,5,Mass Start,1,0,2025,3,L,10,Cindy Haasch,Germany,78,2004-08-19T00:00:00.000000,0,"",9,12,20.33675564681725,20
2024-12-21,Ramsau,Austria,World Cup,96,5,Individual Compact,0,0,2025,4,L,4,Cindy Haasch,Germany,78,2004-08-19T00:00:00.000000,0,"",3,9,20.33949349760438,21
2025-01-18,Schonach,Germany,World Cup,100,5,Individual,0,0,2025,5,L,19,Cindy Haasch,Germany,78,2004-08-19T00:00:00.000000,0,"",20,15,20.416153319644078,22
2025-01-19,Schonach,Germany,World Cup,100,5,Individual Compact,0,0,2025,6,L,11,Cindy Haasch,Germany,78,2004-08-19T00:00:00.000000,0,"",17,8,20.418891170431213,23
2025-01-31,Seefeld,Austria,World Cup,109,5,Mass Start,1,0,2025,7,L,18,Cindy Haasch,Germany,78,2004-08-19T00:00:00.000000,0,"",21,11,20.451745379876797,24
2025-02-01,Seefeld,Austria,World Cup,109,5,Individual Compact,0,0,2025,8,L,10,Cindy Haasch,Germany,78,2004-08-19T00:00:00.000000,0,"",13,12,20.45448323066393,25
2025-02-02,Seefeld,Austria,World Cup,109,5,Individual,0,0,2025,9,L,10,Cindy Haasch,Germany,78,2004-08-19T00:00:00.000000,0,"",12,11,20.45722108145106,26
2025-02-07,Otepää,Estonia,World Cup,97,5,Mass Start,1,0,2025,10,L,5,Cindy Haasch,Germany,78,2004-08-19T00:00:00.000000,0,"",7,12,20.470910335386723,27
2020-12-18,Ramsau,Austria,World Cup,98,N/A,Individual,0,0,2021,1,L,7,Mari Leinan Lund,Norway,8,1999-05-28T00:00:00.000000,0,"",10,9,21.560574948665298,1
2021-02-27,Oberstdorf,Germany,World Championship,106,N/A,Individual,0,0,2021,2,L,2,Mari Leinan Lund,Norway,8,1999-05-28T00:00:00.000000,0,"",1,8,21.754962354551676,2
2021-12-03,Lillehammer,Norway,World Cup,98,5,Individual,0,0,2022,1,L,2,Mari Leinan Lund,Norway,8,1999-05-28T00:00:00.000000,0,"",1,18,22.518822724161534,3
2021-12-04,Lillehammer,Norway,World Cup,98,5,Individual,0,0,2022,2,L,2,Mari Leinan Lund,Norway,8,1999-05-28T00:00:00.000000,0,"",1,20,22.521560574948666,4
2022-01-08,Val di Fiemme,Italy,World Cup,104,5,Mass Start,1,0,2022,6,L,5,Mari Leinan Lund,Norway,8,1999-05-28T00:00:00.000000,0,"",3,10,22.61738535249829,5
2023-01-27,Seefeld,Austria,World Cup,109,5,Individual,0,0,2023,6,L,5,Mari Leinan Lund,Norway,8,1999-05-28T00:00:00.000000,0,"",5,8,23.668720054757017,6
2023-01-28,Seefeld,Austria,World Cup,109,5,Individual,0,0,2023,7,L,8,Mari Leinan Lund,Norway,8,1999-05-28T00:00:00.000000,0,"",10,10,23.67145790554415,7
2023-02-11,Schonach,Germany,World Cup,100,5,Individual,0,0,2023,8,L,5,Mari Leinan Lund,Norway,8,1999-05-28T00:00:00.000000,0,"",9,6,23.709787816563995,8
2023-02-24,Planica,Slovenia,World Championship,100,5,Individual,0,0,2023,10,L,20,Mari Leinan Lund,Norway,8,1999-05-28T00:00:00.000000,0,"",24,17,23.745379876796715,9
2023-03-11,Holmenkollen,Norway,World Cup,106,5,Individual,0,0,2023,11,L,14,Mari Leinan Lund,Norway,8,1999-05-28T00:00:00.000000,0,"",17,11,23.786447638603697,10
2023-12-01,Lillehammer,Norway,World Cup,98,5,Individual,0,0,2024,1,L,3,Mari Leinan Lund,Norway,8,1999-05-28T00:00:00.000000,0,"",2,10,24.5119780971937,11
2023-12-02,Lillehammer,Norway,World Cup,98,5,Individual,0,0,2024,2,L,3,Mari Leinan Lund,Norway,8,1999-05-28T00:00:00.000000,0,"",2,8,24.514715947980836,12
2023-12-15,Ramsau,Austria,World Cup,98,5,Individual,0,0,2024,3,L,7,Mari Leinan Lund,Norway,8,1999-05-28T00:00:00.000000,0,"",8,7,24.550308008213552,13
2023-12-16,Ramsau,Austria,World Cup,N/A,N/A,Individual Compact,0,0,2024,4,L,7,Mari Leinan Lund,Norway,8,1999-05-28T00:00:00.000000,0,"",8,7,24.553045859000683,14
2024-01-13,Oberstdorf,Germany,World Cup,106,5,Individual,0,0,2024,5,L,1,Mari Leinan Lund,Norway,8,1999-05-28T00:00:00.000000,0,"",1,5,24.629705681040384,15
2024-01-14,Oberstdorf,Germany,World Cup,N/A,N/A,Individual Compact,0,0,2024,6,L,3,Mari Leinan Lund,Norway,8,1999-05-28T00:00:00.000000,0,"",1,8,24.632443531827516,16
2024-01-27,Schonach,Germany,World Cup,100,5,Individual,0,0,2024,7,L,1,Mari Leinan Lund,Norway,8,1999-05-28T00:00:00.000000,0,"",1,4,24.66803559206023,17
2024-01-28,Schonach,Germany,World Cup,100,7.5,Individual,0,0,2024,8,L,2,Mari Leinan Lund,Norway,8,1999-05-28T00:00:00.000000,0,"",1,5,24.670773442847363,18
2024-02-02,Seefeld,Austria,World Cup,109,5,Individual,0,0,2024,9,L,2,Mari Leinan Lund,Norway,8,1999-05-28T00:00:00.000000,0,"",1,12,24.684462696783026,19
2024-02-09,Otepää,Estonia,World Cup,97,5,Mass Start,1,0,2024,11,L,3,Mari Leinan Lund,Norway,8,1999-05-28T00:00:00.000000,0,"",2,12,24.70362765229295,20
2024-02-10,Otepää,Estonia,World Cup,97,5,Individual,0,0,2024,12,L,5,Mari Leinan Lund,Norway,8,1999-05-28T00:00:00.000000,0,"",5,7,24.706365503080082,21
2024-02-11,Otepää,Estonia,World Cup,97,5,Individual,0,0,2024,13,L,2,Mari Leinan Lund,Norway,8,1999-05-28T00:00:00.000000,0,"",1,7,24.709103353867214,22
2024-03-09,Holmenkollen,Norway,World Cup,106,5,Individual,0,0,2024,14,L,2,Mari Leinan Lund,Norway,8,1999-05-28T00:00:00.000000,0,"",1,8,24.78302532511978,23
2020-12-18,Ramsau,Austria,World Cup,98,N/A,Individual,0,0,2021,1,L,29,Alexa Brabec,USA,81,2004-10-08T00:00:00.000000,0,"",30,24,16.194387405886378,1
2021-02-27,Oberstdorf,Germany,World Championship,106,N/A,Individual,0,0,2021,2,L,26,Alexa Brabec,USA,81,2004-10-08T00:00:00.000000,0,"",27,18,16.38877481177276,2
2022-01-08,Val di Fiemme,Italy,World Cup,104,5,Mass Start,1,0,2022,6,L,20,Alexa Brabec,USA,81,2004-10-08T00:00:00.000000,0,"",23,12,17.25119780971937,3
2022-12-02,Lillehammer,Norway,World Cup,100,5,Individual,0,0,2023,1,L,27,Alexa Brabec,USA,81,2004-10-08T00:00:00.000000,0,"",27,19,18.1492128678987,4
2022-12-03,Lillehammer,Norway,World Cup,100,5,Individual,0,0,2023,2,L,25,Alexa Brabec,USA,81,2004-10-08T00:00:00.000000,0,"",26,15,18.151950718685832,5
2023-01-08,Otepää,Estonia,World Cup,97,5,Individual,0,0,2023,5,L,24,Alexa Brabec,USA,81,2004-10-08T00:00:00.000000,0,"",27,15,18.250513347022586,6
2023-02-24,Planica,Slovenia,World Championship,100,5,Individual,0,0,2023,10,L,28,Alexa Brabec,USA,81,2004-10-08T00:00:00.000000,0,"",31,16,18.379192334017795,7
2023-12-01,Lillehammer,Norway,World Cup,98,5,Individual,0,0,2024,1,L,24,Alexa Brabec,USA,81,2004-10-08T00:00:00.000000,0,"",24,23,19.145790554414784,8
2023-12-02,Lillehammer,Norway,World Cup,98,5,Individual,0,0,2024,2,L,23,Alexa Brabec,USA,81,2004-10-08T00:00:00.000000,0,"",26,13,19.148528405201915,9
2023-12-15,Ramsau,Austria,World Cup,98,5,Individual,0,0,2024,3,L,22,Alexa Brabec,USA,81,2004-10-08T00:00:00.000000,0,"",24,13,19.184120465434635,10
2023-12-16,Ramsau,Austria,World Cup,N/A,N/A,Individual Compact,0,0,2024,4,L,18,Alexa Brabec,USA,81,2004-10-08T00:00:00.000000,0,"",23,14,19.186858316221766,11
2024-01-13,Oberstdorf,Germany,World Cup,106,5,Individual,0,0,2024,5,L,19,Alexa Brabec,USA,81,2004-10-08T00:00:00.000000,0,"",22,13,19.263518138261464,12
2024-01-14,Oberstdorf,Germany,World Cup,N/A,N/A,Individual Compact,0,0,2024,6,L,14,Alexa Brabec,USA,81,2004-10-08T00:00:00.000000,0,"",22,11,19.266255989048595,13
2024-01-27,Schonach,Germany,World Cup,100,5,Individual,0,0,2024,7,L,23,Alexa Brabec,USA,81,2004-10-08T00:00:00.000000,0,"",22,22,19.301848049281315,14
2024-01-28,Schonach,Germany,World Cup,100,7.5,Individual,0,0,2024,8,L,15,Alexa Brabec,USA,81,2004-10-08T00:00:00.000000,0,"",20,11,19.304585900068446,15
2024-02-02,Seefeld,Austria,World Cup,109,5,Individual,0,0,2024,9,L,10,Alexa Brabec,USA,81,2004-10-08T00:00:00.000000,0,"",13,11,19.318275154004105,16
2024-02-03,Seefeld,Austria,World Cup,109,5,Individual Compact,0,0,2024,10,L,12,Alexa Brabec,USA,81,2004-10-08T00:00:00.000000,0,"",10,10,19.32101300479124,17
2024-03-09,Holmenkollen,Norway,World Cup,106,5,Individual,0,0,2024,14,L,23,Alexa Brabec,USA,81,2004-10-08T00:00:00.000000,0,"",26,16,19.416837782340863,18
2024-03-17,Trondheim,Norway,World Cup,100,7.5,Individual,0,0,2024,15,L,19,Alexa Brabec,USA,81,2004-10-08T00:00:00.000000,0,"",26,6,19.43874058863792,19
2024-12-06,Lillehammer,Norway,World Cup,98,5,Individual,0,0,2025,1,L,15,Alexa Brabec,USA,81,2004-10-08T00:00:00.000000,0,"",21,8,20.161533196440793,20
2024-12-07,Lillehammer,Norway,World Cup,98,5,Individual Compact,0,0,2025,2,L,11,Alexa Brabec,USA,81,2004-10-08T00:00:00.000000,0,"",22,9,20.164271047227924,21
2025-01-18,Schonach,Germany,World Cup,100,5,Individual,0,0,2025,5,L,10,Alexa Brabec,USA,81,2004-10-08T00:00:00.000000,0,"",14,6,20.279260780287473,22
2025-01-19,Schonach,Germany,World Cup,100,5,Individual Compact,0,0,2025,6,L,7,Alexa Brabec,USA,81,2004-10-08T00:00:00.000000,0,"",12,5,20.281998631074607,23
2025-01-31,Seefeld,Austria,World Cup,109,5,Mass Start,1,0,2025,7,L,11,Alexa Brabec,USA,81,2004-10-08T00:00:00.000000,0,"",15,6,20.314852840520192,24
2025-02-01,Seefeld,Austria,World Cup,109,5,Individual Compact,0,0,2025,8,L,5,Alexa Brabec,USA,81,2004-10-08T00:00:00.000000,0,"",9,3,20.317590691307323,25
2025-02-02,Seefeld,Austria,World Cup,109,5,Individual,0,0,2025,9,L,4,Alexa Brabec,USA,81,2004-10-08T00:00:00.000000,0,"",4,5,20.320328542094455,26
2025-02-07,Otepää,Estonia,World Cup,97,5,Mass Start,1,0,2025,10,L,11,Alexa Brabec,USA,81,2004-10-08T00:00:00.000000,0,"",13,10,20.334017796030118,27
2025-02-08,Otepää,Estonia,World Cup,97,5,Individual,0,0,2025,11,L,9,Alexa Brabec,USA,81,2004-10-08T00:00:00.000000,0,"",10,7,20.33675564681725,28
2025-02-09,Otepää,Estonia,World Cup,97,5,Individual Compact,0,0,2025,12,L,12,Alexa Brabec,USA,81,2004-10-08T00:00:00.000000,0,"",16,11,20.33949349760438,29
2025-02-27,Trondheim,Norway,World Championship,102,5,Mass Start,1,0,2025,13,L,4,Alexa Brabec,USA,81,2004-10-08T00:00:00.000000,0,"",8,7,20.38877481177276,30
2025-03-02,Trondheim,Norway,World Championship,102,5,Individual,0,0,2025,14,L,11,Alexa Brabec,USA,81,2004-10-08T00:00:00.000000,0,"",14,6,20.396988364134156,31
2025-03-15,Holmenkollen,Norway,World Cup,134,5,Individual,0,0,2025,15,L,18,Alexa Brabec,USA,81,2004-10-08T00:00:00.000000,0,"",19,12,20.432580424366872,32
2025-03-16,Holmenkollen,Norway,World Cup,134,5,Individual Compact,0,0,2025,16,L,7,Alexa Brabec,USA,81,2004-10-08T00:00:00.000000,0,"",13,7,20.435318275154003,33
2025-12-05,Trondheim,Norway,World Cup,102,5,Individual Compact,0,0,2026,1,L,3,Alexa Brabec,USA,81,2004-10-08T00:00:00.000000,0,"",5,5,21.15811088295688,1
2025-12-06,Trondheim,Norway,World Cup,102,5,Mass Start,1,0,2026,2,L,4,Alexa Brabec,USA,81,2004-10-08T00:00:00.000000,0,"",8,3,21.16084873374401,2
2025-12-19,Ramsau,Austria,World Cup,98,5,Mass Start,1,0,2026,3,L,2,Alexa Brabec,USA,81,2004-10-08T00:00:00.000000,0,"",4,2,21.196440793976727,3
2025-12-20,Ramsau,Austria,World Cup,98,5,Individual,0,0,2026,4,L,2,Alexa Brabec,USA,81,2004-10-08T00:00:00.000000,0,"",2,3,21.19917864476386,4
2026-01-09,Otepää,Estonia,World Cup,97,5,Mass Start,1,0,2026,5,L,4,Alexa Brabec,USA,81,2004-10-08T00:00:00.000000,0,"",3,4,21.253935660506503,5
2026-01-10,Otepää,Estonia,World Cup,97,5,Individual,0,0,2026,6,L,4,Alexa Brabec,USA,81,2004-10-08T00:00:00.000000,0,"",7,4,21.256673511293634,6
2026-01-11,Otepää,Estonia,World Cup,97,5,Individual Compact,0,0,2026,7,L,3,Alexa Brabec,USA,81,2004-10-08T00:00:00.000000,0,"",5,10,21.259411362080765,7
2026-01-17,Oberhof,Germany,World Cup,100,5,Individual,0,0,2026,8,L,4,Alexa Brabec,USA,81,2004-10-08T00:00:00.000000,0,"",1,12,21.27583846680356,8
2026-01-18,Oberhof,Germany,World Cup,100,5,Individual,0,0,2026,9,L,4,Alexa Brabec,USA,81,2004-10-08T00:00:00.000000,0,"",2,7,21.27857631759069,9
2026-01-30,Seefeld,Austria,World Cup,109,5,Mass Start,1,0,2026,10,L,1,Alexa Brabec,USA,81,2004-10-08T00:00:00.000000,0,"",3,3,21.311430527036276,10
2026-01-31,Seefeld,Austria,World Cup,109,5,Individual Compact,0,0,2026,11,L,2,Alexa Brabec,USA,81,2004-10-08T00:00:00.000000,0,"",1,6,21.314168377823407,11
2026-02-01,Seefeld,Austria,World Cup,109,7.5,Individual,0,0,2026,12,L,2,Alexa Brabec,USA,81,2004-10-08T00:00:00.000000,0,"",2,2,21.31690622861054,12
2022-12-02,Lillehammer,Norway,World Cup,100,5,Individual,0,0,2023,1,L,29,Jolana Hradilova,Czechia,87,2004-06-29T00:00:00.000000,0,"",28,29,18.425735797399042,1
2022-12-03,Lillehammer,Norway,World Cup,100,5,Individual,0,0,2023,2,L,29,Jolana Hradilova,Czechia,87,2004-06-29T00:00:00.000000,0,"",25,30,18.428473648186174,2
2022-12-16,Ramsau,Austria,World Cup,97,5,Individual,0,0,2023,3,L,25,Jolana Hradilova,Czechia,87,2004-06-29T00:00:00.000000,0,"",26,24,18.46406570841889,3
2022-12-17,Ramsau,Austria,World Cup,97,5,Individual,0,0,2023,4,L,25,Jolana Hradilova,Czechia,87,2004-06-29T00:00:00.000000,0,"",23,24,18.466803559206024,4
2023-01-08,Otepää,Estonia,World Cup,97,5,Individual,0,0,2023,5,L,20,Jolana Hradilova,Czechia,87,2004-06-29T00:00:00.000000,0,"",18,19,18.527036276522928,5
2024-12-20,Ramsau,Austria,World Cup,96,5,Mass Start,1,0,2025,3,L,27,Jolana Hradilova,Czechia,87,2004-06-29T00:00:00.000000,0,"",27,31,20.476386036960985,6
2025-02-27,Trondheim,Norway,World Championship,102,5,Mass Start,1,0,2025,13,L,35,Jolana Hradilova,Czechia,87,2004-06-29T00:00:00.000000,0,"",35,34,20.6652977412731,7
2025-03-02,Trondheim,Norway,World Championship,102,5,Individual,0,0,2025,14,L,38,Jolana Hradilova,Czechia,87,2004-06-29T00:00:00.000000,0,"",38,36,20.673511293634498,8
2025-12-05,Trondheim,Norway,World Cup,102,5,Individual Compact,0,0,2026,1,L,34,Jolana Hradilova,Czechia,87,2004-06-29T00:00:00.000000,0,"",33,34,21.43463381245722,1
2025-12-06,Trondheim,Norway,World Cup,102,5,Mass Start,1,0,2026,2,L,31,Jolana Hradilova,Czechia,87,2004-06-29T00:00:00.000000,0,"",27,33,21.437371663244353,2
2025-12-19,Ramsau,Austria,World Cup,98,5,Mass Start,1,0,2026,3,L,30,Jolana Hradilova,Czechia,87,2004-06-29T00:00:00.000000,0,"",28,30,21.47296372347707,3
2025-12-20,Ramsau,Austria,World Cup,98,5,Individual,0,0,2026,4,L,29,Jolana Hradilova,Czechia,87,2004-06-29T00:00:00.000000,0,"",25,28,21.475701574264203,4
2026-01-09,Otepää,Estonia,World Cup,97,5,Mass Start,1,0,2026,5,L,32,Jolana Hradilova,Czechia,87,2004-06-29T00:00:00.000000,0,"",31,33,21.530458590006845,5
2026-01-10,Otepää,Estonia,World Cup,97,5,Individual,0,0,2026,6,L,30,Jolana Hradilova,Czechia,87,2004-06-29T00:00:00.000000,0,"",31,29,21.533196440793976,6
2026-01-11,Otepää,Estonia,World Cup,97,5,Individual Compact,0,0,2026,7,L,29,Jolana Hradilova,Czechia,87,2004-06-29T00:00:00.000000,0,"",29,28,21.535934291581107,7
2026-01-30,Seefeld,Austria,World Cup,109,5,Mass Start,1,0,2026,10,L,31,Jolana Hradilova,Czechia,87,2004-06-29T00:00:00.000000,0,"",29,31,21.587953456536617,8
2022-03-12,Schonach,Germany,World Cup,106,5,Individual,0,0,2022,7,L,2,Haruka Kasai,Japan,88,2004-02-04T00:00:00.000000,0,"",2,6,18.099931553730322,1
2022-03-13,Schonach,Germany,World Cup,106,5,Individual,0,0,2022,8,L,2,Haruka Kasai,Japan,88,2004-02-04T00:00:00.000000,0,"",2,5,18.102669404517453,2
2022-12-02,Lillehammer,Norway,World Cup,100,5,Individual,0,0,2023,1,L,9,Haruka Kasai,Japan,88,2004-02-04T00:00:00.000000,0,"",12,6,18.82546201232033,3
2022-12-03,Lillehammer,Norway,World Cup,100,5,Individual,0,0,2023,2,L,8,Haruka Kasai,Japan,88,2004-02-04T00:00:00.000000,0,"",9,12,18.82819986310746,4
2022-12-16,Ramsau,Austria,World Cup,97,5,Individual,0,0,2023,3,L,11,Haruka Kasai,Japan,88,2004-02-04T00:00:00.000000,0,"",7,17,18.863791923340177,5
2022-12-17,Ramsau,Austria,World Cup,97,5,Individual,0,0,2023,4,L,9,Haruka Kasai,Japan,88,2004-02-04T00:00:00.000000,0,"",9,11,18.86652977412731,6
2023-01-08,Otepää,Estonia,World Cup,97,5,Individual,0,0,2023,5,L,12,Haruka Kasai,Japan,88,2004-02-04T00:00:00.000000,0,"",13,7,18.926762491444215,7
2023-01-27,Seefeld,Austria,World Cup,109,5,Individual,0,0,2023,6,L,7,Haruka Kasai,Japan,88,2004-02-04T00:00:00.000000,0,"",7,7,18.978781656399725,8
2023-01-28,Seefeld,Austria,World Cup,109,5,Individual,0,0,2023,7,L,7,Haruka Kasai,Japan,88,2004-02-04T00:00:00.000000,0,"",8,7,18.981519507186857,9
2023-02-11,Schonach,Germany,World Cup,100,5,Individual,0,0,2023,8,L,8,Haruka Kasai,Japan,88,2004-02-04T00:00:00.000000,0,"",5,17,19.019849418206707,10
2023-02-12,Schonach,Germany,World Cup,100,5,Individual,0,0,2023,9,L,6,Haruka Kasai,Japan,88,2004-02-04T00:00:00.000000,0,"",8,4,19.02258726899384,11
2023-02-24,Planica,Slovenia,World Championship,100,5,Individual,0,0,2023,10,L,3,Haruka Kasai,Japan,88,2004-02-04T00:00:00.000000,0,"",3,3,19.055441478439423,12
