Date,City,Country,Sex,Distance,RaceType,MassStart,Event,Place,Skier,Nation,ID,Season,Race,Birthday,Age,Exp,Leg,Pelo,Elo
2025-09-19,Val di Fiemme,Italy,L,5,Individual,0,Friday 19.Sep 2025,21,Ronja Loh,Germany,171,2026,4,2005-04-21T00:00:00.000000,20.413415468856947,3,0,1291.6510637140618,1284.9951875456452
2025-09-19,Val di Fiemme,Italy,L,5,Individual,0,Friday 19.Sep 2025,22,Mille Marie Hagen,Norway,180,2026,4,2002-12-13T00:00:00.000000,22.767967145790553,1,0,1300.0,1292.0198727790644
2025-09-19,Val di Fiemme,Italy,L,5,Individual,0,Friday 19.Sep 2025,23,Maja Loh,Germany,215,2026,4,2007-04-18T00:00:00.000000,18.422997946611908,1,0,1300.0,1291.0198727790644
2025-09-19,Val di Fiemme,Italy,L,5,Individual,0,Friday 19.Sep 2025,24,Marion Droz Vincent,France,229,2026,4,2008-01-08T00:00:00.000000,17.697467488021903,3,0,1296.5129487158854,1286.6682738128063
2025-09-19,Val di Fiemme,Italy,L,5,Individual,0,Friday 19.Sep 2025,25,Karina Kozlova,Ukraine,246,2026,4,2009-05-01T00:00:00.000000,16.386036960985628,2,0,1294.5129487158854,1283.745950203532
2025-09-19,Val di Fiemme,Italy,L,5,Individual,0,Friday 19.Sep 2025,26,Anna Senoner,Italy,208,2026,4,2007-11-14T00:00:00.000000,17.848049281314168,1,0,1300.0,1288.0198727790644
2025-09-19,Val di Fiemme,Italy,L,5,Individual,0,Friday 19.Sep 2025,27,Jolana Hradilova,Czechia,87,2026,4,2004-06-29T00:00:00.000000,21.22381930184805,1,0,1300.0,1287.0198727790644
2025-12-05,Trondheim,Norway,L,5,Individual Compact,0,World Cup,1,Ida Marie Hagen,Norway,60,2026,5,2000-08-18T00:00:00.000000,25.297741273100616,2,0,1304.0198727790644,1320.8768197410154
2025-12-05,Trondheim,Norway,L,5,Individual Compact,0,World Cup,2,Nathalie Armbruster,Germany,168,2026,5,2006-01-02T00:00:00.000000,19.923340177960302,5,0,1325.6926623638387,1340.4607406008222
2025-12-05,Trondheim,Norway,L,5,Individual Compact,0,World Cup,3,Alexa Brabec,USA,81,2026,5,2004-10-08T00:00:00.000000,21.15811088295688,2,0,1307.0198727790644,1321.7258383907083
2025-12-05,Trondheim,Norway,L,5,Individual Compact,0,World Cup,4,Katharina Gruber,Austria,219,2026,5,2008-08-26T00:00:00.000000,17.27583846680356,3,0,1303.981026475047,1317.8399286477288
2025-12-05,Trondheim,Norway,L,5,Individual Compact,0,World Cup,5,Minja Korhonen,Finland,200,2026,5,2007-05-19T00:00:00.000000,18.548939082819984,5,0,1323.0360275119074,1334.9372347923095
2025-12-05,Trondheim,Norway,L,5,Individual Compact,0,World Cup,6,Lisa-Marie Hirner,Austria,52,2026,5,2003-10-03T00:00:00.000000,22.17385352498289,2,0,1307.0,1318.7069656320862
2025-12-05,Trondheim,Norway,L,5,Individual Compact,0,World Cup,7,Yuna Kasai,Japan,161,2026,5,2004-02-04T00:00:00.000000,21.83436002737851,2,0,1312.0198727790644,1322.4743111511402
2025-12-05,Trondheim,Norway,L,5,Individual Compact,0,World Cup,8,Ingrid Låte,Norway,201,2026,5,2007-07-23T00:00:00.000000,18.3709787816564,1,0,1300.0,1310.0592849903805
2025-12-05,Trondheim,Norway,L,5,Individual Compact,0,World Cup,9,Heta Hirvonen,Finland,218,2026,5,2008-10-16T00:00:00.000000,17.136208076659823,3,0,1308.13640715105,1316.786190784131
2025-12-05,Trondheim,Norway,L,5,Individual Compact,0,World Cup,10,Yuzuki Kainuma,Japan,239,2026,5,2007-07-22T00:00:00.000000,18.373716632443532,1,0,1300.0,1308.0592849903805
2025-12-05,Trondheim,Norway,L,5,Individual Compact,0,World Cup,11,Marte Leinan Lund,Norway,7,2026,5,2001-04-01T00:00:00.000000,24.67898699520876,1,0,1300.0,1307.0592849903805
2025-12-05,Trondheim,Norway,L,5,Individual Compact,0,World Cup,12,Jenny Nowak,Germany,25,2026,5,2002-08-20T00:00:00.000000,23.293634496919918,5,0,1314.2744212653865,1319.615511079294
2025-12-05,Trondheim,Norway,L,5,Individual Compact,0,World Cup,13,Trine Göpfert,Germany,107,2026,5,2005-06-19T00:00:00.000000,20.462696783025326,3,0,1294.674076349921,1300.0014053677864
2025-12-05,Trondheim,Norway,L,5,Individual Compact,0,World Cup,14,Ronja Loh,Germany,171,2026,5,2005-04-21T00:00:00.000000,20.62422997946612,4,0,1284.9951875456452,1289.8091573373806
2025-12-05,Trondheim,Norway,L,5,Individual Compact,0,World Cup,15,Masa Likozar Brankovic,Slovenia,243,2026,5,2009-04-13T00:00:00.000000,16.646132785763175,2,0,1303.0,1305.9082801986224
2025-12-05,Trondheim,Norway,L,5,Individual Compact,0,World Cup,16,Tia Malovrh,Slovenia,221,2026,5,2008-07-16T00:00:00.000000,17.388090349075974,3,0,1306.825650841547,1308.5413899993916
2025-12-05,Trondheim,Norway,L,5,Individual Compact,0,World Cup,17,Annika Malacinski,USA,61,2026,5,2001-05-09T00:00:00.000000,24.57494866529774,2,0,1301.0198727790644,1302.0278224045928
2025-12-05,Trondheim,Norway,L,5,Individual Compact,0,World Cup,18,Anna-Sophie Gredler,Austria,223,2026,5,2008-01-21T00:00:00.000000,17.872689938398356,3,0,1287.3305773972882,1288.0272138400703
2025-12-05,Trondheim,Norway,L,5,Individual Compact,0,World Cup,19,Tara Geraghty-Moats,USA,58,2026,5,1993-04-12T00:00:00.000000,32.648870636550306,3,0,1310.374826001752,1308.9119993831853
2025-12-05,Trondheim,Norway,L,5,Individual Compact,0,World Cup,20,Teja Pavec,Slovenia,209,2026,5,2007-04-15T00:00:00.000000,18.642026009582477,3,0,1302.5129487158854,1300.4457442691626
2025-12-05,Trondheim,Norway,L,5,Individual Compact,0,World Cup,21,Mille Marie Hagen,Norway,180,2026,5,2002-12-13T00:00:00.000000,22.978781656399725,2,0,1292.0198727790644,1289.480733600123
2025-12-05,Trondheim,Norway,L,5,Individual Compact,0,World Cup,22,Claudia Purker,Austria,177,2026,5,1999-01-15T00:00:00.000000,26.888432580424368,3,0,1305.0198727790644,1300.826489146755
2025-12-05,Trondheim,Norway,L,5,Individual Compact,0,World Cup,23,Léna Brocard,France,53,2026,5,2000-05-19T00:00:00.000000,25.546885694729635,3,0,1299.5129487158854,1294.5967491609879
2025-12-05,Trondheim,Norway,L,5,Individual Compact,0,World Cup,24,Daniela Dejori,Italy,37,2026,5,2002-08-01T00:00:00.000000,23.345653661875428,2,0,1294.0198727790644,1288.3801186251953
2025-12-05,Trondheim,Norway,L,5,Individual Compact,0,World Cup,25,Annalena Slamik,Austria,41,2026,5,2003-03-23T00:00:00.000000,22.704996577686515,3,0,1293.1752482849142,1286.577988355279
2025-12-05,Trondheim,Norway,L,5,Individual Compact,0,World Cup,26,Nora Helene Evans,Norway,231,2026,5,2008-09-11T00:00:00.000000,17.232032854209447,1,0,1300.0,1292.0592849903805
2025-12-05,Trondheim,Norway,L,5,Individual Compact,0,World Cup,27,Veronica Gianmoena,Italy,29,2026,5,1995-10-25T00:00:00.000000,30.11362080766598,2,0,1296.0198727790644,1287.2794798459547
2025-12-05,Trondheim,Norway,L,5,Individual Compact,0,World Cup,28,Greta Pinzani,Italy,96,2026,5,2005-02-14T00:00:00.000000,20.804928131416837,2,0,1298.0198727790644,1288.1788239122907
2025-12-05,Trondheim,Norway,L,5,Individual Compact,0,World Cup,29,Jonna Kil,Poland,68,2026,5,2000-07-09T00:00:00.000000,25.4072553045859,3,0,1299.058718755133,1288.165382318326
2025-12-05,Trondheim,Norway,L,5,Individual Compact,0,World Cup,30,Marion Droz Vincent,France,229,2026,5,2008-01-08T00:00:00.000000,17.908281998631075,4,0,1286.6682738128063,1275.398192169263
2025-12-05,Trondheim,Norway,L,5,Individual Compact,0,World Cup,31,Romane Baud,France,206,2026,5,2006-09-23T00:00:00.000000,19.200547570157426,5,0,1294.81774317183,1282.1378431491135
2025-12-05,Trondheim,Norway,L,5,Individual Compact,0,World Cup,32,Hanna Midtsundstad,Norway,3,2026,5,1999-09-22T00:00:00.000000,26.203969883641342,1,0,1300.0,1286.0592849903805
2025-12-05,Trondheim,Norway,L,5,Individual Compact,0,World Cup,33,Ingrid Græsli,Norway,248,2026,5,2009-09-04T00:00:00.000000,16.251882272416154,1,0,1300.0,1285.0592849903805
2025-12-05,Trondheim,Norway,L,5,Individual Compact,0,World Cup,34,Jolana Hradilova,Czechia,87,2026,5,2004-06-29T00:00:00.000000,21.43463381245722,2,0,1287.0198727790644,1271.7321233151015
2025-12-05,Trondheim,Norway,L,5,Individual Compact,0,World Cup,35,Tereza Koldovska,Czechia,89,2026,5,2004-10-19T00:00:00.000000,21.127994524298426,1,0,1300.0,1283.0592849903805
2025-12-06,Trondheim,Norway,L,5,Mass Start,1,World Cup,1,Katharina Gruber,Austria,219,2026,6,2008-08-26T00:00:00.000000,17.27857631759069,4,0,1317.8399286477288,1333.0662798564508
2025-12-06,Trondheim,Norway,L,5,Mass Start,1,World Cup,2,Ida Marie Hagen,Norway,60,2026,6,2000-08-18T00:00:00.000000,25.300479123887747,3,0,1320.8768197410154,1334.9596573180436
2025-12-06,Trondheim,Norway,L,5,Mass Start,1,World Cup,3,Nathalie Armbruster,Germany,168,2026,6,2006-01-02T00:00:00.000000,19.926078028747433,6,0,1340.4607406008222,1352.6223741641195
2025-12-06,Trondheim,Norway,L,5,Mass Start,1,World Cup,4,Alexa Brabec,USA,81,2026,6,2004-10-08T00:00:00.000000,21.16084873374401,3,0,1321.7258383907083,1333.7685780079405
2025-12-06,Trondheim,Norway,L,5,Mass Start,1,World Cup,5,Minja Korhonen,Finland,200,2026,6,2007-05-19T00:00:00.000000,18.55167693360712,6,0,1334.9372347923095,1345.3577707484405
2025-12-06,Trondheim,Norway,L,5,Mass Start,1,World Cup,6,Yuna Kasai,Japan,161,2026,6,2004-02-04T00:00:00.000000,21.83709787816564,3,0,1322.4743111511402,1332.4817108265509
2025-12-06,Trondheim,Norway,L,5,Mass Start,1,World Cup,7,Heta Hirvonen,Finland,218,2026,6,2008-10-16T00:00:00.000000,17.138945927446954,4,0,1316.786190784131,1326.062366730738
2025-12-06,Trondheim,Norway,L,5,Mass Start,1,World Cup,8,Ingrid Låte,Norway,201,2026,6,2007-07-23T00:00:00.000000,18.373716632443532,2,0,1310.0592849903805,1318.6538077038822
2025-12-06,Trondheim,Norway,L,5,Mass Start,1,World Cup,9,Yuzuki Kainuma,Japan,239,2026,6,2007-07-22T00:00:00.000000,18.376454483230663,2,0,1308.0592849903805,1315.7485254754847
2025-12-06,Trondheim,Norway,L,5,Mass Start,1,World Cup,10,Jenny Nowak,Germany,25,2026,6,2002-08-20T00:00:00.000000,23.29637234770705,6,0,1319.615511079294,1325.7579383927957
2025-12-06,Trondheim,Norway,L,5,Mass Start,1,World Cup,11,Marte Leinan Lund,Norway,7,2026,6,2001-04-01T00:00:00.000000,24.68172484599589,2,0,1307.0592849903805,1312.7958924357908
2025-12-06,Trondheim,Norway,L,5,Mass Start,1,World Cup,12,Lisa-Marie Hirner,Austria,52,2026,6,2003-10-03T00:00:00.000000,22.17659137577002,3,0,1318.7069656320862,1322.8923305779326
2025-12-06,Trondheim,Norway,L,5,Mass Start,1,World Cup,13,Trine Göpfert,Germany,107,2026,6,2005-06-19T00:00:00.000000,20.465434633812457,4,0,1300.0014053677864,1304.072401925708
2025-12-06,Trondheim,Norway,L,5,Mass Start,1,World Cup,14,Annika Malacinski,USA,61,2026,6,2001-05-09T00:00:00.000000,24.577686516084874,3,0,1302.0278224045928,1305.0028049793616
2025-12-06,Trondheim,Norway,L,5,Mass Start,1,World Cup,15,Ronja Loh,Germany,171,2026,6,2005-04-21T00:00:00.000000,20.62696783025325,5,0,1289.8091573373806,1292.362870362146
2025-12-06,Trondheim,Norway,L,5,Mass Start,1,World Cup,16,Annalena Slamik,Austria,41,2026,6,2003-03-23T00:00:00.000000,22.707734428473646,4,0,1286.577988355279,1288.2845752454987
2025-12-06,Trondheim,Norway,L,5,Mass Start,1,World Cup,17,Léna Brocard,France,53,2026,6,2000-05-19T00:00:00.000000,25.54962354551677,4,0,1294.5967491609879,1294.9237837426244
2025-12-06,Trondheim,Norway,L,5,Mass Start,1,World Cup,18,Tara Geraghty-Moats,USA,58,2026,6,1993-04-12T00:00:00.000000,32.65160848733744,4,0,1308.9119993831853,1307.5608533964967
2025-12-06,Trondheim,Norway,L,5,Mass Start,1,World Cup,19,Mille Marie Hagen,Norway,180,2026,6,2002-12-13T00:00:00.000000,22.981519507186857,3,0,1289.480733600123,1288.049989860898
2025-12-06,Trondheim,Norway,L,5,Mass Start,1,World Cup,20,Masa Likozar Brankovic,Slovenia,243,2026,6,2009-04-13T00:00:00.000000,16.648870636550306,3,0,1305.9082801986224,1302.6994125723597
2025-12-06,Trondheim,Norway,L,5,Mass Start,1,World Cup,21,Teja Pavec,Slovenia,209,2026,6,2007-04-15T00:00:00.000000,18.64476386036961,4,0,1300.4457442691626,1296.495687716637
2025-12-06,Trondheim,Norway,L,5,Mass Start,1,World Cup,22,Daniela Dejori,Italy,37,2026,6,2002-08-01T00:00:00.000000,23.34839151266256,3,0,1288.3801186251953,1284.001455937254
2025-12-06,Trondheim,Norway,L,5,Mass Start,1,World Cup,23,Veronica Gianmoena,Italy,29,2026,6,1995-10-25T00:00:00.000000,30.116358658453112,3,0,1287.2794798459547,1281.9528869828714
2025-12-06,Trondheim,Norway,L,5,Mass Start,1,World Cup,24,Marion Droz Vincent,France,229,2026,6,2008-01-08T00:00:00.000000,17.911019849418206,5,0,1275.398192169263,1269.6326218166923
2025-12-06,Trondheim,Norway,L,5,Mass Start,1,World Cup,25,Jonna Kil,Poland,68,2026,6,2000-07-09T00:00:00.000000,25.40999315537303,4,0,1288.165382318326,1280.796879535009
2025-12-06,Trondheim,Norway,L,5,Mass Start,1,World Cup,26,Anna-Sophie Gredler,Austria,223,2026,6,2008-01-21T00:00:00.000000,17.87542778918549,4,0,1288.0272138400703,1279.6652480249443
2025-12-06,Trondheim,Norway,L,5,Mass Start,1,World Cup,27,Romane Baud,France,206,2026,6,2006-09-23T00:00:00.000000,19.203285420944557,6,0,1282.1378431491135,1273.054300548576
2025-12-06,Trondheim,Norway,L,5,Mass Start,1,World Cup,28,Greta Pinzani,Italy,96,2026,6,2005-02-14T00:00:00.000000,20.807665982203968,3,0,1288.1788239122907,1277.8096851754128
2025-12-06,Trondheim,Norway,L,5,Mass Start,1,World Cup,29,Nora Helene Evans,Norway,231,2026,6,2008-09-11T00:00:00.000000,17.234770704996578,2,0,1292.0592849903805,1280.5064818082594
2025-12-06,Trondheim,Norway,L,5,Mass Start,1,World Cup,30,Claudia Purker,Austria,177,2026,6,1999-01-15T00:00:00.000000,26.8911704312115,4,0,1300.826489146755,1287.8583924865586
2025-12-06,Trondheim,Norway,L,5,Mass Start,1,World Cup,31,Jolana Hradilova,Czechia,87,2026,6,2004-06-29T00:00:00.000000,21.437371663244353,3,0,1271.7321233151015,1259.1391455667292
2025-12-06,Trondheim,Norway,L,5,Mass Start,1,World Cup,32,Hanna Midtsundstad,Norway,3,2026,6,1999-09-22T00:00:00.000000,26.206707734428473,2,0,1286.0592849903805,1271.7904023086294
2025-12-06,Trondheim,Norway,L,5,Mass Start,1,World Cup,33,Ingrid Græsli,Norway,248,2026,6,2009-09-04T00:00:00.000000,16.254620123203285,2,0,1285.0592849903805,1269.8376849298722
2025-12-19,Ramsau,Austria,L,5,Mass Start,1,World Cup,1,Ida Marie Hagen,Norway,60,2026,7,2000-08-18T00:00:00.000000,25.336071184120463,4,0,1334.9596573180436,1348.164546672706
2025-12-19,Ramsau,Austria,L,5,Mass Start,1,World Cup,2,Alexa Brabec,USA,81,2026,7,2004-10-08T00:00:00.000000,21.196440793976727,4,0,1333.7685780079405,1346.0242836791576
