Date,City,Country,Sex,Distance,RaceType,MassStart,Event,Place,Skier,Nation,ID,Season,Race,Birthday,Age,Exp,Leg,Pelo,Elo
2025-12-06,Trondheim,Norway,M,10,Mass Start,1,World Cup,23,Kristjan Ilves,Estonia,403,2026,7,1996-06-10T00:00:00.000000,29.489390828199863,4,0,1323.4121268166225,1328.1130997309117
2025-12-06,Trondheim,Norway,M,10,Mass Start,1,World Cup,25,Jens Lurås Oftebro,Norway,1329,2026,7,2000-07-21T00:00:00.000000,25.377138945927445,2,0,1324.7296475418668,1327.8239095244019
2025-12-06,Trondheim,Norway,M,10,Mass Start,1,World Cup,26,Simon Mach,Germany,1981,2026,7,2002-10-20T00:00:00.000000,23.12936344969199,7,0,1317.211998254827,1319.9153926388067
2025-12-06,Trondheim,Norway,M,10,Mass Start,1,World Cup,27,David Mach,Germany,1468,2026,7,2000-05-14T00:00:00.000000,25.56331279945243,5,0,1363.820521454183,1361.7728330229609
2025-12-06,Trondheim,Norway,M,10,Mass Start,1,World Cup,28,Jens Dahlseide Kvamme,Norway,2364,2026,7,2004-12-24T00:00:00.000000,20.95003422313484,1,0,1300.0,1302.0981610256815
2025-12-06,Trondheim,Norway,M,10,Mass Start,1,World Cup,29,Jørgen Berget Storsveen,Norway,2419,2026,7,2005-01-05T00:00:00.000000,20.917180013689254,1,0,1300.0,1301.0981610256815
2025-12-06,Trondheim,Norway,M,10,Mass Start,1,World Cup,30,Eero Hirvonen,Finland,1155,2026,7,1996-01-30T00:00:00.000000,29.8507871321013,4,0,1333.554034481659,1330.9343708068748
2025-12-06,Trondheim,Norway,M,10,Mass Start,1,World Cup,31,Aleksander Skoglund,Norway,1220,2026,7,1999-05-06T00:00:00.000000,26.587268993839835,4,0,1285.6935926978192,1285.9474125676454
2025-12-06,Trondheim,Norway,M,10,Mass Start,1,World Cup,32,Samuel Costa,Italy,84,2026,7,1992-11-30T00:00:00.000000,33.01574264202601,7,0,1334.3986143942197,1329.710712795323
2025-12-06,Trondheim,Norway,M,10,Mass Start,1,World Cup,33,Espen Andersen,Norway,345,2026,7,1993-10-28T00:00:00.000000,32.10677618069815,4,0,1328.04461094708,1322.8704997952998
2025-12-06,Trondheim,Norway,M,10,Mass Start,1,World Cup,34,Matteo Baud,France,1765,2026,7,2002-06-26T00:00:00.000000,23.446954140999313,7,0,1276.0341554234046,1273.5643457184253
2025-12-06,Trondheim,Norway,M,10,Mass Start,1,World Cup,34,Terence Weber,Germany,1137,2026,7,1996-09-24T00:00:00.000000,29.199178644763858,5,0,1338.0367664159166,1330.5551494654644
2025-12-06,Trondheim,Norway,M,10,Mass Start,1,World Cup,36,Gael Blondeau,France,1485,2026,7,2000-12-28T00:00:00.000000,24.93908281998631,7,0,1292.598392494783,1287.295132749686
2025-12-06,Trondheim,Norway,M,10,Mass Start,1,World Cup,37,Gašper Brecl,Slovenia,1295,2026,7,1999-11-18T00:00:00.000000,26.050650239561943,7,0,1248.0711970769603,1245.3198137580403
2025-12-06,Trondheim,Norway,M,10,Mass Start,1,World Cup,38,Atsushi Narita,Japan,2388,2026,7,2005-07-07T00:00:00.000000,20.416153319644078,2,0,1307.968933887016,1299.4215799156548
2025-12-06,Trondheim,Norway,M,10,Mass Start,1,World Cup,39,Pascal Müller,Switzerland,1475,2026,7,2001-07-17T00:00:00.000000,24.38877481177276,6,0,1273.4358669291003,1266.6741771540287
2025-12-06,Trondheim,Norway,M,10,Mass Start,1,World Cup,40,Aaron Kostner,Italy,1193,2026,7,1999-07-08T00:00:00.000000,26.414784394250514,6,0,1263.1858920269387,1256.2416438963685
2025-12-06,Trondheim,Norway,M,10,Mass Start,1,World Cup,41,Andreas Skoglund,Norway,1449,2026,7,2001-03-22T00:00:00.000000,24.709103353867214,2,0,1318.968933887016,1306.5299245280185
2025-12-06,Trondheim,Norway,M,10,Mass Start,1,World Cup,42,Kasper Moen Flatla,Norway,1230,2026,7,1999-02-22T00:00:00.000000,26.78713210130048,4,0,1284.3534362740302,1273.2151954166427
2025-12-06,Trondheim,Norway,M,10,Mass Start,1,World Cup,42,Vid Vrhovnik,Slovenia,1196,2026,7,1999-07-12T00:00:00.000000,26.403832991101986,7,0,1308.5661719607524,1295.4704128587546
2025-12-06,Trondheim,Norway,M,10,Mass Start,1,World Cup,44,Edgar Vallet,France,1317,2026,7,2000-06-26T00:00:00.000000,25.44558521560575,7,0,1306.4536564794485,1292.0291010424392
2025-12-06,Trondheim,Norway,M,10,Mass Start,1,World Cup,45,Alessandro Pittin,Italy,8,2026,7,1990-02-11T00:00:00.000000,35.81656399726215,4,0,1281.2626287755672,1267.8730670677126
2025-12-06,Trondheim,Norway,M,10,Mass Start,1,World Cup,46,Jiawen Zhao,China,1705,2026,7,2001-01-16T00:00:00.000000,24.8870636550308,2,0,1281.7296475418668,1267.3025350191706
2025-12-06,Trondheim,Norway,M,10,Mass Start,1,World Cup,47,Herman Happonen,Finland,2346,2026,7,2004-02-10T00:00:00.000000,21.820670773442846,5,0,1305.1487866843124,1287.8299616346396
2025-12-06,Trondheim,Norway,M,10,Mass Start,1,World Cup,48,Even Leinan Lund,Norway,2404,2026,7,2005-04-07T00:00:00.000000,20.6652977412731,1,0,1300.0,1282.0981610256815
2025-12-06,Trondheim,Norway,M,10,Mass Start,1,World Cup,49,Simen Tiller,Norway,370,2026,7,1995-11-25T00:00:00.000000,30.031485284052017,4,0,1285.8498908220186,1268.0911178407414
2025-12-06,Trondheim,Norway,M,10,Mass Start,1,World Cup,50,Shogo Azegami,Japan,2307,2026,7,2001-11-04T00:00:00.000000,24.087611225188226,3,0,1268.8779134261997,1251.4804642119234
2025-12-06,Trondheim,Norway,M,10,Mass Start,1,World Cup,51,Mario Seidl,Austria,88,2026,7,1992-12-08T00:00:00.000000,32.993839835728956,3,0,1300.3713581455718,1279.4394572950819
2025-12-06,Trondheim,Norway,M,10,Mass Start,1,World Cup,52,Ben Loomis,USA,1179,2026,7,1998-06-09T00:00:00.000000,27.49349760438056,3,0,1288.947025845679,1267.93854549156
2025-12-06,Trondheim,Norway,M,10,Mass Start,1,World Cup,53,Erik Lynch,USA,372,2026,7,1994-06-09T00:00:00.000000,31.49349760438056,6,0,1247.1415302683665,1228.4629523622054
2025-12-06,Trondheim,Norway,M,10,Mass Start,1,World Cup,54,Raffaele Buzzi,Italy,1103,2026,7,1995-07-17T00:00:00.000000,30.390143737166323,6,0,1284.5512029248837,1261.8970376467094
2025-12-06,Trondheim,Norway,M,10,Mass Start,1,World Cup,55,Erazem Stanonik,Slovenia,1994,2026,7,2002-01-23T00:00:00.000000,23.868583162217657,5,0,1253.013688770482,1231.8740864052138
2025-12-06,Trondheim,Norway,M,10,Mass Start,1,World Cup,56,Kodai Kimura,Japan,1459,2026,7,2001-06-06T00:00:00.000000,24.501026694045173,3,0,1302.7908750365573,1276.663057040307
2025-12-06,Trondheim,Norway,M,10,Mass Start,1,World Cup,57,Carter Brubaker,USA,1788,2026,7,2003-12-22T00:00:00.000000,21.95756331279945,4,0,1238.4711439642977,1216.468033454975
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,1,Johannes Lamparter,Austria,1469,2026,8,2001-11-08T00:00:00.000000,24.07939767282683,6,0,1405.7771662964933,1426.2388460087766
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,2,Franz-Josef Rehrl,Austria,72,2026,8,1993-03-15T00:00:00.000000,32.73100616016427,5,0,1389.2500279814521,1409.950934441734
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,3,Julian Schmid,Germany,1348,2026,8,1999-09-01T00:00:00.000000,26.26694045174538,6,0,1394.902034903912,1414.176234105229
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,4,Wendelin Thannheimer,Germany,1461,2026,8,1999-11-25T00:00:00.000000,26.034223134839152,6,0,1386.5643724062872,1405.4690248717811
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,5,Ilkka Herola,Finland,97,2026,8,1995-06-22T00:00:00.000000,30.46132785763176,5,0,1387.8099512674744,1405.6200315189003
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,6,Stefan Rettenegger,Austria,1775,2026,8,2002-02-03T00:00:00.000000,23.84120465434634,6,0,1366.9613020868362,1385.3702505348024
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,7,Johannes Rydzek,Germany,14,2026,8,1991-12-09T00:00:00.000000,33.9958932238193,8,0,1368.3499678355076,1385.6514585464759
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,8,Vinzenz Geiger,Germany,1182,2026,8,1997-07-24T00:00:00.000000,28.372347707049965,3,0,1330.3963956625794,1349.668960499617
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,9,Eero Hirvonen,Finland,1155,2026,8,1996-01-30T00:00:00.000000,29.85352498288843,5,0,1330.9343708068748,1349.164470692299
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,10,Jens Lurås Oftebro,Norway,1329,2026,8,2000-07-21T00:00:00.000000,25.37987679671458,3,0,1327.8239095244019,1345.2996070468469
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,11,Andreas Skoglund,Norway,1449,2026,8,2001-03-22T00:00:00.000000,24.711841204654345,3,0,1306.5299245280185,1324.689221801076
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,12,Einar Lurås Oftebro,Norway,1217,2026,8,1998-08-06T00:00:00.000000,27.33744010951403,5,0,1379.3897924111097,1390.841671126846
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,13,Thomas Rettenegger,Austria,1467,2026,8,2000-02-05T00:00:00.000000,25.83709787816564,6,0,1405.1644731482468,1413.671614904244
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,14,David Mach,Germany,1468,2026,8,2000-05-14T00:00:00.000000,25.56605065023956,6,0,1361.7728330229609,1372.5843243197678
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,15,Laurent Muhlethaler,France,1146,2026,8,1997-09-27T00:00:00.000000,28.194387405886378,8,0,1361.0769273893932,1370.942530069431
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,16,Simon Mach,Germany,1981,2026,8,2002-10-20T00:00:00.000000,23.132101300479125,8,0,1319.9153926388067,1332.0161543161098
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,17,Sora Yachi,Japan,1774,2026,8,2000-05-04T00:00:00.000000,25.593429158110883,4,0,1302.2189031816713,1314.7188751297515
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,18,Akito Watabe,Japan,3,2026,8,1988-05-26T00:00:00.000000,37.53319644079398,5,0,1322.9629931038264,1332.8228011781453
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,19,Paul Walcher,Austria,1988,2026,8,2005-04-30T00:00:00.000000,20.605065023956193,6,0,1374.726540836283,1379.536242504708
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,20,Eidar Johan Strøm,Norway,2344,2026,8,2004-03-30T00:00:00.000000,21.689253935660506,2,0,1313.0981610256815,1321.7380791860064
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,21,Florian Kolb,Austria,1982,2026,8,2001-11-24T00:00:00.000000,24.035592060232716,8,0,1374.4452928529429,1377.2766263087087
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,22,Espen Andersen,Norway,345,2026,8,1993-10-28T00:00:00.000000,32.10951403148528,5,0,1322.8704997952998,1328.7376194896565
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,23,Martin Fritz,Austria,1090,2026,8,1994-10-24T00:00:00.000000,31.121149897330596,6,0,1377.007177456241,1377.6416786274503
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,24,Richard Stenzel,Germany,2351,2026,8,2005-10-26T00:00:00.000000,20.11498973305955,8,0,1350.350217962828,1352.053095908448
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,25,Terence Weber,Germany,1137,2026,8,1996-09-24T00:00:00.000000,29.201916495550993,6,0,1330.5551494654644,1332.815182514585
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,26,Marco Heinis,France,1903,2026,8,2003-04-14T00:00:00.000000,22.650239561943874,8,0,1356.692350532878,1355.8994932881683
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,27,Kristjan Ilves,Estonia,403,2026,8,1996-06-10T00:00:00.000000,29.492128678986994,5,0,1328.1130997309117,1328.5659560341398
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,28,Ryota Yamamoto,Japan,1154,2026,8,1997-05-13T00:00:00.000000,28.569472963723477,5,0,1303.4492426776526,1304.852013166422
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,29,Niklas Malacinski,USA,1429,2026,8,2003-12-07T00:00:00.000000,22.001368925393567,5,0,1289.6531411495064,1291.144110165923
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,30,Jan Vytrval,Czechia,1239,2026,8,1998-05-08T00:00:00.000000,27.58384668035592,8,0,1304.992831302428,1304.2736228294154
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,31,Jiri Konvalinka,Czechia,2037,2026,8,2004-11-27T00:00:00.000000,21.026694045174537,8,0,1335.0836649991063,1330.9864501394889
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,32,Samuel Costa,Italy,84,2026,8,1992-11-30T00:00:00.000000,33.01848049281314,8,0,1329.710712795323,1325.0374099503783
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,33,Atsushi Narita,Japan,2388,2026,8,2005-07-07T00:00:00.000000,20.418891170431213,3,0,1299.4215799156548,1296.1424600543062
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,34,Aleksander Skoglund,Norway,1220,2026,8,1999-05-06T00:00:00.000000,26.590006844626966,5,0,1285.9474125676454,1282.7298108448945
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,35,Simen Tiller,Norway,370,2026,8,1995-11-25T00:00:00.000000,30.034223134839152,5,0,1268.0911178407414,1265.2698888941582
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,36,Jiawen Zhao,China,1705,2026,8,2001-01-16T00:00:00.000000,24.889801505817932,3,0,1267.3025350191706,1263.5426070466187
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,37,Yoshito Watabe,Japan,32,2026,8,1991-10-04T00:00:00.000000,34.17659137577002,5,0,1271.2327177989578,1266.1669311421058
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,38,Mario Seidl,Austria,88,2026,8,1992-12-08T00:00:00.000000,32.99657768651608,4,0,1279.4394572950819,1272.7324468847394
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,39,Herman Happonen,Finland,2346,2026,8,2004-02-10T00:00:00.000000,21.82340862422998,6,0,1287.8299616346396,1279.4643676320113
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,40,Jens Dahlseide Kvamme,Norway,2364,2026,8,2004-12-24T00:00:00.000000,20.95277207392197,2,0,1302.0981610256815,1291.6076708329772
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,41,Jørgen Berget Storsveen,Norway,2419,2026,8,2005-01-05T00:00:00.000000,20.919917864476385,2,0,1301.0981610256815,1289.6866554796457
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,42,Ben Loomis,USA,1179,2026,8,1998-06-09T00:00:00.000000,27.496235455167692,4,0,1267.93854549156,1258.1291796124501
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,43,Edgar Vallet,France,1317,2026,8,2000-06-26T00:00:00.000000,25.44832306639288,8,0,1292.0291010424392,1279.3329906176427
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,44,Even Leinan Lund,Norway,2404,2026,8,2005-04-07T00:00:00.000000,20.66803559206023,2,0,1282.0981610256815,1269.1827603695392
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,45,Aaron Kostner,Italy,1193,2026,8,1999-07-08T00:00:00.000000,26.417522245037645,7,0,1256.2416438963685,1244.3375180532237
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,46,Pascal Müller,Switzerland,1475,2026,8,2001-07-17T00:00:00.000000,24.39151266255989,7,0,1266.6741771540287,1252.9630694154375
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,47,Kodai Kimura,Japan,1459,2026,8,2001-06-06T00:00:00.000000,24.503764544832308,4,0,1276.663057040307,1261.17333572134
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,48,Matteo Baud,France,1765,2026,8,2002-06-26T00:00:00.000000,23.449691991786448,8,0,1273.5643457184253,1257.3167140910307
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,49,Vid Vrhovnik,Slovenia,1196,2026,8,1999-07-12T00:00:00.000000,26.406570841889117,8,0,1295.4704128587546,1276.503062938988
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,50,Erik Lynch,USA,372,2026,8,1994-06-09T00:00:00.000000,31.496235455167692,7,0,1228.4629523622054,1213.667100333987
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,51,Erazem Stanonik,Slovenia,1994,2026,8,2002-01-23T00:00:00.000000,23.871321013004792,6,0,1231.8740864052138,1215.8230294217044
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,52,Gašper Brecl,Slovenia,1295,2026,8,1999-11-18T00:00:00.000000,26.053388090349074,8,0,1245.3198137580403,1227.2523345030165
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,53,Raffaele Buzzi,Italy,1103,2026,8,1995-07-17T00:00:00.000000,30.392881587953458,7,0,1261.8970376467094,1241.5563176790922
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,54,Gael Blondeau,France,1485,2026,8,2000-12-28T00:00:00.000000,24.941820670773442,8,0,1287.295132749686,1263.971595375765
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,55,Carter Brubaker,USA,1788,2026,8,2003-12-22T00:00:00.000000,21.960301163586585,5,0,1216.468033454975,1197.5601628001477
2025-12-07,Trondheim,Norway,M,10,Individual,0,World Cup,56,Domenico Mariotti,Italy,1471,2026,8,2001-10-09T00:00:00.000000,24.161533196440793,4,0,1251.7658683499164,1229.205692885811
2025-12-13,Kuusamo,Finland,M,10,Individual,0,Saturday 13.Dec 2025,1,Tristan Sommerfeldt,Germany,1992,2026,9,2004-12-16T00:00:00.000000,20.99110198494182,5,0,1306.5852679780899,1333.1529434444944
2025-12-13,Kuusamo,Finland,M,10,Individual,0,Saturday 13.Dec 2025,2,Lukas Greiderer,Austria,1088,2026,9,1993-07-08T00:00:00.000000,32.43258042436687,1,0,1300.0,1326.105195908154
2025-12-13,Kuusamo,Finland,M,10,Individual,0,Saturday 13.Dec 2025,3,Lukas Dolezal,Czechia,2060,2026,9,2006-02-21T00:00:00.000000,19.808350444900753,2,0,1293.0,1318.6772474615414
2025-12-13,Kuusamo,Finland,M,10,Individual,0,Saturday 13.Dec 2025,4,Andreas Gfrerer,Austria,2378,2026,9,2006-05-18T00:00:00.000000,19.57289527720739,3,0,1293.3562020248467,1318.004330159391
2025-12-13,Kuusamo,Finland,M,10,Individual,0,Saturday 13.Dec 2025,5,Per Einar Skjæret Strømhaug,Norway,1699,2026,9,2002-02-15T00:00:00.000000,23.824777549623544,1,0,1300.0,1323.105195908154
2025-12-13,Kuusamo,Finland,M,10,Individual,0,Saturday 13.Dec 2025,6,Mael Tyrode,France,1318,2026,9,2000-07-31T00:00:00.000000,25.36892539356605,5,0,1305.889940394541,1327.514330780435
2025-12-13,Kuusamo,Finland,M,10,Individual,0,Saturday 13.Dec 2025,7,Jørgen Berget Storsveen,Norway,2419,2026,9,2005-01-05T00:00:00.000000,20.93634496919918,3,0,1289.6866554796457,1311.6347899977848
2025-12-13,Kuusamo,Finland,M,10,Individual,0,Saturday 13.Dec 2025,8,Andreas Ottesen,Norway,1976,2026,9,2003-09-04T00:00:00.000000,22.275154004106774,1,0,1300.0,1320.105195908154
2025-12-13,Kuusamo,Finland,M,10,Individual,0,Saturday 13.Dec 2025,9,Torje Seljeset,Norway,2399,2026,9,2005-01-28T00:00:00.000000,20.87337440109514,1,0,1300.0,1319.105195908154
2025-12-13,Kuusamo,Finland,M,10,Individual,0,Saturday 13.Dec 2025,10,Christian Deuschl,Austria,1319,2026,9,1997-04-20T00:00:00.000000,28.648870636550306,4,0,1292.839392306385,1311.5297695766747
2025-12-13,Kuusamo,Finland,M,10,Individual,0,Saturday 13.Dec 2025,11,Alvin Le,Norway,2539,2026,9,2008-06-01T00:00:00.000000,17.533196440793976,1,0,1300.0,1317.105195908154
2025-12-13,Kuusamo,Finland,M,10,Individual,0,Saturday 13.Dec 2025,12,Jonathan Gräbert,Germany,2421,2026,9,2007-02-25T00:00:00.000000,18.798083504449007,3,0,1276.2619067535816,1294.3071647217353
2025-12-13,Kuusamo,Finland,M,10,Individual,0,Saturday 13.Dec 2025,13,Jan Andersen,Germany,1901,2026,9,2002-05-30T00:00:00.000000,23.540041067761805,3,0,1303.3562020248467,1318.1873466537616
2025-12-13,Kuusamo,Finland,M,10,Individual,0,Saturday 13.Dec 2025,14,Kaisei Mori,Japan,2422,2026,9,2005-06-25T00:00:00.000000,20.468172484599588,1,0,1300.0,1314.105195908154
2025-12-13,Kuusamo,Finland,M,10,Individual,0,Saturday 13.Dec 2025,15,Matteo Baud,France,1765,2026,9,2002-06-26T00:00:00.000000,23.46611909650924,9,0,1257.3167140910307,1273.9041899959975
2025-12-13,Kuusamo,Finland,M,10,Individual,0,Saturday 13.Dec 2025,16,Benedikt Grabert,Germany,2318,2026,9,2005-02-02T00:00:00.000000,20.859685147159478,4,0,1293.8997763225448,1306.5034689275901
2025-12-13,Kuusamo,Finland,M,10,Individual,0,Saturday 13.Dec 2025,17,Even Leinan Lund,Norway,2404,2026,9,2005-04-07T00:00:00.000000,20.684462696783026,3,0,1269.1827603695392,1282.8055017083707
2025-12-13,Kuusamo,Finland,M,10,Individual,0,Saturday 13.Dec 2025,18,Sverre Kumar Lundeby,Norway,2470,2026,9,2007-05-31T00:00:00.000000,18.537987679671456,1,0,1300.0,1310.105195908154
2025-12-13,Kuusamo,Finland,M,10,Individual,0,Saturday 13.Dec 2025,19,Domenico Mariotti,Italy,1471,2026,9,2001-10-09T00:00:00.000000,24.177960301163587,5,0,1229.205692885811,1244.0510258503643
2025-12-13,Kuusamo,Finland,M,10,Individual,0,Saturday 13.Dec 2025,20,Erik Lynch,USA,372,2026,9,1994-06-09T00:00:00.000000,31.512662559890487,8,0,1213.667100333987,1228.7360048717198
2025-12-13,Kuusamo,Finland,M,10,Individual,0,Saturday 13.Dec 2025,21,Iacopo Bortolas,Italy,1768,2026,9,2003-06-07T00:00:00.000000,22.518822724161534,4,0,1293.4902363318472,1301.127407412341
2025-12-13,Kuusamo,Finland,M,10,Individual,0,Saturday 13.Dec 2025,22,Henrik Elias Wikstrøm Hilmarsen,Norway,2406,2026,9,2006-03-06T00:00:00.000000,19.772758384668034,1,0,1300.0,1306.105195908154
2025-12-13,Kuusamo,Finland,M,10,Individual,0,Saturday 13.Dec 2025,23,Matic Garbajs,Slovenia,1996,2026,9,2003-10-21T00:00:00.000000,22.146475017111566,5,0,1263.725758973957,1271.7927666764392
2025-12-13,Kuusamo,Finland,M,10,Individual,0,Saturday 13.Dec 2025,24,Finn Kempf,Switzerland,2067,2026,9,2006-01-25T00:00:00.000000,19.88227241615332,2,0,1285.3562020248467,1290.6583818722906
2025-12-13,Kuusamo,Finland,M,10,Individual,0,Saturday 13.Dec 2025,25,Jonas Fischbauer,Austria,2342,2026,9,2004-10-17T00:00:00.000000,21.155373032169745,3,0,1291.3562020248467,1295.1678365187745
2025-12-13,Kuusamo,Finland,M,10,Individual,0,Saturday 13.Dec 2025,26,David Liegl,Austria,2329,2026,9,2006-03-29T00:00:00.000000,19.709787816563995,3,0,1286.3562020248467,1289.5766294017858
2025-12-13,Kuusamo,Finland,M,10,Individual,0,Saturday 13.Dec 2025,27,Felix Brieden,Germany,2441,2026,9,2008-03-12T00:00:00.000000,17.754962354551676,2,0,1288.3562020248467,1290.413114330328
2025-12-13,Kuusamo,Finland,M,10,Individual,0,Saturday 13.Dec 2025,28,Johannes Steiner,Austria,2338,2026,9,2005-05-24T00:00:00.000000,20.555783709787818,1,0,1300.0,1300.105195908154
2025-12-13,Kuusamo,Finland,M,10,Individual,0,Saturday 13.Dec 2025,29,Arne Hohlfeld,Germany,2460,2026,9,2008-04-24T00:00:00.000000,17.637234770704996,1,0,1300.0,1299.105195908154
2025-12-13,Kuusamo,Finland,M,10,Individual,0,Saturday 13.Dec 2025,30,Henry Johnstone,USA,1432,2026,9,2001-01-22T00:00:00.000000,24.889801505817932,1,0,1300.0,1298.105195908154
2025-12-13,Kuusamo,Finland,M,10,Individual,0,Saturday 13.Dec 2025,31,Oleksandr Shovkoplias,Ukraine,2394,2026,9,2006-11-03T00:00:00.000000,19.110198494182068,1,0,1300.0,1297.105195908154
2025-12-13,Kuusamo,Finland,M,10,Individual,0,Saturday 13.Dec 2025,32,Erazem Stanonik,Slovenia,1994,2026,9,2002-01-23T00:00:00.000000,23.887748117727583,7,0,1215.8230294217044,1218.7234452815278
2025-12-13,Kuusamo,Finland,M,10,Individual,0,Saturday 13.Dec 2025,33,Tom Rochat,France,1987,2026,9,2003-01-20T00:00:00.000000,22.89664613278576,2,0,1299.3562020248467,1294.5139875499685
2025-12-13,Kuusamo,Finland,M,10,Individual,0,Saturday 13.Dec 2025,34,Lubin Martin,France,2407,2026,9,2006-11-28T00:00:00.000000,19.041752224503764,2,0,1292.3562020248467,1286.5860812266424
2025-12-13,Kuusamo,Finland,M,10,Individual,0,Saturday 13.Dec 2025,34,Yuya Yamamoto,Japan,2308,2026,9,2001-11-05T00:00:00.000000,24.10403832991102,1,0,1300.0,1293.605195908154
2025-12-13,Kuusamo,Finland,M,10,Individual,0,Saturday 13.Dec 2025,36,Takuya Nakazawa,Japan,2389,2026,9,2003-04-28T00:00:00.000000,22.628336755646817,1,0,1300.0,1292.105195908154
2025-12-13,Kuusamo,Finland,M,10,Individual,0,Saturday 13.Dec 2025,37,Lukáš Daněk,Czechia,1142,2026,9,1997-09-19T00:00:00.000000,28.23271731690623,3,0,1278.4428155382036,1271.3099682743718
2025-12-13,Kuusamo,Finland,M,10,Individual,0,Saturday 13.Dec 2025,38,Radim Sudek,Czechia,2023,2026,9,2004-01-06T00:00:00.000000,21.935660506502394,1,0,1300.0,1290.105195908154
2025-12-13,Kuusamo,Finland,M,10,Individual,0,Saturday 13.Dec 2025,39,Christian Frank,Germany,1776,2026,9,2001-06-17T00:00:00.000000,24.490075290896645,1,0,1300.0,1289.105195908154
2025-12-13,Kuusamo,Finland,M,10,Individual,0,Saturday 13.Dec 2025,40,Ruubert Teder,Estonia,2526,2026,9,2009-10-08T00:00:00.000000,16.18069815195072,1,0,1300.0,1288.105195908154
2025-12-13,Kuusamo,Finland,M,10,Individual,0,Saturday 13.Dec 2025,41,Nico Zarucchi,Switzerland,1916,2026,9,2003-08-31T00:00:00.000000,22.286105407255306,2,0,1281.0,1269.658232374601
2025-12-13,Kuusamo,Finland,M,10,Individual,0,Saturday 13.Dec 2025,42,Manuel Senoner,Italy,2065,2026,9,2006-06-28T00:00:00.000000,19.460643394934976,1,0,1300.0,1286.105195908154
2025-12-13,Kuusamo,Finland,M,10,Individual,0,Saturday 13.Dec 2025,43,Chingiz Rakparov,Kazakhstan,1170,2026,9,1995-07-04T00:00:00.000000,30.444900752908968,2,0,1283.3562020248467,1269.8218699777744
