FIS_Name,Skier,ID,Nation,In_FIS_List,Price,Elo,Distance_Elo,Distance_C_Elo,Distance_F_Elo,Sprint_Elo,Sprint_C_Elo,Sprint_F_Elo,Classic_Elo,Freestyle_Elo,Race_Elo,Race_Type,Race1_Prob,Recent_Competitor,City,Country,Distance,Technique,Race_Date
Mia Kovacova,Mia Kovacova,12333,Slovakia,False,0,1283.9233336140403,1293.362064641061,1277.4076617441326,1294.1508386420332,1291.699625393779,1294.7271936302352,1274.2178832688205,1293.4510680772723,1291.0049781135951,1294.1508386420332,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Emily Nina Devienne,Emily Nina Devienne,12334,Slovakia,False,0,1283.9233336140403,1293.362064641061,1277.4076617441326,1294.1508386420332,1291.699625393779,1294.7271936302352,1274.2178832688205,1293.4510680772723,1291.0049781135951,1294.1508386420332,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Simona Bubenickova,Simona Bubenickova,12335,Czechia,False,0,1292.5818042685776,1293.362064641061,1277.4076617441326,1294.1508386420332,1272.623280969052,1278.5615902488735,1274.2178832688205,1269.824278204354,1291.0049781135951,1294.1508386420332,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Vasilisa Lozovskaya,Vasilisa Lozovskaya,-207293,Russia,False,0,1278.1580402933296,1285.254879103438,1289.5669503658771,1294.1306598379736,1292.7761510977757,1300.0,1290.1885549446108,1289.671682318158,1286.430124462769,1294.1306598379736,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Anna Koryakina,Anna Koryakina,-206530,Russia,False,0,1286.4154275014407,1293.794985134387,1298.9490561848268,1294.0826551856342,1291.1188154584545,1293.8663530110184,1300.0,1291.8320510859874,1292.5303670997068,1294.0826551856342,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Tatyana Smirnova,Tatyana Smirnova,-207787,Russia,False,0,1286.5121608746226,1294.745533475808,1300.0,1294.050453881644,1290.7868406783675,1292.111244230594,1300.0,1291.897163084739,1292.6987933798532,1294.050453881644,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Kseniya Tokareva,Kseniya Tokareva,-207791,Russia,False,0,1279.5798361963605,1290.3092253100417,1300.0,1294.050453881644,1287.952680049193,1291.0219885058375,1300.0,1286.4585619579502,1292.6987933798532,1294.050453881644,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Yuliya Grushevskaya,Yuliya Grushevskaya,-209241,Russia,False,0,1290.1892074727837,1294.745533475808,1300.0,1294.050453881644,1294.520773955324,1296.343953791467,1300.0,1295.683887539185,1292.6987933798532,1294.050453881644,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Marina Kosheleva,Marina Kosheleva,-207959,Russia,False,0,1278.9117111452838,1294.745533475808,1300.0,1294.050453881644,1288.4895547051071,1300.0,1300.0,1285.0607979651525,1292.6987933798532,1294.050453881644,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Yaroslava Tugucheva,Yaroslava Tugucheva,-206713,Russia,False,0,1279.5798361963605,1290.3092253100417,1294.808585475559,1294.050453881644,1287.952680049193,1300.0,1300.0,1286.4585619579502,1292.6987933798532,1294.050453881644,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Ekaterina Yuditskaya,Ekaterina Yuditskaya,-209437,Russia,False,0,1294.4228054841528,1294.1565250682784,1277.4076617441326,1294.050453881644,1300.0,1278.5615902488735,1300.0,1269.824278204354,1292.6987933798532,1294.050453881644,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Virginia Cena,Virginia Cena,11396,Italy,False,0,1300.208523172742,1280.6653454599948,1286.1425800603513,1294.0484060574963,1294.23956955831,1291.436139614337,1288.6238264898832,1287.3818524893577,1297.6780255723263,1294.0484060574963,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Ylvie Folie,Ylvie Folie,11403,Italy,False,0,1300.2391127828132,1307.515904186307,1309.501897922192,1293.994614964377,1278.919107509121,1288.2404619982424,1289.45849433615,1308.143138236657,1282.120128784162,1293.994614964377,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Yekaterina Chazova,Yekaterina Chazova,12290,Kazakhstan,False,0,1290.4384988405145,1292.985860372731,1277.4076617441326,1293.986266835864,1272.623280969052,1278.5615902488735,1274.2178832688205,1269.824278204354,1288.7913404076846,1293.986266835864,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Linnea Holst,Linnea Holst,12450,Norway,False,0,1282.9394549045744,1284.9590730731095,1294.943397809189,1293.954364658137,1272.623280969052,1278.5615902488735,1274.2178832688205,1294.3688163012068,1289.6132696579043,1293.954364658137,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Celine Storlien,Celine Storlien,10994,Norway,False,0,1264.2021508169469,1265.1966237654992,1279.4617364804092,1293.954364658137,1272.623280969052,1278.5615902488735,1274.2178832688205,1278.502667649668,1289.6132696579043,1293.954364658137,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Diana Serova,Diana Serova,-206645,Russia,False,0,1287.031312147393,1293.654944738602,1299.7763453821071,1293.9521249904044,1292.0106542358342,1294.7866790755888,1299.0752081818528,1293.270606693549,1292.3467960760793,1293.9521249904044,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Darya Chaban,Darya Chaban,-207531,Russia,False,0,1281.0157321978102,1289.7996293871754,1294.2793006684144,1293.853896868482,1291.2519907650285,1294.3649045708305,1299.2337817223768,1288.0002575274589,1291.387686535974,1293.853896868482,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Karina Barkasova,Karina Barkasova,-207128,Russia,False,0,1287.0566398418046,1293.829444692569,1299.2588166963303,1293.853896868482,1292.8647546116554,1296.0007726577053,1299.3487144640203,1293.9215728278796,1290.8882210860284,1293.853896868482,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Polina Kulikova,Polina Kulikova,-207973,Russia,False,0,1286.1989791058368,1292.8557042767163,1298.1306654220884,1293.853896868482,1292.8647546116554,1296.0007726577053,1299.3487144640203,1293.0069550616115,1291.387686535974,1293.853896868482,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Miroslava Zdvizhkova,Miroslava Zdvizhkova,-207517,Russia,False,0,1287.658344741653,1294.4178040070942,1300.0,1293.853896868482,1291.996290074029,1294.6900547241637,1300.0,1293.2548060137522,1292.371915539043,1293.853896868482,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Diana Khrapko,Diana Khrapko,-207359,Russia,False,0,1257.8943994036215,1277.9727473926714,1280.3591325348682,1293.807446753476,1280.3503792914723,1285.9633553118344,1299.3487144640203,1266.577824990078,1290.6050553018,1293.807446753476,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Kseniya Petrushkova,Kseniya Petrushkova,-207321,Russia,False,0,1267.254732487692,1278.7357410461018,1292.7263750195452,1293.8050481518678,1287.097437653856,1297.1880032766865,1299.3487144640203,1289.1560296442306,1291.9425250789511,1293.8050481518678,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Karolina Khateeva,Karolina Khateeva,-207960,Russia,False,0,1281.8093767824412,1288.1905146544143,1293.7706750609457,1293.774596051032,1293.2329167237092,1300.0,1287.791835108418,1294.9225453870297,1283.8540294793456,1293.774596051032,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Alex Pundsack,Alex Pundsack,11811,USA,False,0,1282.8027322559155,1289.240917541091,1295.577650417024,1293.725944492012,1296.786903876092,1295.0940746588587,1274.2178832688205,1291.6920348458575,1290.3534690166966,1293.725944492012,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Selah Binsfeld,Selah Binsfeld,11817,USA,False,0,1288.280715990459,1293.3278766446606,1277.4076617441326,1293.725944492012,1296.786903876092,1295.0940746588587,1274.2178832688205,1296.4041959233878,1290.3534690166966,1293.725944492012,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Arina Olennikova,Arina Olennikova,9229,Russia,False,0,1278.175057731902,1293.3465837937624,1300.0,1293.719733490989,1282.3874697962278,1292.937691764669,1281.50392333607,1294.1306301544107,1280.806465424149,1293.719733490989,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Emma Reeder,Emma Reeder,7973,USA,False,0,1248.79445362751,1275.7083460007193,1283.542939631033,1293.7008877788987,1266.0363777013408,1278.1153901902692,1277.173041387265,1267.472909350539,1275.5578433478277,1293.7008877788987,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Neige Bilodeau,Neige Bilodeau,11884,Canada,False,0,1266.3908407040028,1286.1671795698314,1294.9542775685838,1293.6793769321027,1279.0527813223837,1285.4841810056114,1295.1576255180023,1280.396127308726,1289.3862676737049,1293.6793769321027,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Juliane Dorval,Juliane Dorval,11327,Canada,False,0,1266.3477538739114,1290.3873672797513,1297.656881558142,1293.6793769321027,1275.2734408990175,1282.7378565902643,1295.1576255180023,1279.6951343980163,1289.3862676737049,1293.6793769321027,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Leah Taylor,Leah Taylor,11885,Canada,False,0,1277.2854625279415,1286.1671795698314,1294.9542775685838,1293.6793769321027,1291.4979296784063,1293.7740580311306,1295.1576255180023,1290.8372401510412,1289.3862676737049,1293.6793769321027,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Min Dobson,Min Dobson,11896,Canada,False,0,1282.0495041805082,1290.352595037197,1296.7301146715913,1293.6793769321027,1292.508025554382,1295.6564109723072,1295.1576255180023,1294.4367759291822,1289.3862676737049,1293.6793769321027,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Ruth Zavitz,Ruth Zavitz,11883,Canada,False,0,1281.2472660290373,1286.1671795698314,1294.9542775685838,1293.6793769321027,1294.5525588877151,1295.6564109723072,1297.623484103861,1291.9625334534794,1292.6314940516577,1293.6793769321027,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Yaroslava Kabanova,Yaroslava Kabanova,-207854,Russia,False,0,1284.3527169747194,1288.1635891720032,1300.0,1293.611445809344,1295.907470944092,1300.0,1298.0752408161318,1300.0,1290.543812866604,1293.611445809344,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Elina Sergeeva,Elina Sergeeva,-207286,Russia,False,0,1272.6907837912115,1281.4204099732724,1298.1789371172763,1293.611445809344,1290.777875148999,1300.0,1287.791835108418,1298.0547069851132,1283.6482706292195,1293.611445809344,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Viktoriya Kameshkova,Viktoriya Kameshkova,-202086,Russia,False,0,1292.6218599928914,1292.0529038724958,1298.538318757386,1293.588057762019,1300.0,1300.0,1300.0,1298.6297379723335,1292.9710477617991,1293.588057762019,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Maria Skurzok,Maria Skurzok,11768,Poland,False,0,1280.9582469901295,1289.4216199580032,1296.7994332625383,1293.5421100625963,1292.4153261600025,1291.9367749427597,1274.2178832688205,1290.4727847777344,1292.6913125719125,1293.5421100625963,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Maja Kubaczka,Maja Kubaczka,11787,Poland,False,0,1284.5812465334675,1289.4216199580032,1296.7994332625383,1293.5421100625963,1294.5257694652412,1293.5041490175463,1274.2178832688205,1292.9880166070684,1292.6913125719125,1293.5421100625963,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Tiril Liverud Knudsen,Tiril Liverud Knudsen,2329,Norway,False,0,1282.0298019560075,1279.8852333026105,1284.904765238466,1293.477116849932,1230.7361539944466,1246.9633301166618,1252.966667142375,1282.6369402561104,1294.6797821661698,1293.477116849932,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Aneta Bimanova,Aneta Bimanova,10771,Czechia,False,0,1286.4758501019342,1290.4381466874695,1298.1745339054914,1293.4005731738598,1296.4266948108634,1299.2475791254778,1296.5886288611352,1296.3952210793373,1291.6382162550983,1293.4005731738598,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Lea Perreard,Lea Perreard,12060,USA,False,0,1274.5761628135217,1292.9716448550148,1277.4076617441326,1293.3951213917849,1280.942375771887,1290.4015077334177,1290.6521235098132,1290.8108345987598,1284.4529536644973,1293.3951213917849,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Kai McKinnon,Kai McKinnon,12061,USA,False,0,1270.5549987923578,1292.9716448550148,1277.4076617441326,1293.3951213917849,1276.6674942552995,1289.0718678442208,1290.6521235098132,1288.1692238605049,1284.4529536644973,1293.3951213917849,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Zola Bruner,Zola Bruner,11326,USA,False,0,1267.726507568794,1292.9716448550148,1277.4076617441326,1293.3951213917849,1275.2848786771044,1287.6470015314433,1290.6521235098132,1285.1800767588793,1284.4529536644973,1293.3951213917849,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Maria Eugenia Boccardi,Maria Eugenia Boccardi,9254,Italy,False,226,1287.043393040371,1286.18897056697,1290.712280588528,1293.343134652937,1287.421381161402,1277.5716806823684,1290.5040147206282,1283.7880899099812,1290.1103103500325,1293.343134652937,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Victoria Richter Baratcabal,Victoria Richter Baratcabal,11137,Argentina,False,0,1284.2754233119722,1291.0764770255105,1299.090920723637,1293.2282184773385,1295.915963727505,1296.7559829192976,1299.6320805531857,1293.8313284794642,1289.487190159168,1293.2282184773385,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Yana Bokareva,Yana Bokareva,-207507,Russia,False,0,1278.7416270228643,1282.9878469901005,1290.739233116458,1293.2232997537617,1294.070335230679,1297.0507661039503,1296.0094730859612,1289.7488021125275,1289.068155719183,1293.2232997537617,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Azaliya Khabibullina,Azaliya Khabibullina,-206796,Russia,False,0,1262.360071585477,1293.5036285716058,1299.990476835271,1293.2141145267244,1276.6864063851096,1285.8671099262915,1288.7637670283848,1274.8804997793875,1285.8893376719168,1293.2141145267244,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Anastasiya Pashkova,Anastasiya Pashkova,3909,Russia,False,0,1290.563616551744,1292.424480280312,1298.411065608775,1293.1757166619443,1298.5854257195454,1299.2744607038812,1299.3487144640203,1297.6925460720042,1291.358437848284,1293.1757166619443,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Varvara Shitova,Varvara Shitova,-207778,Russia,False,0,1292.8261687224806,1293.339000046714,1300.0,1293.1738417984611,1299.123322278271,1299.2744607038812,1300.0,1299.2659714028568,1291.5428093332291,1293.1738417984611,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Alina Khayrullina,Alina Khayrullina,-209017,Russia,False,0,1292.8261687224806,1293.339000046714,1300.0,1293.1738417984611,1299.123322278271,1299.2744607038812,1300.0,1299.2659714028568,1291.5428093332291,1293.1738417984611,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Khadihaj Ismail,Khadihaj Ismail,10686,Malaysia,False,0,1243.4602318905863,1278.502082357184,1288.5923756637635,1293.165913203459,1245.8715599757015,1298.5788283900506,1235.6424323800811,1287.3022188285895,1240.8420894242954,1293.165913203459,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Sydney Palmer-Leger,Sydney Palmer-Leger,6635,USA,False,216,1251.985429588929,1263.5664963580143,1241.3349136220174,1293.1541511863056,1230.0024363160956,1244.2827702233442,1249.1445141233503,1228.1012004395689,1274.9618536518378,1293.1541511863056,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Vera Mashkaleva,Vera Mashkaleva,-206671,Russia,False,0,1270.127803460497,1281.8219030897517,1285.7967899341488,1293.1405203421675,1286.6882058698452,1290.7819199500964,1300.4253053886405,1277.346531024796,1292.256946542452,1293.1405203421675,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Nina Schamberger,Nina Schamberger,10166,USA,False,0,1267.8584358879132,1289.004160539785,1296.7247929018165,1293.1109693887045,1279.7377802114809,1283.2322378691028,1281.364893104888,1281.5073758016226,1279.8334507692557,1293.1109693887045,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Ekaterina Balina,Ekaterina Balina,-209225,Russia,False,0,1278.2560619819471,1288.0356194873032,1300.0,1293.084349940314,1288.9001817637145,1293.111148288491,1298.0752408161318,1287.6704515310555,1290.200383451479,1293.084349940314,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Anastasiya Serenko,Anastasiya Serenko,6535,Russia,False,0,1292.171714316005,1292.5549528347783,1300.0,1293.0384601072203,1300.0,1300.0,1300.0,1300.0,1292.9985881813286,1293.0384601072203,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Asaki Oba,Asaki Oba,11307,Japan,False,0,1285.4329007649576,1284.42257466818,1292.8803223997252,1293.0276604915537,1272.623280969052,1278.5615902488735,1274.2178832688205,1292.9239957196432,1292.3401463244668,1293.0276604915537,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Tzipi Levkoe-Stephens,Tzipi Levkoe-Stephens,11815,Canada,False,0,1281.498056819793,1288.637883701521,1296.7301146715913,1293.0220017453091,1292.6710725101602,1290.829293954471,1274.2178832688205,1291.4377372210129,1292.7217215034557,1293.0220017453091,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Miyu Kubota,Miyu Kubota,11281,Japan,False,0,1285.416095910272,1284.7098349723271,1292.9262712010232,1293.0136132052123,1272.623280969052,1278.5615902488735,1274.2178832688205,1293.0659341880655,1292.0805811783764,1293.0136132052123,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Kanon Abe,Kanon Abe,11286,Japan,False,0,1287.4611790039362,1286.9255974662913,1295.343488976396,1293.0136132052123,1272.623280969052,1278.5615902488735,1274.2178832688205,1295.6846752146962,1292.0805811783764,1293.0136132052123,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Teodora Jugovic,Teodora Jugovic,11871,Bosnia&Herzegovina,False,0,1292.7886638973223,1292.2958085207488,1277.4076617441326,1292.9860401193062,1272.623280969052,1278.5615902488735,1274.2178832688205,1269.824278204354,1292.7809176628266,1292.9860401193062,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Yana Filipenko,Yana Filipenko,12269,Kazakhstan,False,0,1274.7857181904196,1287.2441361951176,1295.8030220340124,1292.9510355152208,1287.8188569081544,1295.206319018333,1288.8215747645688,1290.2101519009284,1282.5802975465062,1292.9510355152208,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Elin Henriksson,Elin Henriksson,10866,Sweden,False,222,1346.6344091312692,1299.460654404793,1295.9289629451368,1292.9388290784764,1352.1823014296954,1333.9789276918225,1348.9173204835338,1317.218037486732,1326.287351606243,1292.9388290784764,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Inna Rybkina,Inna Rybkina,-206626,Russia,False,0,1291.991353738866,1292.9921102769863,1299.07335413029,1292.9301051403895,1299.2812958352145,1298.3341349616728,1300.5003592807536,1297.6183024237594,1291.7832949445408,1292.9301051403895,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Valeriya Valterova,Valeriya Valterova,-207574,Russia,False,0,1279.1125242214505,1285.8199221291611,1291.2788643169624,1292.9243575056255,1292.414643600333,1295.4052710910587,1299.2139269545748,1286.618728483585,1290.5933299214,1292.9243575056255,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Eline Skaar,Eline Skaar,11432,Norway,False,0,1294.0614977491953,1282.2369764884934,1291.7331881919513,1292.8778896566564,1306.9971042282518,1301.5411459177567,1308.045940687755,1293.9022330069763,1298.1037201964364,1292.8778896566564,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Eliska Sibravova,Eliska Sibravova,6699,Czechia,False,0,1244.6112250603417,1258.0755981589025,1272.0704354934646,1292.865490423616,1288.0365804387195,1289.990958111208,1300.6534020070617,1264.7771140038683,1290.5384213672507,1292.865490423616,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Alva Svahn,Alva Svahn,11061,Sweden,False,0,1266.735391063798,1281.4391968325344,1289.5727065914218,1292.843574255103,1287.0898236164771,1278.5615902488735,1282.90115859364,1285.8570279553232,1276.882477738705,1292.843574255103,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Koharu Ambo,Koharu Ambo,11839,Japan,False,0,1284.472420410542,1285.0156010222445,1292.1915602002216,1292.8223900395512,1294.9541124924233,1298.666861491305,1294.8474112759902,1291.3513927835738,1289.1459171795966,1292.8223900395512,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Alena Potapova,Alena Potapova,5432,Russia,False,0,1262.386485278004,1284.5406888806854,1287.1095414266008,1292.8091537454957,1270.3279410038333,1291.1193038997687,1277.1155847712816,1279.4012317677036,1277.765906709818,1292.8091537454957,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Jonna Vestenius,Jonna Vestenius,9395,Finland,False,0,1248.6780657618178,1245.7541604413918,1254.2437321550765,1292.7704241876218,1272.623280969052,1278.5615902488735,1274.2178832688205,1251.437631666798,1293.0072355701468,1292.7704241876218,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Aleksandra Zaytseva,Aleksandra Zaytseva,-207796,Russia,False,0,1292.0179641628272,1292.9609907145095,1300.0,1292.7213621753567,1298.7107355432413,1298.6481310032989,1300.0,1298.7666100392105,1291.158927700065,1292.7213621753567,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Arina Andryuschshenko,Arina Andryuschshenko,10926,Kazakhstan,False,0,1256.046493915784,1278.3788419658044,1295.1331818784265,1292.7085996170106,1279.8250477962438,1287.182042908718,1282.4955770215554,1284.5095617531897,1276.1998724918024,1292.7085996170106,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Evgeniya Kulgina,Evgeniya Kulgina,-206679,Russia,False,0,1274.8102847637945,1283.575586141881,1291.6075522994934,1292.7034072783708,1290.3195135150957,1298.3976499540988,1287.1232694839368,1291.10708307894,1281.7382925606012,1292.7034072783708,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Polina Soskova,Polina Soskova,5919,Russia,False,0,1269.7180474796012,1283.3976392462152,1289.1514357444405,1292.702787508266,1285.9359999291853,1286.6910109313014,1299.1858456944046,1279.8778453457724,1288.2380296045824,1292.702787508266,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Lidiya Konovalova,Lidiya Konovalova,-207084,Russia,False,0,1264.532020628569,1276.554994580118,1284.2960832605536,1292.6443523985954,1286.4708330355386,1295.046343132106,1287.032416326267,1281.1827949976366,1283.1063515708488,1292.6443523985954,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Sofya Ivshina,Sofya Ivshina,-206422,Russia,False,0,1292.0583044678826,1292.338705650693,1299.106852292888,1292.6196253989517,1298.98587530925,1299.2617404190592,1298.7200113243637,1298.7056824302956,1290.7779599208125,1292.6196253989517,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Silje Busklein,Silje Busklein,9602,USA,False,0,1255.908233472985,1284.6000069788486,1292.7152677254492,1292.5967192666965,1272.7489359202568,1282.9311904310437,1288.2406222380785,1274.538198420383,1278.7801648187483,1292.5967192666965,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Ellinor Marie Ness,Ellinor Marie Ness,10541,Norway,False,0,1270.9414798989649,1282.1022724201,1293.7921584985452,1292.5742484063533,1287.6660297840124,1290.4015077334177,1274.2178832688205,1283.1234648162863,1290.2622965600904,1292.5742484063533,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Ulyana Artamonova,Ulyana Artamonova,-206700,Russia,False,0,1280.589459845767,1288.310228496223,1296.8158591689084,1292.5125270818548,1290.777875148999,1298.3976499540988,1287.791835108418,1295.627879374428,1282.5231238750837,1292.5125270818548,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Anna Heggen,Anna Heggen,6792,Norway,False,214,1353.4686796653198,1336.0918238727954,1325.0565724435678,1292.4853650844286,1262.5471885650072,1267.738146106555,1271.5536227141422,1324.3633795702965,1313.897085223833,1292.4853650844286,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Polina Nefedova,Polina Nefedova,10290,Russia,False,0,1270.1095788829912,1286.771599389457,1292.174671825474,1292.437553204292,1283.8923079473095,1289.8592086122485,1295.6838454574777,1280.6591566486115,1286.8557217248174,1292.437553204292,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Diana Poliektova,Diana Poliektova,-207586,Russia,False,0,1285.247957656921,1284.9303527249735,1295.4570358421397,1292.431190177666,1298.4001770991238,1300.0,1298.0752408161318,1295.6868625730222,1290.4323387070183,1292.431190177666,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Dagyeong Jeon,Dagyeong Jeon,11805,South Korea,False,0,1278.1483030913776,1283.361391851578,1292.5352622109672,1292.3948455356558,1272.623280969052,1278.5615902488735,1274.2178832688205,1289.7533921053628,1289.9358290071727,1292.3948455356558,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Natthaatcha Chatthitimetee,Natthaatcha Chatthitimetee,11806,Thailand,False,0,1278.1483030913776,1283.361391851578,1292.5352622109672,1292.3948455356558,1272.623280969052,1278.5615902488735,1274.2178832688205,1289.7533921053628,1289.9358290071727,1292.3948455356558,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Martine Grøttum Engen,Martine Grøttum Engen,6433,Norway,False,0,1243.5528486977853,1239.4663558335683,1254.7115959171333,1292.3375844951895,1302.395483486193,1303.0403177923838,1274.2178832688205,1259.664237088906,1293.203694006405,1292.3375844951895,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Natalie Nicholas,Natalie Nicholas,10229,USA,False,0,1290.6674705971434,1292.1777305308285,1300.496115639661,1292.3308674513064,1296.9569184125708,1297.4031630293864,1274.2178832688205,1297.9218978270462,1289.9318611627093,1292.3308674513064,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Breagh Bridge,Breagh Bridge,10192,Canada,False,0,1266.4592173156864,1283.4766473697412,1291.8649084262802,1292.3256323412784,1282.3342555542886,1286.9269271487974,1274.2178832688205,1278.0012658795254,1289.892665545986,1292.3256323412784,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
Ayu Ishikuro,Ayu Ishikuro,11861,Japan,False,0,1284.2705340021955,1283.376950443107,1291.935561326965,1292.2465825989025,1272.623280969052,1278.5615902488735,1274.2178832688205,1292.5001592526385,1290.867921253352,1292.2465825989025,Sprintkm F,0.0,False,Lahti,Finland,Sprint,F,03/07/2026
