Russian_ID,FIS_ID
203290,-203290
203273,-203273
203117,-203117
202958,-202958
202840,-202840
202542,-202542
202541,-202541
202489,-202489
202356,-202356
202214,-202214
202086,-202086
201979,-201979
201946,-201946
201904,-201904
201861,-201861
201564,-201564
201474,-201474
201424,-201424
201386,-201386
201262,-201262
200706,-200706
200608,-200608
200524,-200524
200352,-200352
200351,-200351
200305,-200305
200292,-200292
200184,-200184
200112,-200112
200044,-200044
