FISName,Skier,ID,Nation,StartOrder,Bib,Is_Host_Nation,In_Startlist,Year,Run1,Run2,Time,Points,Discipline,Elo,Downhill_Elo,Super G_Elo,Giant Slalom_Elo,Slalom_Elo,Combined_Elo,Tech_Elo,Speed_Elo,Race_Elo,Race1_Prob,City,Country,Race_Type,Race_Date
Gwyneth Ten Raa,Gwyneth Ten Raa,5086,Luxembourg,999,999,False,False,,,,,,Slalom,1330.9076796076756,1265.5709253288426,1289.4961330335664,1325.1721847464678,1309.9746390481578,1289.5884390520164,1331.8533504314676,1286.119663180321,1309.9746390481578,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Arrieta Rodriguez Elosegui,Arrieta Rodriguez Elosegui,5368,Spain,999,999,False,False,,,,,,Slalom,1306.2805697932597,1265.5709253288426,1272.5450984839335,1270.617575494574,1307.800199594555,1289.5884390520164,1306.9363792926777,1261.9723462816562,1307.800199594555,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Moa Landström,Moa Landström,5364,Sweden,999,999,False,False,,,,,,Slalom,1304.2685076291812,1265.5709253288426,1272.5450984839335,1197.2711374069163,1304.3829954929122,1289.5884390520164,1304.4871793685863,1261.9723462816562,1304.3829954929122,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Jasmina Suter,Jasmina Suter,262,Switzerland,999,999,False,False,,,,,,Slalom,1231.6499501665724,1215.2004080235909,1257.6887337614812,1221.1708531955046,1303.2623725232008,1264.030567319362,1237.4132595692324,1228.2388372428084,1303.2623725232008,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Sofia Goggia,Sofia Goggia,331,Italy,999,999,False,False,,,,,,Slalom,1654.7475587464305,1600.8358999337431,1566.644801837696,1509.6087391807007,1301.5364002864555,1326.1256571753922,1525.1745988594837,1655.3603558012449,1301.5364002864555,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Amélie Björkstén,Amélie Björkstén,5945,Finland,999,999,False,False,,,,,,Slalom,1269.2046746970575,1265.5709253288426,1300.0,1276.82744300092,1301.1384132766295,1300.0,1270.278360979695,1300.0,1301.1384132766295,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Rita Granruaz,Rita Granruaz,5909,Italy,999,999,False,False,,,,,,Slalom,1261.4591756752422,1279.369989959683,1278.2529659930535,1301.0760100092918,1301.0237369048857,1289.5884390520164,1303.086427480737,1260.308856335392,1301.0237369048857,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Eva Schachner,Eva Schachner,5932,Austria,999,999,False,False,,,,,,Slalom,1265.8741929475398,1265.5709253288426,1277.374463382281,1298.861853929437,1301.0237369048857,1300.0,1299.8004063598837,1269.0106537682834,1301.0237369048857,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Mao Suzuguchi,Mao Suzuguchi,6159,Japan,999,999,False,False,,,,,,Slalom,1296.110950404239,1265.5709253288426,1272.5450984839335,1296.1304774186774,1300.9378667195765,1289.5884390520164,1295.7370556598555,1261.9723462816562,1300.9378667195765,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Leane Francis,Leane Francis,6079,France,999,999,True,False,,,,,,Slalom,1265.3927303272042,1289.5260138527362,1289.1457384786654,1295.6605360948686,1300.908453455788,1289.5884390520164,1297.2338817294717,1274.6940670161248,1300.908453455788,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Nikola Komorowska,Nikola Komorowska,5453,Poland,999,999,False,False,,,,,,Slalom,1253.3669914010263,1252.4477869449418,1254.2240795609337,1296.2508922471493,1300.870176369153,1300.0,1297.2940437515251,1253.7840925485482,1300.870176369153,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Fabienne Wenger,Fabienne Wenger,5935,Switzerland,999,999,False,False,,,,,,Slalom,1298.2530364134304,1265.5709253288426,1294.4196787750273,1301.0760100092918,1300.870176369153,1300.0,1302.6234633586264,1293.1469298307122,1300.870176369153,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Nicol Delago,Nicol Delago,461,Italy,999,999,False,False,,,,,,Slalom,1399.0692902438584,1451.1166300870227,1220.3882120320793,1231.8351105932884,1300.828834964501,1269.8617815325226,1233.3612660655158,1382.0413064903062,1300.828834964501,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Kira Weidle-Winkelmann,Kira Weidle-Winkelmann,1340,Germany,999,999,False,False,,,,,,Slalom,1565.2642537547777,1535.2461102806571,1433.83660516665,1241.344277925919,1300.828834964501,1273.4543325076918,1242.670236663145,1546.1286040206771,1300.828834964501,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Sophia Zitzmann,Sophia Zitzmann,4134,Germany,999,999,False,False,,,,,,Slalom,1179.3947650078169,1276.936380758118,1251.815858808685,1266.3047090188286,1300.7907371660813,1289.5884390520164,1257.8967166544724,1222.3816423412793,1300.7907371660813,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Shiori Abe,Shiori Abe,6434,Japan,999,999,False,False,,,,,,Slalom,1299.0212263533458,1265.5709253288426,1272.5450984839335,1300.5140983013305,1300.7896817240246,1289.5884390520164,1298.9534585794152,1261.9723462816562,1300.7896817240246,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Shuka Sato,Shuka Sato,6150,Japan,999,999,False,False,,,,,,Slalom,1278.2451770855023,1265.5709253288426,1272.5450984839335,1283.2465959156657,1300.724882301521,1289.5884390520164,1277.522092419512,1261.9723462816562,1300.724882301521,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Anthea Pinchart,Anthea Pinchart,5970,Belgium,999,999,False,False,,,,,,Slalom,1278.6352387164825,1265.5709253288426,1298.6693834295854,1291.06230219861,1300.6907087880886,1289.5884390520164,1283.5802443392022,1297.9541382256684,1300.6907087880886,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Shaienne Zehnder,Shaienne Zehnder,5933,Switzerland,999,999,False,False,,,,,,Slalom,1249.1959378261151,1265.5709253288426,1286.3558511994825,1244.9696813942485,1300.6691437837374,1300.0,1246.8130024840757,1286.0354563878452,1300.6691437837374,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Maisa Kivimäki,Maisa Kivimäki,4090,Finland,999,999,False,False,,,,,,Slalom,1229.3302700105855,1265.5709253288426,1277.3504993718898,1266.166290851712,1300.6644389343633,1300.0,1254.7614313853585,1275.248980786788,1300.6644389343633,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Ilka Stuhec,Ilka Stuhec,43,Slovenia,999,999,False,False,,,,,,Slalom,1489.8375042686805,1507.0136590562868,1335.938146279721,1298.1929129280256,1300.47976848231,1315.7280757322446,1315.9170555900434,1471.492346467037,1300.47976848231,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Leandra Zehnder,Leandra Zehnder,5666,Switzerland,999,999,False,False,,,,,,Slalom,1234.4633510463289,1286.887790077539,1272.2322467471736,1291.5963568450293,1300.3603637284125,1289.5884390520164,1285.7377119573548,1252.1104670106745,1300.3603637284125,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Simone Wild,Simone Wild,397,Switzerland,999,999,False,False,,,,,,Slalom,1285.1823775706075,1265.5709253288426,1267.2251140572118,1265.9203304388298,1300.349667717997,1294.8891242201958,1281.1552275525023,1266.6250496752907,1300.349667717997,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Sonja Li Kristinsdottir,Sonja Li Kristinsdottir,5463,Iceland,999,999,False,False,,,,,,Slalom,1247.4499849351243,1265.5709253288426,1272.5450984839335,1244.1899754398703,1300.2810076974058,1289.5884390520164,1244.192238024413,1261.9723462816562,1300.2810076974058,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Artemis Papageorgiou,Artemis Papageorgiou,6537,Greece,999,999,False,False,,,,,,Slalom,1281.2437474875876,1265.5709253288426,1272.5450984839335,1288.5433110197123,1300.2810076974058,1289.5884390520164,1282.87565252983,1261.9723462816562,1300.2810076974058,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Mikolt Anna Paszka,Mikolt Anna Paszka,6538,Hungary,999,999,False,False,,,,,,Slalom,1282.2897899086947,1265.5709253288426,1272.5450984839335,1288.5433110197123,1300.2810076974058,1289.5884390520164,1283.99565252983,1261.9723462816562,1300.2810076974058,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Elena Drapalova,Elena Drapalova,5450,Czechia,999,999,False,False,,,,,,Slalom,1283.0617820216744,1265.5709253288426,1300.0,1288.5433110197123,1300.2810076974058,1300.0,1283.99565252983,1300.0,1300.2810076974058,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Sara Mjoll Johanssdottir,Sara Mjoll Johanssdottir,6291,Iceland,999,999,False,False,,,,,,Slalom,1281.2437474875876,1265.5709253288426,1272.5450984839335,1288.5433110197123,1300.2810076974058,1289.5884390520164,1282.87565252983,1261.9723462816562,1300.2810076974058,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Mai Nielsen,Mai Nielsen,5449,Denmark,999,999,False,False,,,,,,Slalom,1272.496666940087,1265.5709253288426,1300.0,1278.4176574683938,1300.2810076974058,1289.5884390520164,1275.4444158290592,1300.0,1300.2810076974058,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Eva Unhjem Johansen,Eva Unhjem Johansen,6325,Norway,999,999,False,False,,,,,,Slalom,1291.6108051409954,1290.693601037627,1246.0926525296554,1275.0496312524865,1300.2810076974058,1289.5884390520164,1270.6811219266403,1291.1295088460422,1300.2810076974058,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Madison Gilson,Madison Gilson,6373,Australia,999,999,False,False,,,,,,Slalom,1291.4222207886562,1265.5709253288426,1272.5450984839335,1296.2508922471493,1300.2810076974058,1289.5884390520164,1293.7689423141803,1261.9723462816562,1300.2810076974058,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Felin Borge-Andersen,Felin Borge-Andersen,6248,Norway,999,999,False,False,,,,,,Slalom,1238.6704166951529,1285.223619081307,1291.5423718048305,1260.4521811994953,1300.2810076974058,1289.5884390520164,1256.685160033453,1273.3463567547606,1300.2810076974058,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Elisa Eder,Elisa Eder,6200,Austria,999,999,False,False,,,,,,Slalom,1222.8320700550926,1265.5709253288426,1267.9006223906156,1267.4319310458409,1300.2471928903992,1289.5884390520164,1259.4197045917372,1262.8192751145248,1300.2471928903992,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Lara Baumann,Lara Baumann,4351,Switzerland,999,999,False,False,,,,,,Slalom,1210.4127861058798,1265.5709253288426,1272.5450984839335,1203.2957524577553,1300.0425066038629,1289.5884390520164,1208.154579731461,1261.9723462816562,1300.0425066038629,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Julia Deakins,Julia Deakins,6264,Ireland,999,999,False,False,,,,,,Slalom,1283.5814268959273,1298.054029084315,1298.9484407271398,1292.9476431496762,1300.0,1289.5884390520164,1292.6692558672098,1296.3489157793772,1300.0,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Sina Fausch,Sina Fausch,5441,Switzerland,999,999,False,False,,,,,,Slalom,1290.6819473548355,1222.3439472047935,1286.5932035621806,1270.824330411445,1300.0,1289.5884390520164,1276.4762973126758,1289.6908743275958,1300.0,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Sille Krause-Thoro,Sille Krause-Thoro,6260,Denmark,999,999,False,False,,,,,,Slalom,1294.779647925461,1265.5709253288426,1298.1886001820783,1300.0,1300.0,1289.5884390520164,1300.0,1297.2938701424914,1300.0,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Ariella Redwin,Ariella Redwin,6377,Australia,999,999,False,False,,,,,,Slalom,1300.0,1265.5709253288426,1272.5450984839335,1300.0,1300.0,1289.5884390520164,1300.0,1261.9723462816562,1300.0,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Emilija Djurovic,Emilija Djurovic,6078,Serbia,999,999,False,False,,,,,,Slalom,1287.7627168718282,1265.5709253288426,1272.5450984839335,1289.8975182036954,1300.0,1289.5884390520164,1288.1308833787025,1261.9723462816562,1300.0,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Barbora Novakova,Barbora Novakova,4000,Czechia,999,999,False,False,,,,,,Slalom,1181.785024918845,1208.1556433564244,1233.0263181814148,1293.2827438694303,1300.0,1283.6242082153542,1290.843138255325,1177.7363372353625,1300.0,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Wilma Kivela,Wilma Kivela,6255,Finland,999,999,False,False,,,,,,Slalom,1269.8912081457772,1265.5709253288426,1299.3382064812909,1277.4046453664882,1300.0,1289.5884390520164,1270.78391774002,1299.3008631494845,1300.0,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Natasha Barton,Natasha Barton,6384,Australia,999,999,False,False,,,,,,Slalom,1300.0,1265.5709253288426,1272.5450984839335,1300.0,1300.0,1289.5884390520164,1300.0,1261.9723462816562,1300.0,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Mali Fallshaw,Mali Fallshaw,6388,Australia,999,999,False,False,,,,,,Slalom,1300.0,1265.5709253288426,1272.5450984839335,1300.0,1300.0,1289.5884390520164,1300.0,1261.9723462816562,1300.0,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Liana France,Liana France,6383,Australia,999,999,False,False,,,,,,Slalom,1300.0,1265.5709253288426,1272.5450984839335,1300.0,1300.0,1289.5884390520164,1300.0,1261.9723462816562,1300.0,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Paris Miller,Paris Miller,6382,Australia,999,999,False,False,,,,,,Slalom,1300.0,1265.5709253288426,1272.5450984839335,1300.0,1300.0,1289.5884390520164,1300.0,1261.9723462816562,1300.0,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Keisha Tickle,Keisha Tickle,6385,Australia,999,999,False,False,,,,,,Slalom,1300.0,1265.5709253288426,1272.5450984839335,1300.0,1300.0,1289.5884390520164,1300.0,1261.9723462816562,1300.0,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Romy Sykora,Romy Sykora,6298,Austria,999,999,False,False,,,,,,Slalom,1289.464204582079,1265.5709253288426,1290.8175569367666,1270.617575494574,1300.0,1289.5884390520164,1300.0,1290.8393147985337,1300.0,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Georgia Thomas,Georgia Thomas,6380,Australia,999,999,False,False,,,,,,Slalom,1300.0,1265.5709253288426,1272.5450984839335,1300.0,1300.0,1289.5884390520164,1300.0,1261.9723462816562,1300.0,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Alina Protchenko,Alina Protchenko,6288,Ukraine,999,999,False,False,,,,,,Slalom,1284.5890607833494,1265.5709253288426,1272.5450984839335,1288.5433110197123,1300.0,1289.5884390520164,1285.9492558672098,1261.9723462816562,1300.0,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Ludovica Righi,Ludovica Righi,5445,Italy,999,999,False,False,,,,,,Slalom,1207.4622620345874,1292.6707485594031,1234.5589663597666,1287.7936905058548,1300.0,1289.5884390520164,1286.244819998592,1217.809347827442,1300.0,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Sofia Amigoni,Sofia Amigoni,5452,Italy,999,999,False,False,,,,,,Slalom,1201.5583563558885,1262.929238248229,1241.111893482588,1301.756307409604,1300.0,1289.5884390520164,1302.7492558672095,1202.3010766039197,1300.0,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Olivia Lombardini,Olivia Lombardini,6375,Australia,999,999,False,False,,,,,,Slalom,1300.0,1265.5709253288426,1272.5450984839335,1300.0,1300.0,1289.5884390520164,1300.0,1261.9723462816562,1300.0,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Jessica Gorman,Jessica Gorman,6378,Australia,999,999,False,False,,,,,,Slalom,1300.0,1265.5709253288426,1272.5450984839335,1300.0,1300.0,1289.5884390520164,1300.0,1261.9723462816562,1300.0,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Aura Coronado Mateu,Aura Coronado Mateu,5498,Spain,999,999,False,False,,,,,,Slalom,1291.7631321709923,1265.5709253288426,1300.0,1291.19352346472,1299.9463521603234,1289.5884390520164,1291.8222129041997,1300.0,1299.9463521603234,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Anna Konijn,Anna Konijn,5978,Netherlands,999,999,False,False,,,,,,Slalom,1277.3935624765177,1265.5709253288426,1272.5450984839335,1283.9774870860797,1299.7465341062905,1289.5884390520164,1279.692459595531,1261.9723462816562,1299.7465341062905,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Julia Scheib,Julia Scheib,2970,Austria,999,999,False,False,,,,,,Slalom,1565.9448230066537,1292.869638513499,1287.7992516758595,1586.3913916509798,1299.5048768245845,1287.640590763658,1605.7753920953678,1293.763370471075,1299.5048768245845,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Cornelia Hütter,Cornelia Hütter,94,Austria,999,999,False,False,,,,,,Slalom,1634.547565398362,1582.1324890695269,1528.465643845616,1277.5137768395928,1299.369290319037,1292.406084820342,1279.251737970567,1617.0209325757678,1299.369290319037,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Dasa Vuga,Dasa Vuga,5693,Slovenia,999,999,False,False,,,,,,Slalom,1227.964318951259,1278.5482421070365,1274.1306342211883,1297.8295540504876,1299.3570618325325,1289.5884390520164,1297.130756348335,1248.1628431328377,1299.3570618325325,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Riko Kumazaki,Riko Kumazaki,6435,Japan,999,999,False,False,,,,,,Slalom,1296.9553494001946,1265.5709253288426,1272.5450984839335,1300.5140983013305,1299.3136431844823,1289.5884390520164,1296.7480522649391,1261.9723462816562,1299.3136431844823,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Aoba Sasaki,Aoba Sasaki,6330,Japan,999,999,False,False,,,,,,Slalom,1293.7407614161193,1265.5709253288426,1272.5450984839335,1299.3473661003798,1299.170323227148,1289.5884390520164,1293.800639950981,1261.9723462816562,1299.170323227148,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Sofia Gkika,Sofia Gkika,6531,Greece,999,999,False,False,,,,,,Slalom,1277.3532079537383,1265.5709253288426,1298.1886001820783,1292.9476431496762,1299.140892534258,1289.5884390520164,1284.9451692318862,1297.2938701424914,1299.140892534258,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Valentina Mema,Valentina Mema,6536,Lebanon,999,999,False,False,,,,,,Slalom,1283.1791295474954,1265.5709253288426,1272.5450984839335,1292.9476431496762,1299.140892534258,1289.5884390520164,1284.9451692318862,1261.9723462816562,1299.140892534258,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Orsolya Kelemen,Orsolya Kelemen,6535,Romania,999,999,False,False,,,,,,Slalom,1284.2251719686026,1265.5709253288426,1272.5450984839335,1292.9476431496762,1299.140892534258,1289.5884390520164,1286.0651692318863,1261.9723462816562,1299.140892534258,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Ella Drai Caballero,Ella Drai Caballero,6532,Mexico,999,999,False,False,,,,,,Slalom,1279.151662645373,1265.5709253288426,1272.5450984839335,1288.5433110197123,1299.140892534258,1289.5884390520164,1280.63565252983,1261.9723462816562,1299.140892534258,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Kristina Nemtsova,Kristina Nemtsova,6534,Israel,999,999,False,False,,,,,,Slalom,1285.2398911729022,1265.5709253288426,1272.5450984839335,1292.9476431496762,1299.140892534258,1289.5884390520164,1287.151097108934,1261.9723462816562,1299.140892534258,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Sophie Sunshine,Sophie Sunshine,6540,Philippines,999,999,False,False,,,,,,Slalom,1294.1014043960006,1265.5709253288426,1272.5450984839335,1270.617575494574,1299.140892534258,1289.5884390520164,1294.259102328758,1261.9723462816562,1299.140892534258,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Iloe Pinchart,Iloe Pinchart,6542,Belgium,999,999,False,False,,,,,,Slalom,1294.1014043960006,1265.5709253288426,1272.5450984839335,1270.617575494574,1299.140892534258,1289.5884390520164,1294.259102328758,1261.9723462816562,1299.140892534258,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Samara Boyer,Samara Boyer,6084,USA,999,999,False,False,,,,,,Slalom,1287.2390873874149,1265.5709253288426,1297.984272700385,1289.9978464576914,1299.0274709726466,1289.5884390520164,1290.6660768869751,1298.1002335335904,1299.0274709726466,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Bianca Ricau,Bianca Ricau,6083,Argentina,999,999,False,False,,,,,,Slalom,1273.888487126687,1265.5709253288426,1298.1886001820783,1284.712894491459,1299.0274709726466,1289.5884390520164,1281.857978146214,1297.2938701424914,1299.0274709726466,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Thordis Helga Gretarsdottir,Thordis Helga Gretarsdottir,5465,Iceland,999,999,False,False,,,,,,Slalom,1288.8017147619723,1265.5709253288426,1272.5450984839335,1292.0105896692828,1299.0105078608656,1289.5884390520164,1290.70212343945,1261.9723462816562,1299.0105078608656,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Arkie Lennon,Arkie Lennon,5963,Australia,999,999,False,False,,,,,,Slalom,1297.085474435671,1265.5709253288426,1272.5450984839335,1299.2645413816542,1299.0105078608656,1289.5884390520164,1297.1351028605516,1261.9723462816562,1299.0105078608656,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Kiana Sakkal,Kiana Sakkal,5955,Lebanon,999,999,False,False,,,,,,Slalom,1286.8195940130702,1265.5709253288426,1272.5450984839335,1292.0105896692828,1299.0105078608656,1289.5884390520164,1288.6865558403297,1261.9723462816562,1299.0105078608656,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Camilla Vanni,Camilla Vanni,5908,Italy,999,999,False,False,,,,,,Slalom,1232.2939682543474,1260.3354622411612,1272.9129324652993,1296.6261991563574,1298.8358916010184,1300.0,1295.875187265984,1232.073174754209,1298.8358916010184,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Anna Sato,Anna Sato,6160,Japan,999,999,False,False,,,,,,Slalom,1290.366544682351,1265.5709253288426,1272.5450984839335,1295.1773650047812,1298.8328200700992,1289.5884390520164,1289.9259892971988,1261.9723462816562,1298.8328200700992,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Luna Berra,Luna Berra,6397,Italy,999,999,False,False,,,,,,Slalom,1293.5711105828375,1265.5709253288426,1272.5450984839335,1295.1390547241049,1298.825951465621,1289.5884390520164,1293.157174098113,1261.9723462816562,1298.825951465621,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Mia Davies Cacault,Mia Davies Cacault,6400,Argentina,999,999,False,False,,,,,,Slalom,1293.5711105828375,1265.5709253288426,1272.5450984839335,1295.1390547241049,1298.825951465621,1289.5884390520164,1293.157174098113,1261.9723462816562,1298.825951465621,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Juana Luzzardi,Juana Luzzardi,6403,Argentina,999,999,False,False,,,,,,Slalom,1298.340970854727,1265.5709253288426,1272.5450984839335,1270.617575494574,1298.825951465621,1289.5884390520164,1298.222056424508,1261.9723462816562,1298.825951465621,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Taja Presern,Taja Presern,6254,Slovenia,999,999,False,False,,,,,,Slalom,1283.8753410311324,1265.5709253288426,1272.5450984839335,1289.9214767500805,1298.738002765124,1289.5884390520164,1283.4912207933542,1261.9723462816562,1298.738002765124,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Clarita Crespo,Clarita Crespo,5627,Chile,999,999,False,False,,,,,,Slalom,1267.6986071448605,1292.4935942101758,1292.4395652363364,1293.2808719189095,1298.6666250073372,1298.1214340425647,1290.835723284393,1283.2112845160764,1298.6666250073372,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Cristina Flores,Cristina Flores,5696,Colombia,999,999,False,False,,,,,,Slalom,1294.731678333244,1265.5709253288426,1272.5450984839335,1296.0385321645306,1298.666017656887,1289.5884390520164,1294.7744952208252,1261.9723462816562,1298.666017656887,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
